Frame#,time,Hip_X,Hip_Y,RHip_X,RHip_Y,RKnee_X,RKnee_Y,RAnkle_X,RAnkle_Y,RBigToe_X,RBigToe_Y,RSmallToe_X,RSmallToe_Y,RHeel_X,RHeel_Y,LHip_X,LHip_Y,LKnee_X,LKnee_Y,LAnkle_X,LAnkle_Y,LBigToe_X,LBigToe_Y,LSmallToe_X,LSmallToe_Y,LHeel_X,LHeel_Y,Neck_X,Neck_Y,Head_X,Head_Y,Nose_X,Nose_Y,RShoulder_X,RShoulder_Y,RElbow_X,RElbow_Y,RWrist_X,RWrist_Y,LShoulder_X,LShoulder_Y,LElbow_X,LElbow_Y,LWrist_X,LWrist_Y,participant_id,video_number,condition,person_tracked,right_knee,left_knee,left_ankle,right_ankle,left_hip,right_shoulder,left_shoulder,right_elbow,left_elbow,right_foot,left_foot,right_shank,left_shank,right_thigh,left_thigh,pelvis,trunk,shoulders,head,right_arm,left_arm,right_forearm,left_forearm,Neck_vel_X,Neck_vel_Y,Neck_velocity,LBigToe_vel_X,LBigToe_vel_Y,LBigToe_velocity,LShoulder_vel_X,LShoulder_vel_Y,LShoulder_velocity,RAnkle_vel_X,RAnkle_vel_Y,RAnkle_velocity,RKnee_vel_X,RKnee_vel_Y,RKnee_velocity,LHeel_vel_X,LHeel_vel_Y,LHeel_velocity,RHeel_vel_X,RHeel_vel_Y,RHeel_velocity,LKnee_vel_X,LKnee_vel_Y,LKnee_velocity,LWrist_vel_X,LWrist_vel_Y,LWrist_velocity,Head_vel_X,Head_vel_Y,Head_velocity,LHip_vel_X,LHip_vel_Y,LHip_velocity,RWrist_vel_X,RWrist_vel_Y,RWrist_velocity,Nose_vel_X,Nose_vel_Y,Nose_velocity,LAnkle_vel_X,LAnkle_vel_Y,LAnkle_velocity,LElbow_vel_X,LElbow_vel_Y,LElbow_velocity,RSmallToe_vel_X,RSmallToe_vel_Y,RSmallToe_velocity,RShoulder_vel_X,RShoulder_vel_Y,RShoulder_velocity,Hip_vel_X,Hip_vel_Y,Hip_velocity,LSmallToe_vel_X,LSmallToe_vel_Y,LSmallToe_velocity,RBigToe_vel_X,RBigToe_vel_Y,RBigToe_velocity,RHip_vel_X,RHip_vel_Y,RHip_velocity,RElbow_vel_X,RElbow_vel_Y,RElbow_velocity,right_knee_ang_vel,left_knee_ang_vel,left_ankle_ang_vel,right_ankle_ang_vel,left_hip_ang_vel,Trunk_Leg_Angle,Thigh_Leg_Angle
77,2.5913461538461537,953.0706902538104,635.3232216846988,929.3295436687403,641.3978974357178,997.5900031278367,855.8803899381969,955.9175763556892,1064.7531796615476,1017.4151713653742,1092.7847622242134,987.5331141884924,1099.1221608471178,936.9412774115816,1073.6913947135233,978.9459039384424,639.7320397027518,958.1241110142824,872.0850675670177,928.6926898680701,1064.4812191979868,1002.3179897662686,1106.5035833429088,973.9751684579891,1092.1512675229724,907.5530953202056,1077.7778440711645,958.3741871609773,327.9477378884011,1015.346841013131,193.7930915996325,1006.5175470372043,282.0257377491006,888.8676085241907,374.09263591063643,826.3533428959786,532.8885549688198,884.1066749635369,667.5386875427231,986.7008656976257,379.1151205026689,981.1326637108748,529.8075108069539,1003.6147458652349,650.1373851005533,13,2,trajectory,person0,28.94391529675563,3.5997361757178172,-7.932074137588325,-3.581205135945796,-4.125617640642581,-20.51127500418879,-1.2533653160279203,44.69485492832897,12.713647623817224,-17.863974666200864,-16.627832222975123,-101.6281746832425,-98.70243739717137,-72.68425938648687,-95.10270122145356,1.844399658169492,89.02291641918904,-2.9441939651700917,66.97939348517222,-111.48835858499976,-92.2304488968389,-66.79350365667077,-79.51680127302167,92.6328534556904,-31.41906702720682,0.09781617101585773,-932.1683630214264,127.78304683572941,0.9408859463700519,48.602136133870694,-26.779058569045734,0.05549131116327746,-1599.4593463906647,147.73051705352566,1.6062672587167288,-898.0237655282227,402.58157478080113,0.9841334298795454,-34.99916988689924,-50.96564481625506,0.06182587520050727,-1621.8837414161653,29.95920190287792,1.6221604188392578,56.449455822916136,27.32808608819267,0.0627165476724208,-275.8489810992623,-11.730592984802831,0.27609829261564856,101.0962312193921,-2.2122205680280653,0.10112043258712057,28.94003270689656,97.5160032447503,0.10171969515244525,167.96285978434153,-69.90049107010019,0.18192746059563283,91.61461197499547,-21.64446656639025,0.09413670941918763,0.7711837802893157,7.084815396071145,0.007126663568556331,-155.30445758079486,-41.06184234711322,0.16064105776981205,-2028.6401164184706,280.91780413653635,2.047997933256584,83.20057499473751,-27.2884108505694,0.08756136731575413,-16.33609047735461,95.03571082486846,0.09642952962693709,-450.3151757329197,111.57191440640818,0.46393108279105555,-1861.9278375287581,301.50701743589343,1.8861817923327553,-35.30265897094676,92.04339896442877,0.0985812610151847,68.13033858534142,-39.15287093962545,0.07857919787429896,-50.60864501837306,22.398361320827124,-110.81183273096386,41.23020772918522,25.177904907842798,161.70717580567592,28.943915296755634
78,2.625,951.3118642849706,638.1229407135331,926.0307343399325,643.2134530911438,966.5346817642563,864.3384029056404,903.9107284714604,1065.8259110904678,959.3019885689392,1097.6453671072084,925.0725449677252,1103.5874757607635,884.4561698888364,1072.4322299345104,979.1654163369233,642.2927693264498,959.9817072606672,873.3491531965741,928.5715340331419,1064.608049256481,983.4156758840442,1107.8994760346602,967.6777809142452,1094.3941142488982,907.0669497015396,1075.9858195253787,961.6091716595556,326.6687356304579,1018.7338676903701,193.0096285493255,1009.9307156900259,281.0504555670408,891.9678491946976,373.1251988687065,829.636953785785,531.4858314417272,890.8885135962655,665.2004037556185,988.1864436682097,378.4460858146286,975.1810913945218,527.4720697301193,995.5196754898747,648.581738697531,13,2,trajectory,person0,27.322657937459905,4.601844700130074,-11.45769648803844,-1.423348344591795,-2.857001117536997,-19.610594709287543,-3.273178919173642,46.08064805962765,14.633746198590064,-20.757279720213184,-20.78423793150514,-107.24742653630364,-99.33272120087028,-79.92476859884373,-94.73087650074022,1.045053567753651,88.1261246167968,-3.197318395279117,66.85166119982132,-111.48447009249077,-95.14705430237689,-65.40382203286309,-80.51330810378681,96.12525367204351,-38.00463852174056,0.10336545333274015,-561.6687553575235,41.47795426917903,0.5631981990695867,44.14288826878211,-19.87988787319755,0.04841285497221877,-1545.346337131366,31.875448173624534,1.5456750453706622,-922.7866919463817,251.3238138897465,0.956398943047008,-14.445469811789692,-53.24872936049409,0.0551733520514249,-1559.5574806758545,-37.4151820049576,1.5600062279928508,55.19714560686301,37.561401563960814,0.06676513888695472,-240.53923401070475,-46.224921689805456,0.24494053662814821,100.6430784093905,-23.28004492340854,0.10330048268693928,6.5226541262877,76.09025167560142,0.07636930939132253,201.51749080107874,-69.48043253110626,0.2131591649530286,101.41986854098427,-28.97981340977782,0.1054789994270711,-3.6000590950100015,3.7686645952571585,0.005211838285970607,-176.84672025734622,-69.39596342594183,0.18997516207545323,-1855.971199702793,132.68364314833102,1.8607079414258807,92.12143706649223,-28.74670067448895,0.09650249720532807,-52.26225735981121,83.19165114250637,0.09824558190656525,-187.12237272838874,66.64458842751213,0.19863605801106335,-1726.7917173797798,144.42940223756202,1.7328212508629126,-98.02176291314494,53.947939475515724,0.1118867560449167,97.570152154245,-41.680927662179585,0.10610011461908214,-48.17450439050141,29.77693901110696,-104.76134984194597,64.11917322880441,37.69603382942295,168.05089321564054,27.32265793745991
79,2.658653846153846,948.4079120260076,640.5311691916249,920.4800906781786,643.6886348820401,935.7837050312736,868.2537362596219,854.9208610375582,1063.8563769697596,905.1662727293635,1098.9202108684042,868.6500291300249,1104.0837907064374,835.0295592842348,1069.6605445029059,978.7803751657041,644.1239461931474,961.2561731905283,875.0323853866727,928.429437591544,1064.6639916098839,973.5602802214632,1107.8990582866165,965.7795503719861,1095.29848329811,907.3100665122556,1074.4850490420088,964.8027433935712,325.3198493632412,1022.0235400242552,191.676977976358,1013.4645027590888,279.79853204484,895.1829186325539,371.9832364086746,833.6990413852714,529.9543402262519,898.4883792925084,662.8257110424644,989.779472209988,378.1385834262735,969.5937579530423,524.9167611781298,989.1568206593672,646.4538366206615,13,2,trajectory,person0,25.872891689037825,5.494960878857018,-14.32987436566565,0.420197180552569,-1.376078729292252,-18.30945453481507,-5.027350455105633,47.24029113658344,17.11091931012298,-23.223470925638427,-24.1508470129196,-112.22258938719878,-99.82527875889782,-86.34969769816095,-94.33031788004082,-0.268551199814469,87.04576084925147,-3.779683509796824,66.81698846968253,-111.26369368556364,-97.9815896058542,-64.02340254898017,-80.87067029573123,94.89470295360668,-40.08119194015339,0.1030121672230842,-292.84604254526636,-0.012413084720870136,0.29284604280834775,47.33570524141403,-9.137213825408343,0.048209518429385555,-1455.6989180359662,-58.523299586759016,1.4568748458826533,-913.7433086372116,116.34133394688098,0.9211200464998133,7.224042375563981,-44.59432293441822,0.04517566187919246,-1468.6764293938886,-82.35865282481856,1.4709838211048756,37.869844773016965,50.01604222007267,0.062735393698394,-189.0676863922239,-63.229090284123686,0.19936024652840442,97.75026363544418,-39.598759882463185,0.1054664677754395,-11.441223373370047,54.41211261044165,0.05560197470423809,225.8245806883605,-70.56229776229571,0.2365920098155657,105.00395862358204,-37.200013231109,0.11139870874932803,-4.222294264626815,1.6622870725398406,0.0045377270927892495,-166.02362226110492,-75.92916840197412,0.18256254205864192,-1676.5547563202545,14.747644100022073,1.6766196181443689,95.53349186772837,-33.93259881237674,0.10138081342444946,-86.28886712347303,71.55878906329829,0.11210008421788989,-56.404564684268486,26.87268031943878,0.06247892336438409,-1608.6041278045502,37.88107176124697,1.6090500972895836,-164.93341166354435,14.11968750091665,0.1655366903683281,120.70203152759868,-45.50716754555389,0.12899566935718632,-43.078768524542234,26.53830931074376,-85.34471407806656,54.77963846143309,44.00455096498715,173.39545854741243,25.87289168903783
80,2.692307692307692,944.609020701738,642.5095278580974,913.1726255532564,643.1142675135773,906.3930142763787,868.6601546447699,810.319687311829,1059.8895730630559,855.3500076291768,1098.2130004553517,818.5389736107182,1101.983387906317,790.0412773220686,1066.228360739446,977.747253018635,645.5443445025064,961.6800227348548,876.7655400350544,928.4656086717727,1064.6675143947223,970.0942708228444,1106.763401753639,965.9692915821681,1094.9299221892056,907.934558116935,1073.370564392376,967.8136773878576,324.00494126686954,1025.1877277438368,190.1532415475638,1016.8396061680685,278.36214615988956,898.2697103983918,370.60148622200677,838.2302714292333,528.3264982638331,906.4866839769765,660.3239284611665,991.6301953344314,378.1844792294324,965.6130413736072,522.7942852351125,985.17381756004,644.1732896212458,13,2,trajectory,person0,24.477689436639743,6.056088525678676,-15.818057536291326,1.2269234952675616,0.1780508939730833,-16.687888163053124,-6.157475924434471,48.16390906570482,19.463969800999184,-25.953571708972433,-25.839300945744288,-116.39186370750974,-100.0236141973716,-91.91417427087,-93.96752567169295,-1.9534375883712412,85.854423434334,-4.706153131722956,66.79595571896338,-110.83346472871916,-100.30305249010048,-62.66955566301433,-80.83908268910133,89.46775297308206,-39.071554863615866,0.09762717460580829,-102.98999355895987,-33.74522269419283,0.1083774830301722,54.99291569774818,1.3637610081498923,0.05500982295033304,-1325.292019278808,-117.87074465633413,1.3305233740186375,-873.3233824311591,12.076432015829207,0.8734068756949611,18.556321967615418,-33.11611530337178,0.03796069253520042,-1336.7946640186487,-101.98488897137909,1.3406792648979236,12.594386459984223,51.49945240905761,0.053017093175090464,-118.35209209429352,-67.76482512549521,0.1363792111261283,94.0215779532816,-45.27673959845586,0.1043553557297918,-30.698486655766754,42.206121192382405,0.05218959426035386,237.66391062419274,-74.33868241570735,0.2490188228156411,100.28878700968308,-42.6811805813841,0.10899322903600157,1.074797812509533,0.10467703519470938,0.0010798831508419934,-118.28414978893181,-63.0678565925135,0.13404735964003284,-1489.0142211451064,-62.41196891786194,1.4903216446916994,91.72181247061238,-41.05771983241472,0.10049192624649628,-112.88134220686725,58.785514660895366,0.12727110493890673,5.638024531122386,-10.951530093158537,0.012317602526258705,-1480.2547344055454,-21.014252273561432,1.4804038900005123,-217.13610656911604,-17.06691609146707,0.2178058043323632,134.64226416344016,-48.37016116901652,0.14306715832284583,-41.45743835697146,16.673507219843486,-44.22029992716277,23.97129620867399,46.17985166274126,177.768597705204,24.477689436639736
81,2.7259615384615383,940.1500394295797,643.9892690681925,904.9946391903212,641.9355461729762,879.3703296415295,866.7903848233993,771.9022816506226,1055.3244561007398,811.5699582415227,1096.9513719774634,775.8826410482313,1098.9450685845736,751.4689808746695,1063.1765620194692,975.8579659140838,646.9205686697236,961.3162627924731,878.056521886561,928.726099036308,1064.6768692286273,970.2780022507544,1104.501372711413,967.0275295401492,1093.5927331288615,908.5560497919226,1072.643397112391,970.5685189642393,322.751123111841,1028.232714850489,188.7498143221156,1019.8438967419556,276.8805654706163,900.9660156464809,369.0316386484903,842.83730082028,526.6908981648367,914.4233264170688,657.630206122151,993.7652529536156,378.4254476383419,964.0471338289908,521.4919374396093,984.0962517094761,642.0371373554304,13,2,trajectory,person0,22.836100278563084,6.31173843207451,-15.728146771080104,0.6648590920495483,1.802269852660526,-14.836920865625062,-6.392409857951127,48.89150209437978,21.24993864453815,-29.127190570871033,-25.629377884833147,-119.4772828046894,-99.90216330835152,-96.64118252612631,-93.59042487627708,-3.8494811028084257,84.60730527106246,-5.82534615921662,66.71601709756365,-110.22961559456265,-101.78510458688866,-61.33811350018286,-80.53516594235055,81.85814969819637,-37.25631089227554,0.0899376971759574,5.459448143613225,-67.21457725471355,0.06743593233256777,63.44171211290174,7.160204150454448,0.06384449357064781,-1141.5457682186989,-135.64918973739546,1.1495770716287061,-802.9597720069467,-55.558874692156564,0.8048796084002294,18.467181199631348,-21.60725631955776,0.02842376307104825,-1146.1482372941452,-90.68201910787998,1.149729972837952,-10.808866859338364,38.36060358762327,0.039854328628013275,-32.019099559614574,-63.47423875565493,0.07109290908535391,90.47961688337402,-41.70183755617497,0.09962732720957512,-56.13881682094866,40.89351811159567,0.06945391693489598,235.83166107703062,-80.04203521646174,0.24904477462485486,89.27034848121882,-44.024111909834694,0.0995355089774895,7.7402851176217595,0.27797220746502777,0.007745274833742174,-46.52982418288673,-38.69833449495212,0.06051929965865065,-1267.5024532853215,-90.28148841751687,1.2707136641412142,80.1187845146461,-46.64689932734638,0.09270896854652134,-132.4954435155629,43.96945309996816,0.13960069970561043,31.44478503715261,-39.7336177930844,0.05067084851233152,-1300.8928960902865,-37.488389057253855,1.3014329434943166,-243.0030233557883,-35.02486269214511,0.24551417549025029,136.89458761967072,-48.60068865589398,0.14526580828738347,-48.778649268563434,7.596454361476186,2.6716341662763057,-16.701342267049487,48.26250620099815,181.24848779718877,22.83610027856308
82,2.7596153846153846,935.1624185043528,644.962791850644,896.7996704519439,640.5884875933132,855.5466184512916,863.9277846376622,741.2853756039501,1051.645997126413,775.7369812091414,1096.166656023204,741.827780308426,1096.3459166415666,721.1807257754851,1061.4838771525297,972.9675708145968,648.4227680334209,960.3467284345434,878.7468187275426,929.1225650277331,1064.7330272670733,971.4620191618803,1101.4903240723127,968.19120616701,1091.867675773875,909.0228695500933,1072.2762954392342,973.0130184420171,321.5737542776862,1031.141641958458,187.6004579536483,1022.3890222771197,275.5121289399331,902.9997390107307,367.4097826349946,847.0217638044097,525.1169889086369,921.7498530067844,654.768239551989,996.0761873700832,378.709809637143,964.9267803144752,521.11787119101,986.0351112694294,640.3704749523494,13,2,trajectory,person0,20.682487061475527,6.402703540673393,-14.61690156783648,-1.4016243623275069,3.54110080827066,-12.866840133311886,-5.688304392715664,49.49537735344783,22.41834184543453,-32.67116098996469,-24.143456985879936,-121.2353125879925,-99.52664223325252,-100.55282552651695,-93.1239386925792,-5.78213880164121,83.3349604991502,-6.937147575202636,66.54545581910861,-109.5318796341617,-102.35334389356548,-60.03650228071389,-79.93500204813094,72.63655591111504,-34.98467392917147,0.08062255679745582,35.182216787741126,-89.47115956184018,0.09613988127431757,68.66776551789327,8.449613678661473,0.06918567765469234,-909.7594939582641,-109.30278095142567,0.9163020434174051,-707.9045610813545,-85.0601198047605,0.7129965579026208,13.871215671359552,-10.908164002373121,0.017646491608930077,-899.9938658043311,-50.29692176049174,0.9013982132354187,-28.809020921342274,20.511677560597604,0.035365076032666184,57.61182692433037,-49.52368283440996,0.0759718221648147,86.43669120822723,-34.15230352017117,0.09293912751236867,-85.88602581332667,44.63678109272058,0.09679282853769113,217.70250438011865,-85.0412923705251,0.23372291676561097,75.626587330589,-40.66211405458617,0.08586494180199146,11.780703745205214,1.6686959995431394,0.01189829933524886,26.138066997251915,-11.11511138695266,0.02840324360873586,-1011.9158619827843,-77.2319434493531,1.0148588497034086,60.43063710913626,-48.19229297244461,0.07729397779489713,-148.2035932067407,28.927534107131756,0.151000355194643,34.577819769577594,-51.25884711959913,0.06183118168083016,-1064.751317533616,-23.31727406942001,1.0650066025427258,-243.5076425117794,-40.02688350998605,0.24677545130171794,124.33832867128444,-46.76758932707703,0.1328428672840002,-63.993078450601494,2.7029632269382415,33.01985746781041,-61.404079787203734,51.66811982384382,183.88778602566714,20.68248706147554
83,2.793269230769231,929.7406619987659,645.5031921028292,889.1119997392237,639.3934922713537,835.4815944620805,861.205374489206,719.284510041051,1049.875696985642,748.63440239197,1096.3365273034485,716.6336779159736,1094.8452846442344,700.1841852765962,1061.6661916501823,969.1108383725564,649.9674490615358,958.8632411143388,879.0694754157646,929.5052377947898,1064.822316933036,971.986015145716,1098.3893240565837,969.0432460193722,1090.3432421572936,909.3496166457662,1072.2070991376136,975.0099925844186,320.55470291046623,1033.827736717157,186.7716733786378,1024.4505383808564,274.4307159938018,904.1165038437572,365.84512634077396,850.2041317599814,523.6259365248991,927.8312014106072,651.8366697471163,998.333027447588,379.0171984808504,967.6280410721376,521.5420730244875,990.5853781569303,639.4929935953625,13,2,trajectory,person0,17.981068047564662,6.429041704501139,-13.293594597045264,-5.095008436935231,5.37841986397645,-10.92891505199522,-4.23235893306918,50.060676799372665,23.1868183286972,-36.62202614639072,-22.27160577507149,-121.61783656152936,-98.97772559469752,-103.63676851396473,-92.5486838901964,-7.547661392373746,82.07289624582715,-7.941617526542531,66.26863642874844,-108.85601880616808,-102.159462687242,-58.79534200679541,-78.97264435854481,59.338660231355966,-30.280383483107578,0.0666181523455609,15.570166376831555,-92.14400046736894,0.09345023757665201,67.06039087442868,9.13383992730561,0.06767956158286487,-653.7400052975728,-52.60320418290816,0.6558529496897755,-596.2178556794125,-80.89447298269828,0.6016806854055606,9.709056557135167,-2.0561186767267197,0.009924384275230066,-623.8972033955534,5.417345073109186,0.6239207225541028,-44.08076608607748,9.587513021452382,0.045111354941655184,135.2079303714558,-26.07373175046609,0.13769903384819993,79.81538711562283,-24.626741657455096,0.08352827320781728,-114.60004970634397,45.899093406842354,0.12344998245551332,180.70292399930534,-87.10950277336136,0.200603121150497,61.25647851103398,-32.133413256472465,0.0691730612817158,11.370847935396474,2.6531786457444917,0.011676281073019133,80.26603394196869,12.604854480476554,0.08124972960722551,-748.624756804296,-44.59020792072454,0.7499515405295897,33.183869324218406,-46.49264417112596,0.05712035666336246,-161.1036218802978,16.057607493501788,0.16190189542239872,25.317755613046725,-45.29745603556113,0.051892661066624365,-805.3337705673755,5.047603755836033,0.8053495888866786,-228.43364403511535,-35.50843242394071,0.2311769419738209,94.56179067984111,-44.305556545352,0.1044265990893674,-80.27073641335117,0.7826197251673076,39.321121417796036,-109.74626964548634,54.59462336954333,185.70966475979188,17.981068047564634
84,2.8269230769230766,924.0335441250313,645.7569737475256,882.101236494698,638.5905426229507,819.5388226390604,859.3663938017651,705.6018856712675,1050.1912497478054,729.77244955785,1097.4252493059569,699.6199817235702,1094.4384809681037,688.1289912915828,1063.4896821053512,964.4768329449545,651.3954590000858,956.8648142201478,879.3428106876547,929.7234080925796,1064.910110127823,971.5101350599012,1095.7922344850554,969.4718802955028,1089.362490130929,909.5867953732808,1072.3477889882095,976.3395224015512,319.8383964274237,1036.1159535095476,186.3785262508974,1025.974115814308,273.7824915312039,904.1441426961851,364.3453968320717,851.8194304639336,522.2090827765542,932.0928016327275,648.9383867192633,1000.2221182591009,379.4323050939013,971.1890150249795,522.4535959018111,996.8893296283384,639.4672095568387,13,2,trajectory,person0,15.017132211822132,6.41094162690672,-12.325148378598035,-10.3054924990048,7.216183097281408,-9.212336564759694,-2.352629607726018,50.69609900390227,23.84235329293992,-41.04741187157073,-20.640805952273457,-120.85985128800894,-98.3152953200418,-105.8427190761868,-91.90435369313512,-8.939634129603052,80.87946320958348,-8.87662555536324,65.87401455514744,-108.3328733551762,-101.47316639814252,-57.636774351273935,-77.63081310520259,39.506028851941565,-21.28453549612171,0.044874912444885104,-14.140436835639434,-77.17066155399344,0.0784554839293195,56.13298411352658,12.334596502083603,0.05747220351055491,-406.56940984499994,9.376424932856604,0.40667751642577077,-473.7280770268867,-54.64399756967383,0.4768692246664555,7.047596474719872,4.180498417703447,0.008194216441546134,-358.2114784118311,54.18371638216007,0.3622862657995361,-59.38182771310615,8.121962364734697,0.059934695587807806,187.31741515041264,-0.766154287561763,0.18731898198267147,67.99272754532653,-11.682086081428677,0.0689890000961524,-137.6961612773165,42.43229531691376,0.14408585120118678,126.6304066001506,-86.12040997048999,0.15314040906698903,45.272015165421266,-19.26152688862455,0.049199205026294275,6.482774562897287,2.608712073668254,0.006987971430726562,105.81179745587583,27.085251211903202,0.10922338263419237,-505.5498297171362,-12.087880662168383,0.5056943218842073,0.8212687578593332,-44.56339111572616,0.0445709581465983,-169.58293110525415,7.540940299552369,0.16975051193693289,12.736561347880865,-29.142345926259587,0.031804029949899615,-560.4694556424272,32.350596645964934,0.5614023261543085,-208.3198221230534,-23.8590752668321,0.20968167245128738,47.997447203153726,-42.10079709367692,0.06384537613596214,-88.07123626206466,-0.5378308770913229,28.776687633860796,-154.82581213006875,54.607821789633576,186.72218228577026,15.017132211822144
85,2.860576923076923,918.2343007011444,645.9457486725242,875.7221864480119,638.3457409387559,807.8505278979846,858.6837479377697,698.7922654433571,1052.0691206609708,718.0408948158814,1099.031258024304,689.5175656511622,1094.8168722362957,683.2277643206008,1066.2055861315494,959.3680537114187,652.6152088610097,954.367757324748,879.7391617079866,929.7032250212263,1064.9620442943308,970.5395397431839,1093.9979186704054,969.5931851693028,1088.9851040766112,909.7531240500297,1072.6406287704185,976.8006771771772,319.533125146126,1037.7876053835898,186.5257662683591,1026.83181473596,273.63916803175607,903.0416371520024,362.86497347835575,851.4722568634302,520.825931735254,934.1876673736056,646.138917917998,1001.3899553337029,380.07103501398035,974.5628903514701,523.4439003411583,1003.7988645180005,639.9065981215773,13,2,trajectory,person0,12.30033264418518,6.316548054903383,-11.865642988378507,-16.16912358960175,8.920852474541597,-7.898897221965843,-0.4120870042833667,51.514394637719086,24.63532135411327,-45.50690717620323,-19.44141910730532,-119.43508729930826,-97.57547995934112,-107.13475465512307,-91.25893190443772,-9.818285495701794,79.82021562102067,-9.851614019942732,65.36846415444755,-108.07868160094516,-100.5918713832627,-56.56428696322607,-75.9565500291494,13.702884761459048,-9.07091807284601,0.016433216528425314,-28.840546553884863,-53.31681277816646,0.060617321372268294,34.70144450245921,18.9794033394924,0.039552597913163574,-202.34300105790598,55.79959284834586,0.20989589000064032,-347.3093294491084,-20.284334244433403,0.3479011706478281,4.942337823393405,8.701524957069319,0.010007159424084602,-145.63645856632013,80.70114820703039,0.16650121136397947,-74.19826203473691,11.777287461289646,0.0751271361687728,205.31189386424347,13.05611735223188,0.20572660489697883,49.67194140011329,4.375131947433111,0.049864251142614564,-151.80372579648886,36.24399586745232,0.15607049177258167,62.24743915751833,-83.18421580902425,0.10389589713473418,25.485910814802054,-4.258755412162873,0.025839284969222172,-0.599725548781038,1.5431866619505035,0.0016556255033921938,100.25229541571657,29.426189054885516,0.1044816890101513,-300.1860775801233,11.243626254843079,0.30039657172527523,-32.760164741431254,-43.98972251041678,0.05484819122294904,-172.32037602406842,5.609312057103956,0.17241164802538808,3.6044876786291873,-11.213757042589547,0.011778823304371973,-348.5947694756382,47.72140191660093,0.35184605370340466,-189.54891567295607,-7.274107187503456,0.18968843946895841,-10.316015557815376,-41.09934522720454,0.04237424164624105,-80.727758581212,-2.804837568099131,13.653874452237357,-174.23360954916598,50.653032924302615,186.95497027614374,12.30033264418519
86,2.894230769230769,912.5102358565068,646.3208644131072,869.8871853649964,638.7103649569599,800.0767352259674,859.0307852471432,696.6147274159248,1054.693657545427,712.1016783349409,1100.6586041158778,684.7021076128984,1095.682337717717,682.7980158256511,1069.0339812781037,954.1247860864686,653.6174237100333,951.49820165442,880.2343331735291,929.4696404666838,1064.955381237787,969.7047554359581,1092.9951798701604,969.6477714870316,1089.078017372004,909.8418870800398,1073.0638909912007,976.2963502658097,319.6487537314896,1038.668720692782,187.2149944470264,1026.876231498299,273.9972336497593,900.8935210091203,361.43004358913487,849.0958807884733,519.4134015224107,934.0713885305446,643.5147891831067,1001.5270533985954,381.015521134707,976.8598678593834,524.1679115050367,1010.2308170233356,640.1644860192016,13,2,trajectory,person0,10.280231400765,6.124005601604477,-11.781188760151185,-21.15481610857096,10.391978164942325,-7.095282116926881,1.2926998015839672,52.5548262367545,25.75772693013808,-48.96391553326136,-18.571129232275993,-117.87163318797988,-96.78975150637156,-107.59140178721483,-90.66574590476708,-10.15780158891821,78.94227593029058,-10.933277974624565,64.7807336958692,-108.1530061866363,-99.76502426812549,-55.59817994988178,-74.00729733798734,-14.985713937779828,3.4358208222334237,0.015374540219058954,-24.805019414713694,-29.7956672072778,0.03876945669584722,4.073771071090895,28.064730444447978,0.02835885585948739,-64.70398710084731,77.98623885240553,0.10133340711281281,-230.99269653994122,10.311965764240094,0.23122275513607268,2.6375300345873876,12.576934560387151,0.012850519352135591,-12.769669564222914,84.04374149761676,0.08500832280252134,-85.2667970611741,14.713666404690029,0.0865269822664581,191.12087444424313,7.662954672263847,0.19127443509952216,26.1817120445653,20.479923023257363,0.033240175881350004,-155.799952284234,29.780098370987787,0.15862055160273306,-3.4551427652405255,-77.97411097962915,0.07805062456247046,1.319812366638469,10.639664077810012,0.010721210583314395,-6.9407981921225765,-0.19798796587419218,0.006943621445499678,68.25304594942521,21.513474583816294,0.0715633137161972,-143.0878959941232,25.716688590804306,0.14538051469196764,-63.829736817068756,-42.63791670827618,0.07676084446746374,-170.08649824065992,11.146296291606426,0.17045133265771284,1.6219934410846601,2.760852205958936,0.0032020567805818153,-176.47957543366104,48.35542672104596,0.18298439233612168,-173.38288932388832,10.834542255205413,0.17372107994189864,-70.61231765586159,-41.97232632448879,0.0821448451323738,-60.02586551877089,-5.721261469453202,2.509497067326144,-148.14629199222748,43.71344908619291,186.5336777175054,10.280231400765047
