Frame#,time,Hip_X,Hip_Y,RHip_X,RHip_Y,RKnee_X,RKnee_Y,RAnkle_X,RAnkle_Y,RBigToe_X,RBigToe_Y,RSmallToe_X,RSmallToe_Y,RHeel_X,RHeel_Y,LHip_X,LHip_Y,LKnee_X,LKnee_Y,LAnkle_X,LAnkle_Y,LBigToe_X,LBigToe_Y,LSmallToe_X,LSmallToe_Y,LHeel_X,LHeel_Y,Neck_X,Neck_Y,Head_X,Head_Y,Nose_X,Nose_Y,RShoulder_X,RShoulder_Y,RElbow_X,RElbow_Y,RWrist_X,RWrist_Y,LShoulder_X,LShoulder_Y,LElbow_X,LElbow_Y,LWrist_X,LWrist_Y,participant_id,video_number,condition,person_tracked,right_knee,left_knee,left_ankle,right_ankle,left_hip,right_hip,right_shoulder,left_shoulder,right_elbow,left_elbow,right_foot,left_foot,right_shank,left_shank,right_thigh,left_thigh,pelvis,trunk,shoulders,head,right_arm,left_arm,right_forearm,left_forearm,Likert_Score,Nose_vel_X,Nose_vel_Y,Nose_velocity,Head_vel_X,Head_vel_Y,Head_velocity,RHeel_vel_X,RHeel_vel_Y,RHeel_velocity,LHeel_vel_X,LHeel_vel_Y,LHeel_velocity,RElbow_vel_X,RElbow_vel_Y,RElbow_velocity,RKnee_vel_X,RKnee_vel_Y,RKnee_velocity,RShoulder_vel_X,RShoulder_vel_Y,RShoulder_velocity,RWrist_vel_X,RWrist_vel_Y,RWrist_velocity,RHip_vel_X,RHip_vel_Y,RHip_velocity,LAnkle_vel_X,LAnkle_vel_Y,LAnkle_velocity,LBigToe_vel_X,LBigToe_vel_Y,LBigToe_velocity,LElbow_vel_X,LElbow_vel_Y,LElbow_velocity,LWrist_vel_X,LWrist_vel_Y,LWrist_velocity,RSmallToe_vel_X,RSmallToe_vel_Y,RSmallToe_velocity,LSmallToe_vel_X,LSmallToe_vel_Y,LSmallToe_velocity,RBigToe_vel_X,RBigToe_vel_Y,RBigToe_velocity,RAnkle_vel_X,RAnkle_vel_Y,RAnkle_velocity,LKnee_vel_X,LKnee_vel_Y,LKnee_velocity,Neck_vel_X,Neck_vel_Y,Neck_velocity,LShoulder_vel_X,LShoulder_vel_Y,LShoulder_velocity,Hip_vel_X,Hip_vel_Y,Hip_velocity,LHip_vel_X,LHip_vel_Y,LHip_velocity,right_knee_ang_vel,left_knee_ang_vel,left_ankle_ang_vel,right_ankle_ang_vel,left_hip_ang_vel,right_hip_ang_vel,Trunk_Leg_Angle,Thigh_Leg_Angle
38,1.2746835443037974,895.042957451777,298.135036787895,882.3647967605475,298.4972946886051,819.0426443467708,377.97697237519964,781.7082817216469,324.0777913615887,758.8098003474864,347.19370253614676,755.5032666148436,338.0753893948379,775.3049908560192,311.7674410074417,910.161084472752,303.2475015023447,837.3676103362466,377.0555869778629,798.9697197570404,328.81626535855577,759.3199794718073,355.37772775597,768.0098451120268,355.3099995286508,801.5546384761931,311.8916824672081,949.1917057166448,419.7439563174442,973.1336427440136,473.09877009566895,944.9060991359732,464.3795137317241,928.3134724317028,403.69031749040516,875.2015191279454,370.8740749621544,850.6579963896379,388.9116729654246,965.9870152909712,402.1598292431557,971.952574723423,388.28620236922063,1018.036347062281,403.1446932612437,5,5,trajectory,person0,106.32288684369723,88.3712196527966,-9.351758083761553,14.25463284056608,110.1638092072998,119.2482697051255,32.372361112668735,26.611023111129885,48.62127232943734,43.04319724475712,-54.650078813985125,-82.2541664379228,54.95680706155764,63.564840414619326,-100.51657095193,-109.8602047897689,-12.404844885109876,-77.47788723468723,6.6300749740754545,-78.40522020112397,74.36774876771887,8.162032825463099,-55.01420294172145,-0.4256589240422467,5,942.449838557627,-53.31371531111023,0.9439565935134789,1102.3362179507142,-200.59527022467748,1.1204390210280948,-1148.8891382499764,1479.2191898021333,1.872975083514902,-1111.5884529125083,1429.823283431563,1.8110835183644733,76.0686895819981,578.4510763174217,0.583431309776486,-9.561822979642546,989.0035126082645,0.9890497340428233,498.7617852346651,-24.074208071867677,0.49934245353740736,114.25596903704728,1051.7821318720019,1.0579697913389625,-535.850192253508,130.5076094618953,0.5515139750410502,-921.7728089402375,1402.449151492557,1.6782516896531845,-865.4823507051636,1766.4935804523507,1.9671195360632006,673.758619181286,106.09278740906288,0.6820603759648391,489.14931806425756,37.09008106841109,0.49055349298153966,-979.9434901570359,1981.0425833081465,2.21016265482461,-868.5242863540935,1697.0136267193238,1.9063550784830092,-888.6882177407397,2010.0997220600493,2.197786987170754,-998.6654341790518,1497.3782085891175,1.7998539243454144,-89.8988078189216,845.3584133997438,0.850125074770175,635.862330429626,-171.35811957022943,0.6585472711977781,596.0270708697909,-229.7355247404724,0.6387696615662042,-495.4261340373131,95.3006325463483,0.5045089343618127,-388.65099700447337,56.13113355637152,0.39268346238019036,-338.2847374787442,-332.2666494398401,-65.93519490624588,-50.100822592944134,-58.21571742238909,7.236962822203263,23.038683717242776,155.47337801348766
39,1.3082278481012657,877.8700309531434,310.8939343341166,865.1982343813108,312.0494763121356,822.7947879535841,411.88862222397796,760.8503933394419,386.5982971294537,745.8535745995956,423.54872856683016,739.8150523827294,414.72494216976656,749.8207171321686,375.78588879193967,894.4584110612767,314.2859211130169,836.449949566611,407.45067176185637,778.3082023529773,386.9600005635484,746.8980358226822,422.9862547741553,754.396749865898,420.2849867213392,773.0540460040199,373.3145231644647,963.9073224527046,410.7198786530416,1002.4795717728872,458.9896206797556,970.0858640208744,454.7814620050941,941.155804410073,400.2892217798199,882.2729889906545,391.9103863597682,863.7963193872788,424.7825919852834,977.8610195824932,392.8403309052083,988.1438448534044,388.26349184185784,1028.2405925194892,398.8622434791941,5,5,trajectory,person0,91.03921395804272,74.66501721132366,-10.378924904436053,9.894362799747793,106.09067401624148,116.61937741072272,38.01279138765713,9.496076008462609,49.528942561484854,32.9503153459009,-75.9988658018624,-94.07408201268925,17.53982284052254,23.203584248554193,-111.42316121906332,-122.13359655775066,-9.202474728885456,-58.20758224299661,13.926141711684451,-59.457874843284976,29.978149289178567,-1.1977010782631916,-88.81376695003162,1.263591819328217,5,750.6420475121483,-286.13059864293166,0.8033269589482186,874.8409031249112,-420.6123788140211,0.9707014880961086,-759.7198581827183,1908.4744811227729,2.0541297690296996,-849.640303887428,1831.0960056918018,2.018613689651983,210.8098562845364,627.1202265703746,0.6616045450874599,111.85635658047232,1010.951070963583,1.01712040211072,382.84687784575203,-101.39115514574992,0.3960453234391611,391.67076106174625,1069.3594726674896,1.1388308332910462,-511.75789734328157,404.0084333052494,0.6520114720424626,-615.9471226116892,1733.3415400733668,1.8395281330812883,-370.3145465210877,2015.4994846930742,2.049236695982962,482.68314727114574,-0.6770308157212512,0.48268362208625226,304.20203438469156,-127.665484068649,0.32990506747588394,-467.6863865422728,2285.0244034790094,2.332395138189833,-405.82434884686086,1936.9901842348645,1.9790463299122618,-386.24220154089585,2276.24417223547,2.3087811870957147,-621.8012008280001,1863.818851192959,1.964804683273476,-27.356679547627948,906.1176218624488,0.9065304918013136,438.69197062216097,-269.01967376898375,0.5146088125587487,353.9797505774478,-277.82655422560134,0.449988064343648,-511.9476201479477,380.3595872269845,0.6377803551150109,-468.11743377605836,329.06986763890757,0.5722070513310462,-455.62647470441806,-408.5999973118353,-30.62119955973042,-129.98540876401702,-121.42553965796537,-78.37075141804507,53.21557897606671,128.96298405958586
40,1.3417721518987342,861.6536772028252,333.1288129917783,850.4375488514764,334.5947982650061,827.9526545797632,446.7205452118911,753.8227341393645,455.9172893765532,749.0326969171628,501.1164527786013,741.0913655502329,493.7052603105628,739.4123623681388,448.4016478240717,877.168522187469,334.5449896445114,835.7109298173623,440.4040243303337,768.0945994328282,451.6750973310395,749.6944751110835,493.8136307059885,754.6904129101297,488.688805154303,755.5996821798835,442.9257180486659,970.5552962805489,401.2094583509897,1021.6868715091356,440.4153379234716,986.4316134640607,440.9627360674561,948.630354183127,396.17446881505504,893.9329623074773,412.44479243026376,886.8613628005937,456.71942504802934,980.553600278778,383.963094734755,994.9687236981254,387.18548257254895,1030.2300334452555,393.8272114548461,5,5,trajectory,person0,73.95838352430754,60.10934573031295,-10.423354857953344,3.792878720337456,99.40431226231443,110.28689994741198,45.35875400991092,-9.716184730179275,49.236477298660326,16.487203901993663,-79.84929799353085,-89.95736087354341,-30.771671801987313,-27.90595061422615,-110.26426988317866,-121.24758648941204,-8.182362806145363,-36.60161059163566,21.5004207562454,-41.40830065256,-21.72004498175378,0.3132835535389252,-101.45368737762296,3.2634817115044736,5,487.28837962705865,-411.95447134845136,0.6380881219577328,572.5949732692908,-553.7239010363891,0.7965394917969959,-310.28680239937705,2164.771684354113,2.1868960526564982,-520.3376385308576,2075.2016588120246,2.139442259750903,347.5992045392433,612.1577658751473,0.7039618862676916,153.76281640307812,1038.3856286962719,1.0497083964564438,222.82620078161048,-122.6662204590278,0.25435903246487906,687.5994074158004,952.0791743233638,1.1744137683367042,-440.0355308893987,672.1058242553814,0.8033414637892909,-304.48099271387923,1929.2425074082148,1.953121943790189,83.36554859762448,2111.4576221187895,2.113102719863972,203.4586523520571,-32.136880103925506,0.20598107262496065,59.30786156058178,-150.10095468810826,0.16139305759905123,38.04858121991665,2354.5075974048555,2.35481500775964,8.754483205398666,2039.2081721524962,2.039226963912972,94.77383512747207,2312.3963066905226,2.3143376501756907,-209.50380256834788,2066.490712272011,2.0770834617793,-22.03115478892417,982.3829633621485,0.9826299702764668,198.1848801508264,-283.51819013664016,0.3459187922891057,80.26938679490681,-264.6421348927582,0.2765477065842839,-483.430923122693,662.8510996057609,0.8204127239870341,-515.43442303049,603.9495901841726,0.793994805983266,-509.2021148170085,-433.9237913206942,-1.3245155954211194,-181.89329897109965,-199.32927492839008,-188.77951683077194,73.662659291543,79.49259808119135
41,1.3753164556962023,847.698507029539,363.85821173891344,839.1865560270356,365.2745860776866,832.9644852105038,483.3297168832918,758.7053116697035,526.3067076125435,763.9628091998451,573.9163027021157,755.2239138641804,568.5843337780608,742.5570679064704,523.1984197142442,859.7151831398203,363.40095180990977,833.8423270107508,476.57357944033004,766.2583885875947,518.1310573084128,762.7907574439874,562.8029230291228,764.2274985009442,555.9791746133301,749.2244392719623,514.8460017289146,968.8763900961228,393.8253732860564,1029.1728889749675,420.4183465271403,993.0365414403491,426.7893538925333,949.9663285407132,393.4323163505303,909.0060392323735,430.1869957244977,917.8238212335328,479.90317317556617,974.0577521911836,377.64757098681537,991.844187443754,389.61054148912376,1024.867773734701,393.7279568983669,5,5,trajectory,person0,57.52770305738157,46.52904381741772,-10.08121656813714,-2.380773557461846,89.9362521930465,100.23874384868706,53.97657899756369,-16.43817381645251,47.43618807837491,2.008436334737661,-72.13556834895859,-76.32921745252403,-74.66798901812489,-74.01193301204333,-103.3525841362482,-113.69518737013048,-10.271406065454144,-14.880912532932616,26.17041995466258,-24.391722118050396,-63.380355690648706,5.545838127389324,-95.50945735867036,4.6644604784904935,5,196.90162646293942,-422.52724219581546,0.46615396694799477,223.16806784932632,-596.1367246453535,0.6365398502674373,93.74782548233814,2229.7905582353483,2.2317604236069277,-190.05441121727625,2144.0386455621488,2.152445677104795,449.34833096860496,528.918513299808,0.6940235703890395,149.40929050132206,1091.3677592606334,1.1015474216036658,39.82716009407784,-81.74718667828563,0.09093297097848387,923.0317796989465,691.1381517265764,1.1531086727218005,-335.4069558984284,914.6049951704823,0.9741663734988231,-54.7398704805446,1981.1399389481255,1.9818960394318388,390.4174733205357,2056.661922085908,2.093390566815493,-93.14655248880757,72.29420921109991,0.11790985084380552,-159.85604420143684,-2.958909419568303,0.15988342632269592,421.30993086862696,2232.24407695562,2.271654832264791,284.31311761296143,2006.0147876464844,2.0260625057246315,445.0863661629841,2170.2596769651636,2.2154297413380335,145.55608486671576,2098.4015247710486,2.10344373183672,-55.70551763106016,1078.262208939521,1.0797001879789037,-50.050410781002206,-220.12932835084413,0.2257475688009526,-193.64981091319316,-188.2741041838609,0.27008774050843326,-416.02205422249693,916.0839626504496,1.0061233404632142,-520.3070885902854,860.2343437986754,1.0053470011334578,-489.82028561779674,-404.84673627121947,10.199594300181236,-184.04472828156557,-282.2553756498765,-299.5488044525565,88.47167160331558,28.684595118123312
42,1.4088607594936708,837.0325480498693,401.4620616032088,831.9525136891958,402.6223662909213,837.5300137911536,522.3331213656078,771.435776857644,593.4662803352559,784.6912982509941,638.8678168978738,776.1734602334709,635.8608231772376,755.0102401164762,595.1101465205993,843.9516800532303,399.5147206450399,830.8646381086576,516.12179473636,769.7601959610641,582.4518931369429,780.010024680128,626.3964408375709,777.4218472350843,618.7766435642355,751.5313351908611,584.2349582166743,959.7589782121884,390.8910377380118,1024.6728322414272,402.04082826663415,990.3683583892846,415.44784985807684,945.0863320937264,394.2190248595812,924.8760749004192,443.4971870570248,951.4506546727032,490.8999132879136,959.5401647498641,376.43569289468945,981.7573390785076,398.5258442674442,1015.8266534990048,401.01865527977174,5,5,trajectory,person0,43.73730977863044,35.37408237018854,-9.61865617246804,-6.877227982358407,78.0216281109174,87.3095716356545,63.58343053789846,-3.341913986789319,44.38439346333396,-2.397668599301402,-58.908844506854614,-59.8338007135949,-103.75622925085158,-104.68520996242876,-95.21308492980074,-104.50529304981984,-14.661435309707077,5.802794099589885,24.316189904248624,-7.999815874615899,-83.72863578696455,5.624318369478508,-77.04674566614126,5.507643392959526,5,-79.54206076758042,-338.1052146120975,0.34733568140783627,-134.1526346979919,-547.8580915396128,0.5640438084598036,371.2455111662104,2143.7835538498216,2.1756909604348755,68.77161418604162,2068.576438691692,2.0697193088987107,473.1067236889097,396.79438312061677,0.6174753067740646,136.1044369325763,1162.7430015482835,1.1706817267738678,-145.4791393630013,23.452819703782534,0.1473574387055424,1002.460317620546,327.82734674544946,1.0547025446437717,-215.65635648654242,1113.386655413406,1.1340800273991696,104.39350283172843,1917.4890680957928,1.920328703555813,513.3290987377717,1895.8067573084436,1.9640748521039846,-300.70227202055224,265.7769507499281,0.40132187075744064,-269.52773532829866,217.3453479739527,0.34624297884162214,624.5336464807315,2005.6010047301672,2.100589837584,393.34096226304416,1872.0754894798124,1.9129515809097462,617.9436358644417,1936.2904231942898,2.0325045977953624,379.51198107444793,2002.115564186508,2.0377674244468897,-88.76883896805967,1178.9845314665477,1.1823216280729758,-271.80209012483675,-87.47641822472428,0.2855319595801086,-432.788455797827,-36.12768651997999,0.4342937452982182,-317.9663242995859,1121.0204299167242,1.1652422012951926,-469.9308467323039,1076.5991464057602,1.1746917564842922,-411.109837366541,-332.54413370984935,13.789536323720293,-134.04524511955714,-355.19068018422394,-385.43569993568553,101.01587902939063,8.543144321050832
43,1.4424050632911392,830.1491990627327,443.80876644444453,828.5518191813601,444.6286368331092,841.8696932888797,563.6165091204955,787.2391940504478,655.0605372354685,805.9125922166681,695.4575201621999,798.2350328094603,694.7557546553905,771.4937874465434,661.1579530475998,831.6690490150988,440.828669349517,827.729426368327,558.4447416689892,775.5834926536136,642.2236533611116,796.3261763823341,683.0721907168056,789.8370550005674,675.1865574657522,758.6283269809414,648.201444433198,944.871712115068,394.1895432588234,1009.4101242122613,388.2423328064162,979.8621217906808,409.08226744686385,934.569461947404,400.4537322101721,938.0847312164567,452.0647843039227,980.6451240003016,489.0257885800871,939.1793421900768,382.6335467441757,969.2225380131721,412.6407652418559,1006.4607838109998,412.048096470066,5,5,trajectory,person0,33.695795451527935,27.401543784167444,-8.559083731546833,-8.50286680836597,64.48837815765363,72.85501402670235,74.11261088784575,24.40287751861656,40.64719695716616,4.871224652214593,-44.46600214118379,-44.62170763001789,-117.33908335241192,-119.39978165735096,-88.28095835966722,-96.63590833196676,-18.902259744988623,24.784181979966444,14.504777892784578,8.171736971058635,-82.37603873434763,-0.9200420793319716,-51.977389234317805,7.747619224508448,5,-313.20478916592606,-189.76641905125373,0.3662083201621834,-455.001484643058,-411.35137409706533,0.6133810430710512,491.3963166321921,1968.9723455219037,2.029365033065691,211.5706986476764,1906.9254381529756,1.9186262760634714,393.7674901762132,255.4113896245046,0.469348286744071,129.37157747938434,1230.7123142023147,1.2374933556947776,-313.52178926772507,185.86486064025712,0.3644744967298233,870.3256893887834,-55.87013279935601,0.8721171236417037,-101.37919476189623,1252.2624048425848,1.2563593720399846,173.60016555147408,1781.8751161167277,1.7903116898784694,486.40603187708564,1689.5789586639778,1.7582001835418126,-373.6789751552868,420.7844365956699,0.5627570688620809,-279.2089454159988,328.8022090691515,0.43135661335960557,657.6846164162885,1755.7356931222944,1.8748751635173642,370.1137409332671,1681.6540370640826,1.7219014146000182,632.6348012408472,1687.013795427079,1.8017331483053545,471.1207389552858,1836.2061491006793,1.8956813478717673,-93.46480282495013,1261.702946293475,1.2651600665736895,-443.8090647820781,98.33280609211856,0.4545721359000054,-606.9830121596951,184.76620909789176,0.6344816223302788,-205.20172452218588,1262.4112009274058,1.2789799795047043,-366.16145358957897,1231.6233764730916,1.284900911187245,-299.3508044683392,-237.67190501723294,31.587253899160533,-48.462440473433105,-403.44405521050555,-430.9094532480083,113.06514033963367,29.058124992744695
44,1.4759493670886077,826.7515996352853,488.4010089610417,828.0979909125455,488.9139837030261,846.0129247984102,606.242361486071,801.7836652424725,709.9793070586708,824.0721072579329,744.6051455383422,817.3210798887536,745.9763596231901,787.1134682119259,719.6960277639131,823.7212540022024,484.8874199423285,825.361887030928,602.2366750212445,781.3279728776321,696.2845393545699,809.0666005752828,733.1145647931997,799.2319931713965,724.617698843771,766.6121580048255,705.4619769415463,926.2086103924312,404.5748204198886,985.8172317779113,381.5359377664351,963.4409049888176,408.9883474139392,919.6399097806249,413.27809196274217,945.5390201241069,456.9867609062715,998.9320398934784,476.80662827708744,915.633099664924,397.2868195741766,956.575380117622,427.95271366873027,997.0278330100904,420.30266877996957,5,5,trajectory,person0,27.730619005461673,22.66729975406927,-6.45227245616751,-7.157394617212205,50.504219246151365,58.34827124740689,85.66836213324748,56.40043720040274,36.717724431439414,18.024694800410124,-31.578790228364625,-32.5309831809917,-120.36441337934676,-123.13002572606428,-83.40635354092906,-91.23528513903896,-20.70481994949404,41.575236885010966,0.5858005089137234,24.07605912208139,-65.30945126785178,-7.532436249176424,-24.741963127258767,13.889845339753473,5,-489.5381612630875,-2.7998802268114416,0.4895461680598972,-703.3352838919407,-199.92649364471868,0.7311984165932175,465.64331338310024,1745.0973217315925,1.806152916453413,238.00854750446524,1707.0121011922572,1.723524987431859,222.22219762428475,146.73062323983066,0.26629416237183234,123.51520349166161,1270.7329573133754,1.2767216823943985,-445.06966836813103,382.31110205774723,0.5867271840113831,545.1571153060248,-364.26930714602645,0.655658759186082,-13.529220089192341,1320.2046802729863,1.3202740009599976,171.2505425273437,1611.6264126351657,1.6206993682417483,379.8088721671491,1491.829264918911,1.5394185054901022,-377.02848065979174,456.46940593323404,0.5920428985991392,-281.2087219893744,246.07970282353887,0.3736757490988925,568.9802714204384,1526.9538839457148,1.6295173251495607,280.0755152813236,1473.6076108918749,1.4999872283251474,541.3591276452491,1465.1556244208402,1.561970136992653,433.58989591318453,1637.2010626539472,1.6936432674542832,-70.57947458661378,1305.495371633267,1.3074018615516825,-556.3717117314353,309.5988285751509,0.6367110147233774,-701.9445884856837,436.8334164415338,0.8267706084666522,-101.28692632767454,1329.3536448344003,1.333206718584711,-236.93426642219453,1313.4495459743737,1.3346488513557833,-177.8297883921631,-141.13406731235995,62.80682669998704,40.110303057036575,-416.88624679572564,-432.4651620997491,124.98159042594003,36.9580598384177
45,1.5094936708860758,825.8064688215377,532.5237666508208,829.2154904233366,532.8563141977875,849.6396668211157,648.485900372459,812.0410363619201,757.4096240692393,837.4773683046126,787.4519657454105,831.222413292702,790.4302873020484,798.3121543642724,769.4697011148235,819.6944052855623,529.0377058692402,824.0505895112727,645.5507738443129,785.42134828719,743.8932229251881,817.4510593271531,777.5428644256399,805.0375859695479,766.9925394500266,772.6765410580716,755.1409248208059,905.8320539023867,421.6787956738537,957.168656421118,383.3705143035781,943.2969914665056,415.74631890914236,902.021227225184,432.4483758634433,945.5341385489064,460.1576312876722,1002.7283530332327,459.127665741325,891.5918859254148,419.61747943848223,943.5743185530303,441.696160655712,985.8165047649086,423.1809069995573,5,5,trajectory,person0,25.634523111493397,20.749681219202937,-3.913153489694303,-3.934333248777586,37.32366425173621,45.1227633038513,98.23801399601238,85.0822771836854,32.923426346484945,29.240231691113767,-22.144776696647867,-24.568220342423032,-118.56321932285223,-121.46501434141044,-80.46747347412037,-88.254110384969,-19.464708746834788,55.77188100741912,-10.25367129978052,39.09208373890188,-39.81256980151652,-7.626460522196661,1.7416781723871912,23.938537742318264,5,-600.5166672689297,201.46405589473807,0.6334098463754259,-854.0518691270498,54.691149597849225,0.8558012134857848,333.8476249190093,1483.8189414045114,1.5209118605411913,180.78726837979355,1480.995049985491,1.4919887313548166,-0.14552620408738084,94.52783401156822,0.09452794603076209,108.11796973348618,1259.335687556482,1.2639683023449,-525.2361969357881,571.4914823227931,0.7761930023770334,113.17310869456183,-527.0332227642417,0.5390474658403042,33.314136359436304,1309.978909089123,1.3104024473190303,122.02892730380245,1419.277736633535,1.4245140760282176,249.9517892067023,1324.4662909293604,1.3478452629051336,-387.57881645387175,409.7103064043637,0.5639857038416325,-334.2245024035351,85.80408277261556,0.34506283286865375,414.41710902337036,1325.2302968414485,1.388516071177342,173.07238907696447,1263.2499652430988,1.275050793712744,399.6285368632853,1277.3203005126095,1.3383759253577125,305.78578054202455,1413.9603938999792,1.4466474826644808,-39.09151096330617,1291.250493216007,1.2918420888250914,-607.4520614013296,509.8920924766984,0.7930876073114437,-716.7003341212228,665.7064638793044,0.97817404636402,-28.17559784379617,1315.3576820726698,1.3156594149328473,-120.04567872248128,1316.1783351796412,1.321641545569824,-62.48738702773399,-57.1667412280911,75.69448994391884,96.08371626654223,-392.9297526637001,-394.2698594493962,136.2393544815395,38.095745848731866
46,1.5430379746835443,825.9618469407725,573.3505099160383,830.4635349118594,573.630884371994,852.2953456284881,687.8483383645749,816.9009724864225,796.3890397824173,845.7351620582912,824.3253821168253,839.2859405665247,828.2158313655359,803.5913180504729,809.3687708376294,818.3572194011792,570.4189382285585,823.4853182654571,685.7601992558289,787.1160513446935,783.9478317013373,821.4607856013314,816.6494662210996,807.1958286049786,801.9143776160256,775.5647787220508,795.9678620677621,885.6890558560835,443.77505466421877,927.3227414361261,393.6039843710673,921.8320848870676,428.9207773039701,883.6174577208302,455.9691560321383,938.1391324393824,463.36424521633614,992.3381193214508,441.4754221511575,869.5077061829206,446.9858353118944,929.6093232914417,453.6516419903685,971.635471311484,423.3096129617306,5,5,trajectory,person0,26.71202990340124,20.99111119576319,-2.449347366318099,-0.5356887226605354,25.992443955088586,34.20094252550806,111.21942747427562,107.48241453255642,29.59230872484887,34.23710279616319,-17.185472207018663,-21.513674437276592,-116.02951722379665,-118.5090921828103,-78.88365501610718,-87.0841486827589,-15.966063968093216,67.09770430905239,-13.500588748502183,52.09575634381398,-12.29975676668345,-0.1510178629346631,25.568224187773453,35.364602924523986,5,-639.8972150096578,392.748004977881,0.7508125206675911,-889.746144835606,305.0732586157142,0.9405944372428712,157.37884196597682,1189.4439653213797,1.1998104210824307,86.10217941674023,1217.104921701703,1.2201467025447477,-220.45489911411167,95.59339636394361,0.24028828513227019,79.16929274808203,1173.4462646706193,1.1761139030653707,-548.6406757901652,701.185522010148,0.8903188908521109,-309.7465898984033,-526.2366957068784,0.610629191786786,37.20585456350583,1215.5437900989796,1.216113062696883,50.52133643123348,1194.080789930479,1.1951490862297451,119.53523609814438,1165.8194497514328,1.1719315944575317,-416.31495308131724,356.40868884447536,0.5480376753864076,-422.7553369134099,3.836894721392465,0.42277274823464406,240.38439797433753,1126.4369739681101,1.1518007271711186,64.34006347133118,1041.066118910909,1.0430523993125742,246.17573831720745,1099.2452427704743,1.1264735229420801,144.88111465497695,1162.0278646569977,1.1710248911201548,-16.851482422431253,1198.696078305567,1.198814523020546,-600.4893757199775,658.7186642410694,0.8913460433367656,-658.3585659083145,815.8868354715287,1.0483831978816704,4.6320269507707845,1217.0991388498742,1.217107953085008,-39.863277308022184,1233.6291910891061,1.2342730905212584,32.121900588950645,7.19734647104142,43.637993866686614,101.31808209933796,-337.79864280571985,-325.5939024487212,145.9813593251596,37.14586220768946
47,1.5765822784810126,826.0951970817154,608.1163818096418,830.8265492731831,608.3855501655742,853.7483349591572,721.2880639466921,817.1812496506703,825.8747372631027,849.1156576814188,854.0673212282526,841.9942559768496,858.0658698079229,803.6637912368792,838.6080411433273,818.3514373982811,606.0621230585426,823.2306373829651,719.7967764736131,786.4879256741542,815.031107116918,821.3930693806685,849.1112049435036,805.817911752331,828.6598934919069,775.4893418787332,826.6059745810749,867.3584158389488,467.75264304406375,900.0743560068285,410.0264484705987,901.3665467063861,446.4501706725958,866.0998819124876,480.3032163454975,925.0168159403856,467.6475166948615,971.5316939962484,428.1739081821027,851.2426489124372,475.26959867243926,915.032329450114,464.607194334554,954.8260622711208,424.29166206260686,5,5,trajectory,person0,29.869925642806493,22.684406942617787,-2.995800354951734,1.8919942918300616,17.12981960220653,26.126654683601792,123.07841876062484,123.10582825490334,27.268783081058334,33.58256060723881,-16.287088539421365,-23.09658790229868,-114.62629318657126,-116.43360632259896,-77.97471331335696,-86.96754514957338,-11.486065358256186,75.54471506532673,-9.993161597795924,61.877840152827744,12.194172776760231,11.650898327724155,45.35907090098985,45.78049322288561,5,-610.1047231222049,522.5743683477099,0.8033129798715007,-812.3103580809462,489.5753448539558,0.9484366800870077,2.160521406076161,871.661265717031,0.8716639432741053,-2.2488719328666225,913.3625994534781,0.9133653680238731,-391.19358619650757,127.68997992585062,0.41150595725304945,43.31553098976035,996.882385278211,0.9978229929716494,-522.2220712675716,725.4304772661814,0.8938485716639214,-620.2670191286755,-396.53569945484077,0.7361872967940377,10.821937563992515,1036.0824896954118,1.0361390060151592,-18.72525583871458,926.6334935210846,0.926822672640951,-2.018709974479737,967.727305309403,0.9677294108537571,-434.5594390433517,326.59948497760564,0.5436075143422042,-501.1106845995077,29.276180743104597,0.5019651511596102,80.73845940213538,889.869070546632,0.8935242926424312,-41.07752126760604,797.3191525262757,0.7983765989423218,100.77703933097683,886.6464867180227,0.8923553126786046,8.355432443614655,879.0075852732643,0.8790472957806394,-7.59237347806102,1014.6753208320616,1.0147037256463964,-546.4605891900571,714.8035781161327,0.8997573733099221,-544.505480893658,843.1763416917166,1.0037094011275676,3.9753438243338755,1036.4165583376143,1.0364241823476077,-0.17236914300103293,1062.5704156863226,1.0625704296671001,94.14104279736422,50.47938264208055,-16.290485321531023,72.37243703575751,-264.2065373123333,-240.70518472097964,153.5194283786837,36.6515798732143
