Frame#,time,Hip_X,Hip_Y,RHip_X,RHip_Y,RKnee_X,RKnee_Y,RAnkle_X,RAnkle_Y,RBigToe_X,RBigToe_Y,RSmallToe_X,RSmallToe_Y,RHeel_X,RHeel_Y,LHip_X,LHip_Y,LKnee_X,LKnee_Y,LAnkle_X,LAnkle_Y,LBigToe_X,LBigToe_Y,LSmallToe_X,LSmallToe_Y,LHeel_X,LHeel_Y,Neck_X,Neck_Y,Head_X,Head_Y,Nose_X,Nose_Y,RShoulder_X,RShoulder_Y,RElbow_X,RElbow_Y,RWrist_X,RWrist_Y,LShoulder_X,LShoulder_Y,LElbow_X,LElbow_Y,LWrist_X,LWrist_Y,participant_id,video_number,condition,person_tracked,right_knee,left_knee,left_ankle,right_ankle,left_hip,right_shoulder,left_shoulder,right_elbow,left_elbow,right_foot,left_foot,right_shank,left_shank,right_thigh,left_thigh,pelvis,trunk,shoulders,head,right_arm,left_arm,right_forearm,left_forearm,RElbow_vel_X,RElbow_vel_Y,RElbow_velocity,LBigToe_vel_X,LBigToe_vel_Y,LBigToe_velocity,Neck_vel_X,Neck_vel_Y,Neck_velocity,Nose_vel_X,Nose_vel_Y,Nose_velocity,LHeel_vel_X,LHeel_vel_Y,LHeel_velocity,RSmallToe_vel_X,RSmallToe_vel_Y,RSmallToe_velocity,Hip_vel_X,Hip_vel_Y,Hip_velocity,RAnkle_vel_X,RAnkle_vel_Y,RAnkle_velocity,RShoulder_vel_X,RShoulder_vel_Y,RShoulder_velocity,LSmallToe_vel_X,LSmallToe_vel_Y,LSmallToe_velocity,LHip_vel_X,LHip_vel_Y,LHip_velocity,LWrist_vel_X,LWrist_vel_Y,LWrist_velocity,LAnkle_vel_X,LAnkle_vel_Y,LAnkle_velocity,RHeel_vel_X,RHeel_vel_Y,RHeel_velocity,Head_vel_X,Head_vel_Y,Head_velocity,RBigToe_vel_X,RBigToe_vel_Y,RBigToe_velocity,LKnee_vel_X,LKnee_vel_Y,LKnee_velocity,LElbow_vel_X,LElbow_vel_Y,LElbow_velocity,RKnee_vel_X,RKnee_vel_Y,RKnee_velocity,LShoulder_vel_X,LShoulder_vel_Y,LShoulder_velocity,RHip_vel_X,RHip_vel_Y,RHip_velocity,RWrist_vel_X,RWrist_vel_Y,RWrist_velocity,right_knee_ang_vel,left_knee_ang_vel,left_ankle_ang_vel,right_ankle_ang_vel,left_hip_ang_vel,Trunk_Leg_Angle,Thigh_Leg_Angle
51,1.716190476190476,722.8636408935216,1036.5281709455526,515.3388265549514,1031.9078462606237,487.4654590933787,968.0551773633416,1543.720133540494,1064.5748573856977,1157.537109375,193.541015625,1147.4882812499998,213.638671875,0.0,-916.2692533217503,0.0,-1466.2310767340684,0.0,-678.603649127695,0.0,-0.0,-639.2470703125,-0.0,1082.4357757784535,81.1970164831572,1346.363937224598,36.0900399198521,1332.8435770627236,-34.280336152078696,805.6464012558728,62.555925362027295,357.85902151773666,233.3659058965676,39.4472232710157,183.0127526584753,1211.8486716745174,297.8542985127415,1119.7457910565493,754.9624932616057,1143.4484699957927,884.9242343598687,0.0,-0.0,0.0,-0.0,20,1,baseline,person0,59.921458651387695,77.375310729778,0.0,0.0,86.34039403175586,-48.51621908266249,9.212856626727271,-29.819634983193268,21.544150197859956,0.0,0.0,-71.56489809771894,-140.13261079803328,162.2978794843068,11.836314408461895,-1.8817216357851785,69.39562432174483,-30.07378353644893,23.627021656876213,-159.12058977553448,-101.39700304066795,170.35218177136636,-79.87762663739075,-3.0088798221387703,-1.6486704899396205,0.0034309579082920246,0.0,-0.0,0.0,-0.1483173708689176,-0.052093694273374985,0.0001571998584112464,-0.9440908787411371,-0.7811050663666771,0.001225329634027474,0.032845092742764564,0.01565548641635348,3.638535931131413e-05,0.0,-0.0,0.0,-0.5501443786045638,-2.0714036198648107,0.0021432152933616453,0.0043341901398063765,-0.004274300777469089,6.087269609953848e-06,-0.10277242477209317,0.27096515430599133,0.00028980042467464614,-2.9950029110807814,-0.5180352065479817,0.0030394741177719484,0.0,3.401484500870177,0.0034014845008701767,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,2.3283305515465864,0.0023283305515465866,-1.8085672551575689,-0.6925255979497872,0.0019366226323793423,0.0,-0.0,0.0,0.0,-0.4633683031788048,0.0004633683031788048,0.0,-0.0,0.0,4.246585331791224,-1.171128873552362,0.00440511405285407,-0.14389492450791208,-0.6435585820596552,0.0006594493140809016,0.6394786052080047,-2.0356110233602283,0.002133692837534131,-5.777631200898035,-6.223618409722017,0.008492022633237695,-0.0024735743847467905,-0.5624742750580349,0.0,0.0,-0.24160576093964556,92.90225516256197,233.86277758202573
52,1.7498412698412695,722.9796718008395,1036.921166602873,515.3268955814932,1032.296739393219,486.5586642463125,968.1266394291475,1543.7202208407612,1064.5747298332997,1157.537109375,193.541015625,1147.4882812499998,213.638671875,0.0,-916.6363194259638,0.0,-1466.9338301336581,0.0,-678.6132489309172,0.0,-0.0,-639.2470703125,-0.0,1082.8502003258664,81.1875382201817,1346.3652704719814,36.0896774667096,1332.8420904275388,-34.2791983890062,805.9109793193763,62.630044939116004,358.0296041917238,233.5015507607619,39.4590650924169,182.9523412572603,1212.205548194584,298.05666537908746,1119.683362695582,754.9028123740125,1143.4498347996591,884.9183466850366,0.0,-0.0,0.0,-0.0,20,1,baseline,person0,59.9213622630038,77.36492826723115,0.0,0.0,86.39366325596103,-48.496583322696864,9.211417619820628,-29.878216812781055,21.544452020508235,0.0,0.0,-71.56483211711668,-140.1203557116951,162.46450604383168,11.907167428583486,-1.9484090265915877,69.38003509247407,-30.085967485635315,23.627130297541992,-159.11654248062462,-101.39416532878944,170.63212645503424,-79.87691121930554,10.605292813298512,6.0137323489614785,0.01219168620088078,0.0,-0.0,0.0,-0.04417830973499422,0.033810883758234024,5.5631815641356684e-05,5.069202104334209,4.030955869924669,0.006476528020464863,0.03962008733640576,-0.010771013196919067,4.1058081370573384e-05,0.0,-0.0,0.0,3.4480882835013063,11.678644533582096,0.012177029644071084,0.0025943003877224634,-0.0037904722040372676,4.5932639845012245e-06,0.3519031831489453,-1.7952444700688766,0.0018294093466535153,12.315446456138634,-0.2816653620080723,0.01231866700540983,0.0,-20.883709516105665,0.020883709516105665,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-10.908096493138677,0.010908096493138677,7.862461321099431,2.202610073862549,0.008165157020123092,0.0,-0.0,0.0,0.0,-0.2852771712235786,0.00028527717122357857,0.0,-0.0,0.0,-26.94720536092917,2.123636861215867,0.027030754896643278,0.04055785074578405,-0.1749639218978123,0.0001796032105029892,-0.3545525131445135,11.5567298837274,0.011562167318025415,-1.8551824249671525,-1.7735358105534684,0.0025665406876226515,-0.002864371785556559,-0.3085354436090266,0.0,0.0,1.5830005306252435,93.0844709513576,234.02933816094836
53,1.7834920634920632,723.3406347979089,1038.168954208502,515.2426773494673,1033.5339256955829,483.70175863020086,968.4199722378607,1543.7201092461473,1064.5747250942434,1157.537109375,193.541015625,1147.4882812499998,213.638671875,0.0,-917.83251608038,0.0,-1469.1569324685304,0.0,-678.6020563307314,0.0,-0.0,-639.2470703125,-0.0,1084.225296609835,81.1781709732263,1346.3663380932321,36.089045717885504,1332.8424515241456,-34.2771743092086,806.7831996700049,62.871770768602,358.57504298674957,233.9170867834606,39.5009412576739,182.74005033071438,1213.4257833275478,298.7165543822938,1119.9727206759535,755.2140040206181,1143.4533932380562,884.9205565680421,0.0,-0.0,0.0,-0.0,20,1,baseline,person0,59.92129702027609,77.38203273954187,0.0,0.0,86.56085199295237,-48.43275810712242,9.217225804937284,-30.05490608208903,21.544955930875748,0.0,0.0,-71.56481546600988,-140.13908486537147,162.98676858163756,12.123885116737554,-2.127416758972415,69.32379248199706,-30.12183941998015,23.627781549447676,-159.10896111142088,-101.40587560815256,171.5171267010982,-79.8761887627159,36.26170442298635,19.60990905754547,0.04122450413170826,0.0,-0.0,0.0,0.010730701052258878,0.06014954115516346,6.109922459614076e-05,16.208794380482956,12.348476146234876,0.020376699399139882,0.03172648056440714,-0.01877366788601687,3.6864890816306034e-05,0.0,-0.0,0.0,10.726730573290158,37.080480733319256,0.03860083937178074,-0.0033162550385013815,-0.00014083044541855668,3.3192439944575613e-06,1.244433212825905,-6.3086454586753025,0.006430211625168236,40.863710325478344,-0.278366301033018,0.0408646584393184,0.0,-66.06389014007051,0.06606389014007051,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-35.54735340953708,0.03554735340953708,25.919755702639502,7.183361913970503,0.026896736308920362,0.0,-0.0,0.0,0.0,0.33261028853648283,0.00033261028853648285,0.0,-0.0,0.0,-84.89861029010952,8.716965541950117,0.08534494429930478,0.1057460467049509,0.06567105158116256,0.00012447856606460957,-2.5027116120927615,36.765442004210556,0.03685052633515937,8.598845643116855,9.247676290639474,0.012627733888968566,-0.0019388169082880425,0.5082932809317756,0.0,0.0,4.968344542667021,93.6629760996405,234.55158404764745
54,1.817142857142857,724.0599169537675,1040.6669104472874,515.0415251962145,1036.01509548824,477.9881932129659,969.0590447120436,1543.7195887764206,1064.575020964583,1157.537109375,193.541015625,1147.4882812499998,213.638671875,0.0,-920.254284384123,0.0,-1473.6099475917479,0.0,-678.5478105935291,0.0,-0.0,-639.2470703125,-0.0,1087.020914183341,81.1641553471026,1346.3670079968554,36.0884732625334,1332.843477935907,-34.2753304958789,808.5538859753639,63.3538723222288,359.6660781237577,234.7296328577249,39.589745647000306,182.2846712405394,1215.9341525424593,300.0370386825318,1120.9228943195508,756.2073776510919,1143.4568966428005,884.925512422596,0.0,-0.0,0.0,-0.0,20,1,baseline,person0,59.92134987185975,77.45454345907949,0.0,0.0,86.8947269395914,-48.30453760981171,9.236673594346716,-30.402958961178783,21.54540729339492,0.0,0.0,-71.56492919791413,-140.22063044071464,164.02918057902042,12.55230168619051,-2.461456987830759,69.20646424355297,-30.190922359722887,23.628481070637665,-159.09807058062583,-101.44465986097292,173.2884537182151,-79.87565829595773,74.54116063179691,39.24080703537481,0.08423909760392066,0.0,-0.0,0.0,0.030501858946144104,0.05479256592966394,6.271035544730264e-05,32.422270580902364,24.14641635785458,0.04042589581627245,0.0199075133321465,-0.017011644897327417,2.6185972374199827e-05,0.0,-0.0,0.0,21.374894254288296,74.23171841673097,0.07724787455640991,-0.01546678904668398,0.00879237329829543,1.7791216699011958e-05,2.638998362058178,-13.532491830671681,0.01378740902062971,83.07731468437605,-0.416502097072236,0.0830783587293569,0.0,-132.33016639750414,0.13233016639750414,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-71.96764298859132,0.07196764298859132,52.61945152717554,14.326602772872151,0.054534926662024995,0.0,-0.0,0.0,0.0,1.612019548938144,0.001612019548938144,0.0,-0.0,0.0,-169.78991570085114,18.991304657319688,0.1708487200019048,0.10411061268466701,0.14727303626993038,0.00018035622219857283,-5.977634742889253,73.73287591386357,0.07397478697264764,28.23629223897588,29.520065433891293,0.04084999954254679,0.0015705895144435516,2.1547996843726134,0.0,0.0,9.921755489744692,94.82271633546745,235.59410977693454
55,1.8507936507936509,725.1802443589505,1044.558766564519,514.6917732365265,1039.8876411256854,469.0890821565747,970.1179390079225,1543.7184180151203,1064.5758516616718,1157.537109375,193.541015625,1147.4882812499998,213.638671875,0.0,-924.0648669857472,0.0,-1480.5542238313315,0.0,-678.4247267197823,0.0,-0.0,-639.2470703125,-0.0,1091.4282209328362,81.1458873087558,1346.3673329678768,36.0880797441517,1332.8445020432814,-34.274058596567905,811.3430071844475,64.10265715679921,361.3604338969606,235.971851812621,39.7356566778084,181.5316201304523,1219.9223124926739,302.0903001862275,1122.8538661998869,758.2020934550245,1143.4594317364135,884.9302642703652,0.0,-0.0,0.0,-0.0,20,1,baseline,person0,59.92165425793272,77.61387875877129,0.0,0.0,87.41416224063852,-48.10466675027555,9.27646361487358,-30.939709252314035,21.545715186701766,0.0,0.0,-71.56528443989129,-140.401046043156,165.6502839223763,13.213525016398677,-2.9526782790811827,69.01815756802833,-30.294943419670624,23.6290117718915,-159.0865078615875,-101.52335688314122,176.04780852865264,-79.87535017034818,118.51607399222924,61.016733364542254,0.13330079348980337,0.0,-0.0,0.0,0.03043337951741257,0.037797007826821216,4.852632676714415e-05,50.35113854329246,36.91499724455349,0.06243359811969212,0.009657157712185392,-0.011694178324103277,1.5166228989236207e-05,0.0,-0.0,0.0,33.292748361572556,115.6542148045176,0.120350756106958,-0.03479149147269082,0.024685809710529208,4.265954852033453e-05,4.336035349485885,-22.378405629946972,0.022794609913100804,130.97185151802287,-0.5428709508718762,0.13097297659795448,0.0,-206.3629259876209,0.2063629259876209,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-113.23901127467887,0.11323901127467888,82.88426234541116,22.25162480091268,0.08581920385801499,0.0,-0.0,0.0,0.0,3.6576811537970073,0.003657681153797007,0.0,-0.0,0.0,-264.45471535501883,31.46714181149233,0.2663202536182493,0.07533532906651477,0.14121057050185276,0.00016004948305764312,-10.39357238695478,115.0803656410695,0.11554876417792238,57.38265493451197,59.27693190931802,0.08250165903735024,0.00904543518728653,4.734964094614899,0.0,0.0,15.436049040551218,96.63212635434797,237.2155683622676
56,1.884444444444444,726.5430588271104,1049.2833837891924,514.2130047654884,1044.6000701034943,458.2898730548594,971.5017082896288,1543.7164371903932,1064.5774349894466,1157.537109375,193.541015625,1147.4882812499998,213.638671875,0.0,-928.7527997742,0.0,-1488.9944952960643,0.0,-678.2153362254966,0.0,-0.0,-639.2470703125,-0.0,1096.8597986357072,81.1313551247564,1346.3674278661315,36.0878662707981,1332.845248873627,-34.2733659695433,814.7768127400856,65.0106256037452,363.4053088852441,237.44576609800941,39.925577835407104,180.5480638141934,1224.889513799791,304.5783782367468,1125.9007787922885,761.3218226005338,1143.4608832916745,884.9336498409343,0.0,-0.0,0.0,-0.0,20,1,baseline,person0,59.922369022033315,77.8793971624838,0.0,0.0,88.04359153916808,-47.862094467328056,9.339587762367827,-31.58365579129748,21.545880817083123,0.0,0.0,-71.56599253489547,-140.70304569910758,167.6136423987316,14.006517970332704,-3.5035634068647665,68.78108395355018,-30.41549775118608,23.629329589612183,-159.0810101542033,-101.6471459785188,179.39595508626027,-79.8752169390881,147.61022752282338,73.93816848241497,0.16509279823139975,0.0,-0.0,0.0,0.022193543294645016,0.020582784221676427,3.0268868004723513e-05,60.76751144427447,43.80028300918438,0.07490764472879037,0.002820089647652898,-0.006343783621081117,6.942369642412891e-06,0.0,-0.0,0.0,40.49873183682434,140.40136092190502,0.14612559470918862,-0.05886413103554635,0.04705172161229828,7.535814772969932e-05,5.6438834569426195,-29.22832449260005,0.029768244374169507,161.41009211361742,-0.43185263771792887,0.16141066982336444,0.0,-250.81938786706763,0.25081938786706764,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-139.31121022289258,0.13931121022289258,102.0423349081153,26.982081206414318,0.10554937621667644,0.0,-0.0,0.0,0.0,6.2224533679242,0.0062224533679242,0.0,-0.0,0.0,-320.91989311701644,41.121445635614265,0.3235437390669151,0.04313584029969142,0.1006089367236836,0.00010946624533174897,-14.227553620469266,140.03916301979473,0.14076004568522976,90.54504401948765,92.7089321542871,0.1295891627323796,0.02124063129120454,7.890405393343462,0.0,0.0,18.704738588378724,98.83255844518142,239.17963493362709
57,1.918095238095238,727.6049142423063,1052.9378516385964,513.7360090869624,1048.2676584121832,449.9464780674292,972.767998295196,1543.713788744393,1064.5798066267955,1157.537109375,193.541015625,1147.4882812499998,213.638671875,0.0,-932.50496350614,0.0,-1495.5419247882653,0.0,-677.9337351387395,0.0,-0.0,-639.2470703125,-0.0,1101.2241516036866,81.1386567671479,1346.3674021844301,36.087784719934,1332.8456797329907,-34.2730993524268,817.528889557206,65.71389147733089,364.9608448119064,238.5211329084633,40.0985590689501,179.64980812143088,1228.9833895463166,306.4973225883229,1129.661463015725,765.132045193961,1143.4614971928384,884.9355590074206,0.0,-0.0,0.0,-0.0,20,1,baseline,person0,59.92361072109719,78.22858926707326,0.0,0.0,88.52806178529025,-47.67467100511481,9.41804583490745,-32.06698585558601,21.545943110746983,0.0,0.0,-71.56709257135044,-141.10218203202126,169.12278654324993,14.60039193774497,-3.838894777256917,68.58081110512074,-30.497325929369705,23.62947377474459,-159.09386003417777,-101.79921089968958,181.9812743457541,-79.87519188354712,121.65762831656212,57.02523308928831,0.1343594274195095,0.0,-0.0,0.0,0.01280383957631647,0.007923055820593007,1.5056995763839499e-05,46.225831782888385,31.956655216318033,0.05619657762385999,-0.0007631826368983168,-0.002423445489863079,2.54077464163998e-06,0.0,-0.0,0.0,31.555137338370905,108.59975212851141,0.11309125896733828,-0.07870381981982583,0.07047790235094303,0.0001056476501112101,5.140480053400396,-26.69344747360222,0.02718390467179739,129.6953948031572,0.21698276918143386,0.1296955763111022,0.0,-194.56983868332858,0.19456983868332858,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-111.50297882651672,0.11150297882651672,81.78341484838529,20.898938696178462,0.08441144817434253,0.0,-0.0,0.0,0.0,8.36833418192991,0.00836833418192991,0.0,-0.0,0.0,-247.94051141891254,37.63031620317616,0.25077985943895675,0.01824328930469164,0.056734664449460646,5.959563536742913e-05,-14.174871578838266,108.98965256952887,0.1099075582091749,111.75618211155653,113.22831291787956,0.15909146767309879,0.036899547652903486,10.376935183554636,0.0,0.0,14.396993163064316,100.54197543812919,240.6898791146004
58,1.9517460317460316,727.2450470953202,1051.612037223652,513.5756858564956,1047.0075456915545,453.0057543118825,972.92200770197,1543.7112541189983,1064.5825377389785,1157.537109375,193.541015625,1147.4882812499998,213.638671875,0.0,-931.5396849524724,0.0,-1493.2243768597714,0.0,-677.6612699692964,0.0,-0.0,-639.2470703125,-0.0,1100.152203308482,81.196966953271,1346.3673336565944,36.0877796310279,1332.845863904082,-34.2730805318037,816.8315275443664,65.4641371938999,364.3135442697913,237.9310746035496,40.117676201891896,179.5469135993805,1228.2872643956505,305.78691595210563,1132.6945360450984,768.1281586216193,1143.4616027506663,884.9363464042495,0.0,-0.0,0.0,-0.0,20,1,baseline,person0,59.925317288423194,78.5522347279685,0.0,0.0,88.34470673679964,-47.743300339722865,9.482418167630838,-31.845622336380433,21.545946069958028,0.0,0.0,-71.56842305364135,-141.47574015567008,168.54518184223076,14.323729719760705,-3.432867278802896,68.60052869305687,-30.4319253769578,23.629507379876685,-159.1427719484683,-101.92039077519615,181.028459679413,-79.87521839387712,-20.68673796791387,-21.111140604570746,0.02955708688925695,0.0,-0.0,0.0,0.005473008850837354,0.0005592921013996247,5.501511931826744e-06,-19.235817996816518,-17.534751513945235,0.0260285267478291,-0.0020364403983873887,-0.00015122692661807976,2.04204776621864e-06,0.0,-0.0,0.0,-10.694165217043224,-39.3992019535364,0.04082477537311092,-0.07532141503055462,0.08116040921399792,0.00011072636355443386,0.5681034789307184,-3.0577145703655315,0.0031100417933845924,-31.855067263149948,1.7328027008278322,0.03190216161233912,0.0,68.87052806373816,0.06887052806373817,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,28.68516456653642,0.02868516456653642,-20.72349377777894,-7.42194332837385,0.022012460951180257,0.0,-0.0,0.0,0.0,8.096842299489152,0.008096842299489152,0.0,-0.0,0.0,90.9124544342256,4.576694635265529,0.09102758101278761,0.003136859984029516,0.02339905670968051,2.3608382948907158e-05,-4.764322414817849,-37.4467459432166,0.0377486099056395,90.13377398609316,89.03544619928235,0.12669415098133546,0.050714029027462575,9.617766054905637,0.0,0.0,-5.448758516466304,99.94465314917389,240.11360489587213
59,1.985396825396825,723.6769344826841,1039.088871679662,514.2874015296514,1034.6343027332746,481.6880273970215,970.280883572524,1543.7106519376885,1064.584354521254,1157.537109375,193.541015625,1147.4882812499998,213.638671875,0.0,-919.77846543035,0.0,-1470.9465031927914,0.0,-677.5890287529949,0.0,-0.0,-639.2470703125,-0.0,1086.6128551053853,81.3426767096027,1346.3672659320619,36.0878074788345,1332.8458965486143,-34.273169080170206,808.2344142656183,63.0705710646867,358.7530296717178,233.69413843137272,39.7515974965472,181.4395010292751,1216.4435221273466,299.1739151977373,1131.9832554111413,767.1961697084214,1143.461475392923,884.9364634461259,0.0,-0.0,0.0,-0.0,20,1,baseline,person0,59.92703451558338,78.60244855234545,0.0,0.0,86.66341119505086,-48.38727883364558,9.470622725368557,-30.06195948051697,21.545923906453332,0.0,0.0,-71.56944213608784,-141.5431655704715,163.2900300551169,12.119054400287252,-1.496314432562476,69.14021526385818,-30.052686788258235,23.629486270034377,-159.2470638593503,-101.8875782312524,172.12729148070952,-79.87525937988806,-351.96026552034925,-196.51841864396536,0.4031073273601952,0.0,-0.0,0.0,0.0009700969471123251,-0.002631390136565418,2.8045145992863765e-06,-165.2417073955811,-125.90895228638904,0.20774476197695824,-0.002012568658896584,0.0008275527433721936,2.1760689671597356e-06,0.0,-0.0,0.0,-106.03353518682533,-372.1506741846077,0.3869615418620741,-0.017895010625210917,0.05398928460241903,5.6877713185020125e-05,-10.878753979583063,56.24198494498194,0.05728444953650047,-402.34855509202856,4.330054079668448,0.4023718543250459,0.0,662.0311514244081,0.6620311514244082,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,349.50793862911047,0.34950793862911045,-255.48025309487477,-71.1295595002038,0.26519723595112055,0.0,-0.0,0.0,0.0,2.146790861791672,0.002146790861791672,0.0,-0.0,0.0,852.3505680961156,-78.48623592221819,0.8559565293652529,-0.0037846876594957893,0.003478131229726419,5.140161235908649e-06,21.150041230575365,-367.6954275337915,0.36830320616757156,-21.137113178913623,-27.695896948805682,0.03484021040890924,0.05103080711870767,1.4922032715792903,0.0,0.0,-49.96302789159139,94.1498147912587,234.85947219120473
60,2.019047619047619,714.669301129493,1007.6264105532904,516.6462912599716,1003.4276143897516,553.693566440546,962.594957114853,1543.7151246526848,1064.5827688552388,1157.537109375,193.541015625,1147.4882812499998,213.638671875,0.0,-889.5522361617728,0.0,-1414.876886201176,0.0,-678.0490436090577,0.0,-0.0,-639.2470703125,-0.0,1051.7220565805949,81.605900505293,1346.3672168126418,36.087841409043,1332.8458578345578,-34.2732780584099,786.1200625302714,57.048981521989106,344.9252106801814,223.3930903541875,38.6916113946593,186.9300691656873,1185.3370051417282,282.585983104471,1122.6666161881508,757.3588860276645,1143.461293759955,884.9362796527253,0.0,-0.0,0.0,-0.0,20,1,baseline,person0,59.92765512809482,77.9574606455584,0.0,0.0,82.45234957286029,-50.00403525432078,9.282036651913929,-25.65952896672757,21.545897502680656,0.0,0.0,-71.56904075458921,-140.824921768794,150.1386000350357,6.684873191922133,2.882092535584196,70.5867080253994,-29.16112040371168,23.629448269643973,-159.41732743530164,-101.50320346668956,149.78958198705348,-79.8752958662656,-924.3917783461992,-492.94326503574007,1.0476131072195234,0.0,-0.0,0.0,-0.0011504648837363952,-0.0032385042928600736,3.4367833076270203e-06,-410.9210360692387,-306.11605135031266,0.5124091478286895,-0.0014596808799407673,0.0010083033659193102,1.7740755195280902e-06,0.0,-0.0,0.0,-267.6796704014315,-934.969363661036,0.9725328359140074,0.1329155871563672,-0.04712120706082414,0.00014102113835872586,-31.499586990064685,163.1631097141344,0.16617588378622009,-1036.8492014442336,7.822216570041819,1.0368787072785388,0.0,1666.2197502225156,1.6662197502225156,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,898.2322848680889,0.8982322848680888,-657.1717732673764,-178.94346282544615,0.6810987464878714,0.0,-0.0,0.0,0.0,-13.670252798093726,0.013670252798093726,0.0,-0.0,0.0,2139.7872451613243,-228.40253152512588,2.1519426504816934,-0.005397583482999045,-0.005461785018124989,7.678867301898026e-06,70.09908160856716,-927.3685686990223,0.930014163039057,-276.8623920039583,-292.3343735319234,0.40263155620797486,0.018442730292801197,-19.167093456407493,0.0,0.0,-125.14003877264327,79.55189200963629,221.70764078962492
61,2.052698412698412,698.3721652552631,950.8491727951807,521.4533846880279,946.9952702722651,683.5832110208261,947.7119239449509,1543.7289676401408,1064.5739773010616,1157.537109375,193.541015625,1147.4882812499998,213.638671875,0.0,-834.3518909355273,0.0,-1313.596741846136,0.0,-679.4977522148822,0.0,-0.0,-639.2470703125,-0.0,987.9140760875844,81.98212271042709,1346.3671886268976,36.087868694990696,1332.8458001094311,-34.2733660655059,745.7153952158149,46.174757387579795,320.1087306455873,205.13531568049982,36.6434125289069,197.54839836309878,1127.8994382290214,252.6770921968527,1098.5934490564316,732.3791846604088,1143.461146413158,884.9360294216765,0.0,-0.0,0.0,-0.0,20,1,baseline,person0,59.925213569814474,76.0499524628379,0.0,0.0,74.86549478480305,-52.92050991891931,8.788449698529627,-17.790735773438243,21.54587647918912,0.0,0.0,-71.56546069656538,-138.67288534188577,126.45488284148269,-3.0207283979386177,10.31394321635798,73.28440933927132,-27.61124336402343,23.62941355011529,-159.63610069600458,-100.51844333098252,109.50298261032836,-79.87532143738915,-1706.8710922172772,-888.8019467830179,1.924416229938909,0.0,-0.0,0.0,-0.001715416500356924,-0.002615305211310529,3.1276948569201583e-06,-737.470868952578,-542.565945491676,0.9155550708509821,-0.0008375952280815924,0.0008108559928452194,1.165784374246825e-06,0.0,-0.0,0.0,-484.30167928137143,-1687.248103189148,1.7553786709055497,0.41137179704458093,-0.26125844960253886,0.00048732200123984785,-60.866287048303995,315.544688413651,0.32136140914103956,-1896.1805523866797,11.180188171438141,1.8962135122018835,0.0,3009.740138852677,3.0097401388526768,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,1640.3876175724306,1.6403876175724306,-1200.7047362315222,-323.14911342820903,1.243429617275641,0.0,-0.0,0.0,0.0,-43.0512463051621,0.043051246305162105,0.0,-0.0,0.0,3859.928117244267,-442.2788158980461,3.885184116780703,-0.004378701979303784,-0.0074361113549768635,8.629529715295889e-06,142.8523047016798,-1676.9989053781794,1.683072223524051,-715.3818534426214,-742.3213142156388,1.0309278004660818,-0.07255574134989598,-56.68538467518623,0.0,0.0,-225.45842058849894,53.170473502211365,198.02034353804805
