Frame#,time,Hip_X,Hip_Y,RHip_X,RHip_Y,RKnee_X,RKnee_Y,RAnkle_X,RAnkle_Y,RBigToe_X,RBigToe_Y,RSmallToe_X,RSmallToe_Y,RHeel_X,RHeel_Y,LHip_X,LHip_Y,LKnee_X,LKnee_Y,LAnkle_X,LAnkle_Y,LBigToe_X,LBigToe_Y,LSmallToe_X,LSmallToe_Y,LHeel_X,LHeel_Y,Neck_X,Neck_Y,Head_X,Head_Y,Nose_X,Nose_Y,RShoulder_X,RShoulder_Y,RElbow_X,RElbow_Y,RWrist_X,RWrist_Y,LShoulder_X,LShoulder_Y,LElbow_X,LElbow_Y,LWrist_X,LWrist_Y,participant_id,video_number,condition,person_tracked,right_knee,left_knee,left_ankle,right_ankle,left_hip,right_shoulder,left_shoulder,right_elbow,left_elbow,right_foot,left_foot,right_shank,left_shank,right_thigh,left_thigh,pelvis,trunk,shoulders,head,right_arm,left_arm,right_forearm,left_forearm,LBigToe_vel_X,LBigToe_vel_Y,LBigToe_velocity,LElbow_vel_X,LElbow_vel_Y,LElbow_velocity,Nose_vel_X,Nose_vel_Y,Nose_velocity,Neck_vel_X,Neck_vel_Y,Neck_velocity,LKnee_vel_X,LKnee_vel_Y,LKnee_velocity,LWrist_vel_X,LWrist_vel_Y,LWrist_velocity,RBigToe_vel_X,RBigToe_vel_Y,RBigToe_velocity,RHeel_vel_X,RHeel_vel_Y,RHeel_velocity,RHip_vel_X,RHip_vel_Y,RHip_velocity,LShoulder_vel_X,LShoulder_vel_Y,LShoulder_velocity,LAnkle_vel_X,LAnkle_vel_Y,LAnkle_velocity,RAnkle_vel_X,RAnkle_vel_Y,RAnkle_velocity,LHip_vel_X,LHip_vel_Y,LHip_velocity,RElbow_vel_X,RElbow_vel_Y,RElbow_velocity,RShoulder_vel_X,RShoulder_vel_Y,RShoulder_velocity,Head_vel_X,Head_vel_Y,Head_velocity,RWrist_vel_X,RWrist_vel_Y,RWrist_velocity,Hip_vel_X,Hip_vel_Y,Hip_velocity,RSmallToe_vel_X,RSmallToe_vel_Y,RSmallToe_velocity,RKnee_vel_X,RKnee_vel_Y,RKnee_velocity,LSmallToe_vel_X,LSmallToe_vel_Y,LSmallToe_velocity,LHeel_vel_X,LHeel_vel_Y,LHeel_velocity,right_knee_ang_vel,left_knee_ang_vel,left_ankle_ang_vel,right_ankle_ang_vel,left_hip_ang_vel,Trunk_Leg_Angle,Thigh_Leg_Angle
51,1.7163461538461535,937.397194086826,1092.0306630514137,919.9265389871656,1104.3122229858716,1165.742671991589,1067.9246291250413,1152.2421662012734,1067.200615167618,0.0,-0.0,973.14299606192,1102.435239086444,1126.608721164651,1059.8955412918945,1161.098837852478,1063.8793634176252,0.0,-0.0,973.1606833695466,884.1323114579327,1024.0525091727422,765.2014828879646,1042.3259983919513,841.9486883527543,943.6015785502002,921.9747056668197,1025.8531342917256,1043.5962966307925,1136.2444043155745,1047.739950469062,981.4589100174744,919.3909021466048,1037.3753721985358,1028.9421452443962,1121.8146365472737,1062.6707081595994,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,6,2,trajectory,person0,0.0,0.0,0.0,0.0,107.22262393606428,47.18015692853904,45.167496860101686,37.31964486271787,47.90558479379126,0.0,0.0,-39.8055700808666,-66.03751026218045,3.2122098670876853,19.359883306255966,3.0796398027576424,80.30763829598848,2.6290498896272023,66.84254213756724,-58.24252700864192,-61.02807449817568,-15.54534131063293,-14.59196939117447,136.73857349712634,83.05203127848424,0.1599846160776446,0.0,-0.0,0.0,200.86511999629866,137.59078508852176,0.2434707797096055,-1120.6550198366363,926.8505849766253,1.4542763425004768,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-31.236193394669304,32.49867612485888,0.045076199126120375,-124.39010218724178,21.418846976271276,0.12622069770027963,0.0,-0.0,0.0,73.99487127909865,61.31815129011044,0.0960997224410521,0.0,-0.0,0.0,0.0,-0.0,0.0,-888.7875129757008,179.71944630048324,0.9067757840834104,-599.0311766566338,1000.4129430769309,1.1660464859011743,-1559.0015111228527,1078.7535987487329,1.8958362372569735,0.0,-0.0,0.0,-9.57873002266685,-59.2526558426491,0.060021906777897,41.43089747000307,48.32861494247555,0.0636566908300139,25.65386511232124,-69.45141942112208,0.07403796630654969,108.18546389459381,71.88282937824344,0.12988932118349883,-32.810669155359335,186.5731580983911,0.18943622497619006,0.0,0.0,0.0,0.0,0.018781822871850436,77.0954284289008,43.01777994795429
52,1.75,937.53596490948,1089.6923838494502,915.7626346623066,1102.9021436885118,1166.5078833470195,1065.8530108487296,1152.2421662012734,1067.200615167618,0.0,-0.0,974.2818679706464,1102.1356575362563,1125.933456797075,1060.5995025274046,1161.098837852478,1063.8793634176252,0.0,-0.0,975.9058120007207,886.034108865601,1029.228284603478,768.0209382719544,1046.1692382555484,844.4204528235078,941.0042444684613,927.1964457939093,980.7840433837488,1065.5930227801005,1072.2136714114679,1070.2738474881148,987.0666072067689,923.8047049859463,1016.9124072673897,1052.038490085919,1093.6673115472286,1068.128955764576,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,6,2,trajectory,person0,0.0,0.0,0.0,0.0,107.22316386132816,33.26223809148024,33.7984195307949,37.22083055035333,58.073305852877425,0.0,0.0,-39.8055700808666,-66.03751026218045,3.2122098670876853,19.361513702537884,2.596543940215391,79.54391950232026,0.1505686599683692,65.69765785066193,-75.8713166175408,-76.63790243659741,-30.64862719475811,-14.515049799616444,153.79446994186154,83.77810283855192,0.17513283387167905,0.0,-0.0,0.0,166.62871648189352,131.15299865471616,0.21205244212818494,-1339.1958441227275,653.617005579429,1.4901881421143452,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-20.06499835083053,20.917705283731383,0.028985419664994946,-123.72744279580982,-41.899499121545,0.13062943055616044,0.0,-0.0,0.0,81.56953646917407,56.51055154214236,0.09923221107782013,0.0,-0.0,0.0,0.0,-0.0,0.0,-836.3776571441867,162.18792883358543,0.8519580445240992,-608.0423865254842,686.2913895766671,0.9169031656716422,-1902.6274920077192,669.5786542804175,2.0170094069219306,0.0,-0.0,0.0,4.123475873147708,-69.48029628692136,0.06960254754960346,33.840765287870234,-8.901851777009808,0.03499200423423294,22.73770884707438,-61.55665735325949,0.06562183682373514,114.19912737545337,73.44671570239169,0.13577871976411832,-77.17792700024415,155.16027806209416,0.17329496329772945,0.0,0.0,0.0,0.0,0.01604349355527884,76.33170963523258,43.01777994795429
53,1.783653846153846,938.2150796362648,1088.0403539186211,911.492389070042,1099.929102082229,1167.044447600204,1064.4003974617651,1152.2421662012734,1067.200615167618,0.0,-0.0,975.9698683358866,1100.411902525753,1125.5879127621954,1060.9605776511564,1161.098837852478,1063.8793634176252,0.0,-0.0,978.7170717336364,887.6258265180946,1034.371838870373,770.4680074817929,1050.020707016568,846.6326268185747,936.6849908872628,931.0313989322916,934.0348579006122,1077.7891000583236,1002.8144583848259,1081.953236159447,991.7972641067348,928.3540561866375,1000.328063303322,1065.3586777707662,1074.3702396216477,1072.0339424533176,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,6,2,trajectory,person0,0.0,0.0,0.0,0.0,107.22328207994256,19.60545105908499,25.792967142909635,33.24563889813643,65.55502683926888,0.0,0.0,-39.8055700808666,-66.03751026218045,3.2122098670876853,19.363295358857112,1.733139722465886,78.96130926606754,-1.0738787950751183,64.60497697452514,-92.06964095302722,-87.80496855598852,-49.240240948709754,-14.442254629230211,152.83704107345693,72.71291366377294,0.16925226420218095,0.0,-0.0,0.0,140.56809074184375,135.18072139197147,0.19502106442859202,-1389.1186543560627,362.3977248386284,1.4356123247061556,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-10.267594179273877,10.729089391479706,0.014850483136942755,-126.88729759871764,-88.34180772954505,0.15461132327494465,0.0,-0.0,0.0,83.5345749209218,47.296753102669,0.0959948335134445,0.0,-0.0,0.0,0.0,-0.0,0.0,-573.3987086458358,116.03389017975465,0.5850213181987126,-492.7919349322963,395.7998626354616,0.6320612489281136,-2062.148044220223,347.0446919481588,2.0911467128087122,0.0,-0.0,0.0,20.179409024463745,-49.088889373202164,0.053074736065957875,50.15772513856595,-51.22014888352228,0.07168891854900672,15.943623523196347,-43.16336921266145,0.04601386283325874,114.44364318458295,65.73317013913103,0.13197801757073066,-128.34353498418284,113.9528932547865,0.17163136325675715,0.0,0.0,0.0,0.0,0.0035127816851335146,75.74909939897987,43.01777994795429
54,1.8173076923076923,939.2358401411474,1087.5320124112231,906.997560582546,1096.2265277952158,1167.3418497420405,1063.595256012036,1152.2421662012734,1067.200615167618,0.0,-0.0,978.3295771989324,1098.0331542361503,1125.4719141466426,1061.0826107108626,1161.098837852478,1063.8793634176252,0.0,-0.0,981.3723555374206,888.7357948731249,1038.851153734438,772.2833585676651,1053.5008869650947,848.176007632601,930.6603745460625,932.956551191831,890.4177645650157,1080.736647200496,932.6046868928461,1086.487310863443,996.2736283184812,933.5858397422649,990.222529857978,1071.772618217454,1066.655764217098,1074.0425087739995,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,6,2,trajectory,person0,0.0,0.0,0.0,0.0,107.22299515030264,6.296835862695677,20.343412090756026,26.39924641063453,70.53808533544185,0.0,0.0,-39.8055700808666,-66.03751026218045,3.2122098670876853,19.36459833252706,0.6494667854229673,78.54281295839269,-2.4727132845393345,63.74182407024873,-105.82165615401122,-94.5895153627145,-70.16576970508073,-13.760792503530904,133.09964167507218,53.94186083734741,0.14361489812908815,0.0,-0.0,0.0,133.0119651490341,155.45871136720942,0.20459617252715456,-1296.0507734005807,87.58425793883946,1.2990067780696686,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-3.446816005003522,3.626125202700326,0.005002931596374961,-133.56061791416792,-110.0193502426761,0.1730395795343799,0.0,-0.0,0.0,78.89986159815926,32.981916835182645,0.08551605111516546,0.0,-0.0,0.0,0.0,-0.0,0.0,-229.2301263066197,59.683113528833864,0.23687238092915033,-300.2787080902219,190.58565898729586,0.3556546020283648,-2086.2332100473973,134.72679120445628,2.090578942535516,0.0,-0.0,0.0,30.331169287938064,-15.105004791257523,0.03388422937175154,70.1170633590755,-70.68280631962337,0.09956134633138504,8.837092214569935,-23.924203077661208,0.02550415048006866,103.41106132764942,45.86045847392343,0.11312395527185798,-179.01717128138066,57.204524283455555,0.18793484299640562,0.0,0.0,0.0,0.0,-0.008525909300682775,75.33060309130501,43.01777994795429
55,1.8509615384615383,940.2043459234662,1088.204771758695,902.1307621723706,1092.6717255746469,1167.4602802958318,1063.2746361627012,1152.2421662012734,1067.200615167618,0.0,-0.0,981.1248612011848,1095.8231115956576,1125.481879359134,1061.0732488355443,1161.098837852478,1063.8793634176252,0.0,-0.0,983.712976315294,889.1844723651004,1042.3602378913558,773.4403393709972,1056.154608622644,848.7924343874192,923.404898354054,932.1394775264127,851.9592665538914,1074.7268424085844,864.6336636641519,1086.4952760746057,1001.2814126659957,939.8121932570051,987.124747468646,1074.3517825753927,1068.9682637881297,1074.439596813487,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,6,2,trajectory,person0,0.0,0.0,0.0,0.0,107.22264343084905,-6.5677797660533646,16.519212029436538,18.63495175290896,73.7859732530357,0.0,0.0,-39.8055700808666,-66.03751026218045,3.2122098670876853,19.36527960517543,-0.5078402339451568,78.20056507010864,-5.160381375242248,63.13382704873498,-117.27863654895631,-97.89414245846166,-91.36516667636369,-12.280087146384714,104.26992923413117,34.37885815615221,0.10979127483826552,0.0,-0.0,0.0,148.80273489757357,185.01164729514173,0.2374269646604182,-1142.766798044838,-178.5770566739486,1.1566355173017913,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.29610917117344626,-0.27818143802958617,0.0004062826032667825,-144.61343847378217,-105.62840883976257,0.17908212457202538,0.0,-0.0,0.0,69.54987454252226,13.332131190133211,0.07081617591307447,0.0,-0.0,0.0,0.0,-0.0,0.0,68.71427296780068,11.79918745905596,0.0697199550644388,-92.04839099729418,76.63802663589311,0.11977601350785812,-2019.7104045097776,0.2366805602613511,2.01971041837753,0.0,-0.0,0.0,28.77845753176125,19.99056346773345,0.035040294600143775,83.0598674954994,-65.66983846035586,0.1058842257929818,3.5190793126572344,-9.526989808806906,0.010156153505431215,78.85344353861437,18.31668071459834,0.08095286499128974,-215.59129256253584,-24.278760343854177,0.21695405880651145,0.0,0.0,0.0,0.0,-0.010451092335253152,74.98835520302096,43.01777994795429
56,1.8846153846153848,940.6640454917392,1089.9593108627437,896.7180938212289,1090.0890587943193,1167.4728764997167,1063.240537622757,1152.2421662012734,1067.200615167618,0.0,-0.0,983.9973125092815,1094.5578924953054,1125.540412175756,1061.0129274226854,1161.098837852478,1063.8793634176252,0.0,-0.0,985.7209695619232,888.8958902977887,1044.978357100328,774.1301849019571,1057.636212391384,848.5028605543968,915.7826124868712,927.9609399209776,819.0721036809897,1059.7682055118432,801.3388047135152,1082.904288576998,1007.3660077896145,946.8984016664828,990.1919018825854,1075.4397207243278,1077.9900416495054,1073.7736489003828,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,6,2,trajectory,person0,0.0,0.0,0.0,0.0,107.22291167066231,-18.76440684510128,13.70769025261458,12.000947026474512,76.07407565601993,0.0,0.0,-39.8055700808666,-66.03751026218045,3.2122098670876853,19.36546589649573,-1.6164614011575973,77.8304882824909,-9.493465133043587,62.68593715450472,-127.28059713683422,-98.8173868311352,-110.58049811195104,-10.125589651800082,77.79554220945404,20.498267205667332,0.0804507634898382,0.0,-0.0,0.0,180.79939795895712,210.56162131018954,0.27753309473123566,-977.2185539376417,-444.48521064601846,1.0735563351045025,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,1.7392608367694031,-1.7924076963800195,0.0024975495207026693,-160.83357386249574,-76.74209861545098,0.1782043438900592,0.0,-0.0,0.0,59.66608504269739,-8.575010000120459,0.060279121599643125,0.0,-0.0,0.0,0.0,-0.0,0.0,268.07568502373255,-19.788166560808776,0.26880503052729826,91.13830258562864,32.327304996926635,0.09670183476312082,-1880.7615231046148,-106.70362850034768,1.8837859674405504,0.0,-0.0,0.0,13.659644314396523,52.13487623459149,0.05389463055622515,85.3528388691603,-37.5950818390351,0.09326573476635773,0.3742872011492097,-1.0132137583381255,0.0010801356530685295,44.0247976997012,-8.604479609812156,0.04485777392888873,-226.49078005343054,-124.16226027578712,0.25829119289283514,0.0,0.0,0.0,0.0,0.007970554451341145,74.61827841540322,43.01777994795429
57,1.9182692307692304,940.2430283057511,1092.6466218288763,890.6297150778227,1089.1317397414923,1167.4383860015469,1063.3339160917312,1152.2421662012734,1067.200615167618,0.0,-0.0,986.6366502992216,1094.8383761637124,1125.6013691947858,1060.9494282756189,1161.098837852478,1063.8793634176252,0.0,-0.0,987.464141914154,887.9859353670782,1046.9973468540622,774.6260352887873,1057.8434354765652,847.5516124797803,908.6744250944604,920.6348058972827,792.3795759408619,1036.8553465111077,745.1014823182383,1075.2948516781464,1014.5572470672239,954.2538403254675,997.8903614353976,1076.5517365466778,1090.5468037196338,1072.543133282186,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,6,2,trajectory,person0,0.0,0.0,0.0,0.0,107.22483065757118,-29.911128748574868,11.740031578081425,7.940606224686497,77.9644299544941,0.0,0.0,-39.8055700808666,-66.03751026218045,3.2122098670876853,19.365422337732944,-2.574170650214199,77.35493463801227,-14.936731901857655,62.27504599954854,-136.39592217108304,-98.24414584583754,-126.03283979447542,-7.512413916017305,59.9928383966797,14.733840065808572,0.06177561575553053,0.0,-0.0,0.0,213.68253853468443,218.56160586698067,0.3056622365189725,-793.14939570667,-680.8392388790083,1.045288492765133,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,1.8112942797411842,-1.8868317985472378,0.0026155154757393695,-180.91182551836124,-28.446051855429,0.18313455839504386,0.0,-0.0,0.0,51.79712132342915,-27.03866079825364,0.05842970952483897,0.0,-0.0,0.0,0.0,-0.0,0.0,373.1152157981057,-36.563892654993325,0.37490249733251024,228.75422671213542,33.04275586411777,0.2311283625039617,-1671.0518654596844,-226.10898213730604,1.6862798133345072,0.0,-0.0,0.0,-12.51022495507794,79.85152585079578,0.08082556470032834,78.42603718679219,8.334371861234896,0.07886764268789485,-1.024860517043299,2.7746745066578025,0.0029578975129796125,6.157485959665976,-28.26565707431754,0.02892856725084049,-211.214711088782,-217.69083956122245,0.3033165933627561,0.0,0.0,0.0,0.0,0.057021325291901945,74.14272477092459,43.01777994795429
58,1.9519230769230769,938.8835881027072,1095.96865096461,883.9428042659729,1090.0072624767477,1167.3937648485103,1063.454721881809,1152.2421662012734,1067.200615167618,0.0,-0.0,988.9332687495724,1096.8113654073036,1125.6436057653816,1060.9043046414893,1161.098837852478,1063.8793634176252,0.0,-0.0,988.9815220414537,886.7220353967855,1048.7185638898632,775.1225130800382,1056.968174189365,846.2516892186363,902.6126977135558,911.2507761915958,772.3391191380222,1008.9021279001946,698.1462895290508,1062.8532670865234,1022.3621298940295,961.056064645424,1008.401386338277,1078.3097152563387,1104.317214223011,1071.0749581072182,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,6,2,trajectory,person0,0.0,0.0,0.0,0.0,107.22963901321688,-39.57007047085981,10.799537396512852,6.705148372550609,79.76857034709248,0.0,0.0,-39.8055700808666,-66.03751026218045,3.2122098670876853,19.36549623673392,-3.301429471435976,76.76790413607327,-20.460538568247735,61.81170411182754,-144.6566544003686,-96.75825740638508,-137.11262649859148,-4.629898226691428,51.144734778078885,14.75248294002805,0.05322987552508319,0.0,-0.0,0.0,231.91651828222075,202.12323693584756,0.30763464428047177,-595.4878592843713,-830.6099244385509,1.0220169456182704,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,1.2550295262774804,-1.3408165569959984,0.0018365424447430777,-198.69677840924598,26.015532704727566,0.2003926587780195,0.0,-0.0,0.0,45.08786663975994,-37.555884831555574,0.058680151700603526,0.0,-0.0,0.0,0.0,-0.0,0.0,409.177912100345,-43.625776627610264,0.4114969892200425,312.3275971141299,52.23708165849419,0.31666581852053816,-1395.2400143072714,-369.692799293938,1.4433874959185224,0.0,-0.0,0.0,-40.39479460472947,98.71172289037698,0.10665713134687645,68.24237681042266,58.62596609527866,0.0899668043966244,-1.32588569023386,3.5896577623145185,0.003826697755782627,-26.007763962515746,-38.62629118827612,0.04656601934126891,-180.11989931830644,-278.8397398261244,0.3319559890056777,0.0,0.0,0.0,0.0,0.14287685347244267,73.55569426898559,43.01777994795429
59,1.985576923076923,937.053827857994,1099.2842485594124,877.1149414482488,1092.1213543595634,1167.357001514397,1063.5542538904338,1152.2421662012734,1067.200615167618,0.0,-0.0,991.072141741423,1099.8177438060816,1125.6620899314025,1060.882179576931,1161.098837852478,1063.8793634176252,0.0,-0.0,990.2545503426272,885.395591387016,1050.2950817666535,775.61830156109,1055.430279643403,844.856018406979,897.7006775977986,901.3055855643084,758.3358681577698,980.0640205114684,661.9731846206695,1045.3958496124333,1030.0698960490574,966.6409727079156,1020.2826414701265,1080.3388065574359,1117.8437910760267,1069.5175834680274,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,6,2,trajectory,person0,0.0,0.0,0.0,0.0,107.23833552820484,-47.464682640736925,11.179457992266247,7.364364474023172,81.60261068888617,0.0,0.0,-39.8055700808666,-66.03751026218045,3.2122098670876853,19.366094133818446,-3.757343074334469,76.16465497026007,-25.144911633813503,61.29185255164916,-151.8473490137211,-94.59927475493062,-144.5241636327584,-1.6093342204355503,46.84510262463466,14.73200057982516,0.049106979962084026,0.0,-0.0,0.0,229.03076574940408,165.95155385689287,0.28283389098068784,-416.09660055607117,-856.9037624078695,0.952586184564463,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.5492437903354507,-0.6574304897303127,0.0008566700590362029,-202.88506658380177,62.81873023223963,0.2123877188321033,0.0,-0.0,0.0,37.82712666344411,-39.41433629029552,0.05462949218889694,0.0,-0.0,0.0,0.0,-0.0,0.0,401.9325693467544,-46.27627499309857,0.40458779508151305,353.0430096320993,60.292998661173726,0.35815445318695516,-1074.8579744204776,-518.7346906586768,1.1934845388475064,0.0,-0.0,0.0,-54.370018700051446,98.52061424555342,0.11252737606807103,63.555083186416866,89.33238670655116,0.10963358934889054,-1.0923962136486853,2.9575225419869002,0.0031528192263361125,-45.6974379371529,-41.471361260676225,0.06171004487790831,-145.9571691539287,-295.5142357822547,0.32959393012826943,0.0,0.0,0.0,0.0,0.25841073107082163,72.9524451031724,43.01777994795429
60,2.019230769230769,935.5695436029504,1101.66644091962,870.8926870560858,1094.1797974750668,1167.333400212165,1063.618148349276,1152.2421662012734,1067.200615167618,0.0,-0.0,993.3613829490072,1102.514278030647,1125.6608971408823,1060.87829647086,1161.098837852478,1063.8793634176252,0.0,-0.0,991.2465034117483,884.2194937467285,1051.6835039423388,775.8604159377369,1053.730529328243,843.5388171310613,893.769124265395,892.1763259226428,749.0118636490566,954.0145318569332,636.8209569273437,1023.9203435656501,1037.0968727201973,970.7850556057656,1032.812058624998,1081.727032479493,1130.2535807051152,1067.891784006691,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,6,2,trajectory,person0,0.0,0.0,0.0,0.0,107.25074306485492,-53.625687966786,12.992257011751985,8.583942668283742,83.47476498210203,0.0,0.0,-39.8055700808666,-66.03751026218045,3.2122098670876853,19.367632919061908,-3.955085448581289,75.69394704669575,-28.51981551847781,60.822870122415104,-157.79183106648708,-91.749392699344,-149.60124612629193,1.455683558614174,41.255973220361426,7.194255763222025,0.04187854632560486,0.0,-0.0,0.0,208.80159251386527,123.13846325039827,0.24240706707519052,-277.05613397319405,-774.0419485918994,0.8221320085923655,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.03544291831250987,-0.11538372324996023,0.00012070461486426547,-184.88984479570186,61.16516686067573,0.19474453097756822,0.0,-0.0,0.0,29.47517691102816,-34.9469013113992,0.045717304876874386,0.0,-0.0,0.0,0.0,-0.0,0.0,368.7480346929129,-48.30946970828301,0.3718990695785366,372.3026811733182,41.25014168397951,0.37458091328548737,-747.3804800302505,-638.1293225329869,0.9827444297510194,0.0,-0.0,0.0,-44.10444643557947,70.78514441760503,0.08340107232889814,68.0231673110739,80.12558838708246,0.1051059522834293,-0.701295837747598,1.8985782055983025,0.0020239602404234563,-50.506866507621446,-39.1396950558408,0.06389725575862316,-116.82329901999178,-271.2694293523471,0.29535535629993653,0.0,0.0,0.0,0.0,0.3686810890307491,72.48173717960807,43.01777994795429
61,2.0528846153846154,934.9686389305688,1102.5457337188498,865.8629439158614,1095.1319336655574,1167.3215968933125,1063.6500915684176,1152.2421662012734,1067.200615167618,0.0,-0.0,995.8102896991617,1103.8584776746336,1125.6495909193131,1060.882840561739,1161.098837852478,1063.8793634176252,0.0,-0.0,991.942106009622,883.3088957499883,1052.7443175867418,775.5031227830531,1052.2937362347827,842.433635114569,890.6232329850086,884.7838484250684,743.0052234402888,932.8380562985244,621.5325708113976,1000.5342609405865,1043.1083307161186,973.6607080082064,1045.4406274237908,1081.928842651872,1140.970291440057,1066.1684026834312,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,6,2,trajectory,person0,0.0,0.0,0.0,0.0,107.26399042366528,-58.30119613264612,15.968230009830409,9.42424672742228,85.37710942183527,0.0,0.0,-39.8055700808666,-66.03751026218045,3.2122098670876853,19.370397622412,-3.96306374720792,75.44258467903728,-30.56960501576535,60.55841019398331,-162.47279467612373,-88.2848290724158,-153.48114938572832,4.4612371104782325,31.52131971939747,-10.616710882032942,0.03326121084394182,0.0,-0.0,0.0,178.62618045023532,85.44795710109807,0.1980117817580336,-178.48302334624398,-629.2438451641433,0.654067279643136,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.3359562980561128,0.1350244146876325,0.0003620748911003157,-149.45522473809655,28.292046803146334,0.15210951355463068,0.0,-0.0,0.0,20.66933433681552,-27.057769045994533,0.03404914459532634,0.0,-0.0,0.0,0.0,-0.0,0.0,318.43940469541724,-51.20904503400462,0.32253065087843424,375.24890144984914,5.996645122114616,0.3752968129255019,-454.2834731595391,-694.9007408590302,0.8302171484812408,0.0,-0.0,0.0,-17.855453122196298,26.12755746282241,0.031645954957498695,72.76751486173086,39.94193227846146,0.08300884996968348,-0.35072718876096126,0.9491699402067227,0.0010118958129808626,-42.69328049138301,-32.839694204340574,0.05386243324015825,-93.47791233148274,-219.66218849935396,0.23872494036061268,0.0,0.0,0.0,0.0,0.3936358046507187,72.2303748119496,43.01777994795429
62,2.0865384615384612,935.08190950043,1102.3393970837694,862.0845025062707,1095.0839136366728,1167.3178419573253,1063.6602261746655,1152.2421662012734,1067.200615167618,0.0,-0.0,997.9518737107163,1104.0337175710122,1125.6425899034277,1060.8824892647558,1161.098837852478,1063.8793634176252,0.0,-0.0,992.3815418501431,882.7252284187551,1053.4173725304925,774.4499654997137,1051.3462357130093,841.6410767766411,888.2258871353529,879.4813205209166,739.254184341698,917.0907957666358,613.9326699547812,977.8722381968485,1047.9839105230103,975.5878944720804,1057.2171324383296,1081.2454871473449,1149.5972279229766,1064.3625753148106,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,6,2,trajectory,person0,0.0,0.0,0.0,0.0,107.27057728643872,-61.75739723554639,19.46615641941663,9.5658208072985,87.37204557093298,0.0,0.0,-39.8055700808666,-66.03751026218045,3.2122098670876853,19.374244892520924,-3.880480795771035,75.36853851778552,-31.56807234584537,60.573477331103014,-166.005606225066,-84.63761825427605,-156.77186173672948,7.238134720953182,19.999346900024154,-31.293816419229223,0.03713861632462801,0.0,-0.0,0.0,144.87437140477962,57.26496921225718,0.15578145007930436,-111.45944750098366,-467.91859866183995,0.48101041923318516,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.20803018631099446,-0.010438538931773832,0.00020829191417723642,-112.27368759926483,-1.4268808582852386,0.11228275431303354,0.0,-0.0,0.0,13.05752211834095,-17.343257842356987,0.02170915651188319,0.0,-0.0,0.0,0.0,-0.0,0.0,256.3432554924664,-53.65887038187523,0.26189910081391043,349.9304347177298,-20.30542070594288,0.3505190711670118,-225.82562545374455,-673.3858186710811,0.7102433906055705,0.0,-0.0,0.0,3.3657540758760605,-6.131145728103564,0.006994229652972434,63.63563920048409,5.207128349534888,0.06384832622788728,-0.11157524076413859,0.3011425856545996,0.0003211477716664298,-28.154301218416254,-23.550304898432763,0.03670533391629153,-71.23541953262648,-157.56082915194276,0.17291587515042392,0.0,0.0,0.0,0.0,0.19572392241096886,72.15632865069784,43.01777994795429
