Frame#,time,Hip_X,Hip_Y,RHip_X,RHip_Y,RKnee_X,RKnee_Y,RAnkle_X,RAnkle_Y,RBigToe_X,RBigToe_Y,RSmallToe_X,RSmallToe_Y,RHeel_X,RHeel_Y,LHip_X,LHip_Y,LKnee_X,LKnee_Y,LAnkle_X,LAnkle_Y,LBigToe_X,LBigToe_Y,LSmallToe_X,LSmallToe_Y,LHeel_X,LHeel_Y,Neck_X,Neck_Y,Head_X,Head_Y,Nose_X,Nose_Y,RShoulder_X,RShoulder_Y,RElbow_X,RElbow_Y,RWrist_X,RWrist_Y,LShoulder_X,LShoulder_Y,LElbow_X,LElbow_Y,LWrist_X,LWrist_Y,participant_id,video_number,condition,person_tracked,right_knee,left_knee,left_ankle,right_ankle,left_hip,right_shoulder,left_shoulder,right_elbow,left_elbow,right_foot,left_foot,right_shank,left_shank,right_thigh,left_thigh,pelvis,trunk,shoulders,head,right_arm,left_arm,right_forearm,left_forearm,RHip_vel_X,RHip_vel_Y,RHip_velocity,LWrist_vel_X,LWrist_vel_Y,LWrist_velocity,RBigToe_vel_X,RBigToe_vel_Y,RBigToe_velocity,Nose_vel_X,Nose_vel_Y,Nose_velocity,LHip_vel_X,LHip_vel_Y,LHip_velocity,LHeel_vel_X,LHeel_vel_Y,LHeel_velocity,RWrist_vel_X,RWrist_vel_Y,RWrist_velocity,Neck_vel_X,Neck_vel_Y,Neck_velocity,LKnee_vel_X,LKnee_vel_Y,LKnee_velocity,RElbow_vel_X,RElbow_vel_Y,RElbow_velocity,LBigToe_vel_X,LBigToe_vel_Y,LBigToe_velocity,Head_vel_X,Head_vel_Y,Head_velocity,RAnkle_vel_X,RAnkle_vel_Y,RAnkle_velocity,LSmallToe_vel_X,LSmallToe_vel_Y,LSmallToe_velocity,RHeel_vel_X,RHeel_vel_Y,RHeel_velocity,RSmallToe_vel_X,RSmallToe_vel_Y,RSmallToe_velocity,LAnkle_vel_X,LAnkle_vel_Y,LAnkle_velocity,RShoulder_vel_X,RShoulder_vel_Y,RShoulder_velocity,LShoulder_vel_X,LShoulder_vel_Y,LShoulder_velocity,LElbow_vel_X,LElbow_vel_Y,LElbow_velocity,RKnee_vel_X,RKnee_vel_Y,RKnee_velocity,Hip_vel_X,Hip_vel_Y,Hip_velocity,right_knee_ang_vel,left_knee_ang_vel,left_ankle_ang_vel,right_ankle_ang_vel,left_hip_ang_vel,Trunk_Leg_Angle,Thigh_Leg_Angle
55,1.8513071895424835,891.6606259725173,471.83171763281166,890.1342753748423,468.7416627437584,907.4934617226028,709.4251716141837,866.4385960232078,944.2497325284925,970.0086220035766,974.72762249807,949.7235138034509,987.0582543572166,842.2658400299773,974.6651551909292,897.5779922477809,472.137627034833,911.32151548671,697.8125087370416,875.8177351138809,909.7364096935015,973.5206655164073,944.5091176370364,964.1053021395064,935.5561804815193,835.0774919303925,935.0698565430328,875.2703671177413,131.52324589669982,912.0070180701184,-12.5558863554967,930.4213078039209,69.1400420955047,852.5325394253103,177.4413211764514,1010.2367549251142,239.0304248084208,1091.57044798663,121.1424866398596,858.4037986745294,173.4077490351392,980.4686023925404,236.3542171856628,1059.28808876335,138.6550459806219,7,1,baseline,person0,14.045017778191854,12.967978912896545,5.594317223131969,9.885764066389042,0.7184156699971697,65.89653165289205,59.82351176891888,76.83872141197487,80.71461127329583,-0.2607301173016236,-3.8894187003717184,-99.91824933315392,-99.49316457107405,-85.87323155496212,-86.52518565817748,-26.380523232842627,92.75639867182537,-5.552937592742917,75.70191680269095,-21.347069675282587,-27.420089559255764,55.49165173669228,53.39944598922498,-32.52816840936312,-39.606344359426586,0.051251773175036305,-232.1310927176241,78.92857911041268,0.24518271718591192,-13.22183935730035,8.81350070384974,0.015890085923210624,21.81943525799971,15.515323459974796,0.026773363947133824,-141.7178713966678,-55.74880972356654,0.15228882053124218,-91.7135990541814,-49.69050909247909,0.10430978355523939,209.9284985797831,82.84180769823998,0.2256828296939627,-8.141555387877734,-18.32085152814134,0.020048404546249555,-85.62983051917168,-35.9020507929023,0.09285162963501611,-4.604425505550673,27.559875048878652,0.02794185833021794,-101.20987139142203,-79.17994732858506,0.12850253743030016,36.871846703802554,-18.96843990778013,0.041464862135111226,0.16410789124087852,-10.557681787131791,0.01055895715107803,-102.80835497125261,-80.13496448452976,0.13035018367778362,5.739617269716208,-9.36117268684234,0.010980653918401561,-20.063850355836806,6.1536224516305,0.020986308879329486,-39.54567079633852,-61.94612543735336,0.07349273797752195,4.401029707896581,8.859749980286828,0.0098926352506792,-75.80682938558994,-13.369571108495172,0.07697675501812902,-15.767058518269716,46.08337500172662,0.04870603233551572,-45.14983164887839,-14.152359863701058,0.04731592319329464,-33.12836749264895,-39.04940836123059,0.05120883738272276,-14.254522899134404,2.728580539441181,1.1422980976094064,-19.032733201083417,17.897870214498955,178.62963022678747,14.045017778191806
56,1.884967320261438,890.182875342593,470.5328957176726,889.3121268056219,467.607721706009,905.7614780299126,709.0247959572401,866.3231850150172,943.8474853541844,969.5272173715229,975.1152097942895,948.9872566590792,987.3286136550577,842.3364618009583,974.5666466863606,892.0120115737244,470.2807008876664,907.3827421283507,696.6428798157286,874.138012986181,907.4195763168143,969.4114335322835,941.5120988209865,959.74569421247,932.8352569084384,832.103645674793,933.4572772997892,874.6759255197555,130.9175054694387,913.161887884319,-13.7826519906655,931.0414695467636,69.81068538504779,852.5478803601479,177.5210749895611,1008.7802538721108,240.4326621508157,1100.5951417342267,125.9591859370082,855.2155392989152,173.0411856700166,979.1650483960944,238.6017827361493,1044.0277110345874,143.270715851344,7,1,baseline,person0,13.434884999990995,12.816051202051964,5.6064670098549225,9.284223255195515,1.2622841906052242,65.41030277719699,59.385910203314,73.68232883817163,88.16706341375954,-1.1069593500062158,-3.3814124613538077,-99.5345282549794,-98.9403431404019,-86.09964325498846,-86.12429193834993,-21.306118999667316,92.61342387104486,-10.506308904496173,75.11695605460149,-21.976273351758135,-28.00066592564114,51.70605548641348,60.546262107572275,-24.424996328297254,-33.6879570438164,0.04161080262892502,-453.36656165061754,137.12572625640266,0.4736504027489569,-14.301924020239467,11.514729382833758,0.01836120974883185,18.42422265144432,19.923965689338402,0.02713699300032942,-165.35826080206377,-55.166932139123496,0.1743179417533548,-88.34921885567326,-47.90769402257459,0.10050239608570674,268.11226085092625,143.09805678907327,0.303909918027372,-17.660109610064254,-17.995783567174517,0.025213641102309524,-117.01598520950631,-34.74819902153163,0.12206628580321174,-43.270807982425104,41.65870162843116,0.060065050110846965,-122.08009583902073,-89.03764637973605,0.15110013988381152,34.30972457721969,-36.44565867588824,0.05005440277222395,-3.4287153889625035,-11.950255858083246,0.012432405410545508,-129.5184490944776,-80.83520518084768,0.1526740287425092,2.0980836815729127,-2.926563339610993,0.003600934339256632,-21.87327050269464,8.032033508675106,0.023301363152582535,-49.90242437632502,-68.83019546274856,0.08501674991479626,0.4557598116792906,2.369385127336886,0.002412820525357652,-94.71916203280863,-10.890134925000972,0.09534314183454509,-38.726943972084506,66.7723357717341,0.07719016137973916,-51.45504951099083,-11.89465543929575,0.05281197731763209,-43.902106092895636,-38.58635980898592,0.05844914099198027,-18.126274769850575,-4.513580535770981,0.3609548288566708,-17.871018274292947,16.15764731126826,178.7130671260333,13.434884999990942
57,1.918627450980392,888.3748145693587,469.3652897678868,888.5273978061196,466.8062347124811,903.7683759657052,708.6708109060138,865.9866516233653,943.4006341690604,969.1417890310048,975.4629579469402,948.411628313076,987.5444248629238,842.2429146917732,974.6610353329565,886.9546860026114,468.6666226480511,902.9428468607204,695.5408014303059,872.2318548834935,905.2364564554322,965.2231794667591,938.5719668962657,955.1639394520644,930.561149484862,829.7928233527731,932.1520373617884,873.8745854079707,130.47545491245748,913.983439448499,-15.4118721926893,931.410634017786,70.5424772819391,852.1493330794106,177.29719843661098,1005.8415086507977,242.0122050017942,1111.0933087294823,133.0346753520435,853.1985426941478,172.8220338923984,977.6852502194267,241.5332278941118,1023.4927250767349,150.7320599716079,7,1,baseline,person0,12.75165227709422,12.336098753152148,5.638061140468106,8.780838450143403,1.575246538136268,64.64873575892176,58.51660911095251,69.6910805631811,97.90152961515876,0.0,-2.828339929449547,-99.14389497378184,-98.31194007185246,-86.39224269668765,-85.97584131870032,-13.838546599107,92.44891214316344,-11.4609251517659,74.6365841534223,-22.902352097914783,-29.034478745884048,46.78872846526631,69.66407528842639,-23.313308140554792,-23.81116699218801,0.03332389548036547,-610.0685148643562,221.66711658260022,0.6490915986229103,-11.450589533836547,10.331158709813911,0.015422348749777735,10.967410498336104,21.740613635800205,0.0243503259588071,-150.24675968549593,-47.95222731284311,0.1577133630998139,-68.65161461535085,-38.7770311677912,0.07884606734316243,311.8872913153679,210.20386029134215,0.376110815273131,-23.80680332098519,-13.132764120024447,0.027188846569802718,-131.90368464999318,-32.74135785818764,0.1359065066089286,-87.30641142930597,46.92622450479861,0.09911851503598108,-124.42774214081894,-87.3476086373327,0.15202587855007701,24.407260062048856,-48.402075904785264,0.054207705131550064,-9.997982315093893,-13.275384723101421,0.016619130239554802,-136.1181511343836,-67.56086132178399,0.15196256463611105,-2.7791665447250327,2.8041675590640036,0.0039480529862991765,-17.10119163854246,6.411478602626351,0.01826356518673422,-56.62955140022999,-64.8577356876627,0.08610128901661115,-11.840336689868646,-6.651089825508311,0.013580521668788346,-59.92242340376985,-6.510722713706425,0.06027508885796384,-43.96293612235997,87.08953576082881,0.09755678854664797,-59.212546761888284,-10.51644909468442,0.06013918352945853,-53.71520355433859,-34.68809909072476,0.06394206214544515,-20.29798186470053,-14.258781491586909,0.9386217444305097,-14.954927218053205,9.297716344126247,178.84115483985107,12.751652277094195
58,1.9522875816993464,886.3052558315562,468.4720772572323,887.3768163614151,466.45216980893775,901.5510069217124,708.373123112827,865.4009435297803,942.9297245357964,968.94888825749,975.6122361719792,948.2077505986324,987.5841010872996,842.0236491724722,974.8645069171916,883.4313849469016,467.5533868694692,898.839681276225,694.524831190702,870.3303819259552,903.6124548252527,961.7150628789492,936.0356665574265,951.2571585112428,928.9992471204048,828.4384418747225,931.2624419305648,873.0196493578343,130.2740288684659,914.4264406362422,-17.1502396622675,931.5628809930656,71.21076513999381,851.2079377694283,176.9195307030624,1001.8475645910718,243.64383087928042,1122.4899746180429,142.7246566647538,853.6458324037616,172.8203843443674,976.8998367987836,245.01510795209867,1005.3938673591379,161.9924428193583,7,1,baseline,person0,12.115144131597622,11.630664267750326,5.743959040251622,8.423799350058337,1.6287591681185027,63.78480326092486,57.213994650846445,64.89713660408012,106.42435756398945,1.1138859825389826,-2.3220044082990916,-98.76120215332294,-97.75344145498404,-86.64605802172534,-86.1227771872337,-6.425460999373309,92.2484636446478,-7.58175644185699,74.31486803738753,-23.966733094427312,-30.537541704505745,40.93040350965279,77.17197477570978,-34.18232253199705,-10.518821406238956,0.03576418288536485,-537.6942195713301,334.53176227297155,0.6332665897786506,-5.73083851412745,4.4348676565006135,0.007246417128876984,4.52306547918039,19.853988792692977,0.020362686274392475,-104.67282748030873,-33.072829926802314,0.10977346169311444,-40.236964299366,-26.428757471302323,0.04814034189227755,338.580559407718,287.8771147271211,0.44442100354557423,-25.39907100405289,-5.984113539944386,0.026094490275302674,-121.89987076267899,-30.183193526098744,0.12558106411156011,-118.65503711418546,48.473545486482855,0.12817449997795524,-104.22171610387043,-75.350281911149,0.12860727464543129,13.161006160137992,-51.64470346513856,0.053295285712239925,-17.400648217186774,-13.990130852309564,0.022327255085277033,-116.06553086324124,-46.40214791494164,0.12499746711708251,-6.514101835543052,6.044883958827973,0.008886739829629373,-6.056949574733196,1.1787305494148494,0.0061705788917235695,-56.49036165114055,-48.2470387218343,0.07428955313435955,-27.967666490732125,-11.220031695715097,0.0301343571391472,13.288412732213345,-0.04900599004724148,0.013288503095861107,-23.333641428817312,103.44226191689164,0.10604131446191824,-65.87523567590341,-8.843928613123582,0.0664662451825725,-61.48397803568776,-26.536216335949003,0.06696603865035786,-18.909853642908555,-20.9575682070832,3.1460929450248294,-10.607181031653381,1.589792696559593,178.89452166637312,12.115144131597603
59,1.9859477124183005,884.0340443274622,468.00635939149186,885.5966525399269,466.6431404161009,899.254912108809,708.2218644436763,864.6336372108387,942.5268599201364,968.956838903537,975.4525946717127,948.4588629619403,987.3950381130944,841.7644368786468,975.1743217509056,881.6236041140729,467.1749166443442,895.758728725164,693.7426418473074,868.6717904270486,902.9070775070882,959.4944573834376,934.20676866469,948.800169277314,928.2594696376474,828.0004785136459,930.8687859818284,872.2873825845954,130.2785786906642,914.7579446274568,-18.682627702661403,931.72862202845,71.7087879291071,849.9503246535273,176.6256168284395,997.7773392990896,245.501137324177,1134.0839080352862,155.54470244019942,856.5544170849402,173.1065482111879,977.3728340378168,248.8195416490839,999.2996387265608,177.493646085932,7,1,baseline,person0,11.640188883167015,10.939508446440556,5.950871586311741,8.279726428475831,1.5717092739762035,62.96290076501997,55.715401325491165,59.469439191825174,109.26126348357649,0.788793508880003,-1.9164854779996183,-98.40501562017371,-97.37621180680397,-86.76482673700671,-86.43670336036337,-1.7968914186945382,91.99158736566044,-0.4469424234402982,74.08593751600931,-25.045511869319583,-32.29301130884841,34.42392732250557,78.6589224337993,-52.88642032770659,5.673495707952611,0.05318986753722003,-181.051840928988,460.5211844244241,0.4948328307695944,0.23620365925957182,-4.742747483645047,0.004748625681422893,4.923956973554764,14.795628492104012,0.015593459358134058,-53.70688687821299,-11.243872707596944,0.054871252688578294,-13.011338688295114,-11.695021389645007,0.017494812367264172,344.4411287064575,380.867379348191,0.5135169440204843,-21.75472161272523,0.1351694750175169,0.021755141535603734,-91.53121171112966,-23.237858162984672,0.09443495523009811,-120.92125624723859,55.17823030469515,0.13291571506773875,-65.97138656568191,-54.33424807547102,0.08546598363867032,9.848565175890723,-45.52531459811028,0.0465784124383891,-22.7957022908837,-11.968599261354496,0.02574667767331342,-72.99404908565155,-21.977855312988165,0.07623094729883101,-7.700870088402325,9.204207681210603,0.012000868266809111,7.460231375946214,-5.616822340464549,0.009338294565229456,-49.27466006460312,-20.95586984061702,0.05354568708363985,-37.362098394728925,-8.731810255787414,0.03836887940506577,86.41037984860742,8.501567305541402,0.08682759004044319,14.0521509848719,113.02492342499806,0.11389511079290592,-68.21407890761529,-4.493704151466426,0.06836193340021383,-67.47482720900433,-13.835889991899323,0.06887876420750397,-14.110320972792847,-20.533367118523355,6.147110591688991,-4.2802246606065,-1.6948803502469536,178.75641410266715,11.640188883167
60,2.019607843137255,881.6046704588431,468.0627315574262,883.2498454571025,467.353802394873,897.1279179629515,708.3133851616219,863.8106971125742,942.2936270906837,969.1028583967513,975.0074532799777,949.0924376375665,987.01886937835,841.5346744896119,975.6249517391705,881.0510978167621,467.5670649265289,893.9365741890051,693.3736260971239,867.4113309182748,903.2345434218087,958.8251896300408,933.2979721213468,948.1662174783456,928.3622020232671,828.2449725455594,931.0291756138323,871.8551267311567,130.3959298776043,915.433126245888,-19.7428597728025,932.1934201637132,72.0628670913094,848.9342516997957,176.5294423054229,994.6654435286936,248.0298059674831,1144.9500168377015,172.13046561368108,860.8680599993346,173.7040440695548,978.947398041958,252.9352690766531,1009.6816637465289,196.7845841672991,7,1,baseline,person0,11.397735104875087,10.464782263771506,6.220983320151736,8.382240377012526,1.605362820786331,62.17156523426734,54.25418443217292,53.70726053573076,104.24485517486268,0.7207915778443417,-1.606587004633791,-98.10435935855207,-97.2045107508607,-86.70662425367699,-86.73972848708918,-0.8446169968243482,91.65490869212452,7.599664719514817,73.81390058708303,-26.17352607360815,-34.09090687570259,27.533734462122588,72.04686345453018,-69.7206764411913,21.112870437307585,0.07284727875164469,308.4368598165271,573.1094226114874,0.6508361597050001,4.338054846950741,-13.224588919509545,0.0139179190953665,13.80856596024748,10.519245012999937,0.017358888487516398,-17.00843951234232,11.65023051927361,0.020615889158540356,7.2636091034499275,4.764973533320689,0.00868705876467791,322.8183780134968,492.7420903966386,0.5890725531135482,-12.841775840025157,3.4863556508414995,0.013306610479367324,-54.13391146258673,-10.962992189919158,0.055232848631909325,-92.45049570302817,75.12355386909404,0.11912448321675231,-19.883100246546196,-26.999198277962744,0.033530499296415966,20.05879371261511,-31.498156646910225,0.037342858451898706,-24.44851165717998,-6.929052991509051,0.025411444225199125,-18.833907814012985,3.0520495145252657,0.019079598784719067,-6.825950586863175,13.387648195052458,0.015027399163154915,18.822703955493214,-11.175498333181062,0.021890316288054695,-37.446661134446245,9.728599019849856,0.03868976698052174,-30.18624503319197,-2.8572236935030633,0.03032116614575736,128.15288658297888,17.750847831094518,0.12937640796633876,46.77830924924126,122.27306726564736,0.13091567207468774,-63.19031151770764,2.7189650185781136,0.06324878054537642,-72.17363143664753,1.6747459005738459,0.07219305955965936,-7.2029957434300735,-14.103515718129017,8.024678694663905,3.045560024488199,0.9998044003785437,178.3615329458015,11.397735104875082
61,2.053267973856209,879.0793139238128,468.6152619044207,880.6174579711873,468.37727201475707,895.4931877575867,708.6511095618499,863.0890888531017,942.2207189983268,969.3127767622082,974.4833269667004,949.9161155558388,986.5945768198076,841.3473056763982,976.1161810091871,881.0344412012256,468.49538578370596,893.2178950234296,693.4645359885823,866.5862871185242,904.4069793573157,959.5563988646064,933.331283208491,949.146609611054,929.2059380659098,828.8930884508769,931.7113534929235,871.8938348202132,130.5864870746441,916.8383203269044,-20.1798552289952,933.146545817523,72.4491943456249,848.7343540862405,176.5967854484187,992.9308676722808,251.78895490525588,1153.8746438360822,193.084884375902,865.2410628039215,174.5232701798065,980.9274957884174,257.70758923615927,1033.5736769935043,218.7951819325516,7,1,baseline,person0,11.43559531001525,10.290983290961984,6.485383521190168,8.633044855103455,1.875399371341332,61.22306155914041,52.87054839047972,47.92998491976285,92.59598517356758,0.8981635153253564,-1.365551135874159,-97.89945585880764,-97.19531863858496,-86.46386054879237,-86.90433534762295,-2.9800512359659934,91.22026528103574,15.063426067854428,73.40046164886519,-27.55667315982387,-35.90918632848457,20.373311759938968,58.56932964591074,-78.20490977573373,30.40599064898368,0.0839078791316807,709.8015585994635,653.9070792395424,0.965097259798108,6.236409692211961,-15.571131248819361,0.016773578455925083,28.316160200562592,11.477295128208246,0.030553776067188773,-0.49484702467373404,27.579240999630137,0.02758368009699772,19.25470553661848,20.266643786592848,0.027954973362078684,265.13940402957013,622.5293341009339,0.6766399894961187,1.1499684709984257,5.661213814969103,0.005776830388983865,-21.351050938454957,2.700818134590408,0.02152119408333633,-51.53205942352579,111.67957038431753,0.1229954454020779,21.72330347350236,0.989630355934982,0.02174583367091884,41.74654260106867,-12.982583455822029,0.04371866068774551,-21.438070621223087,-2.166007403998947,0.021547214669992192,29.1262128746379,25.066332917348166,0.03842729918094758,-5.566490955671992,14.593801614090461,0.015619374734956821,24.47043135838146,-12.605196399417496,0.02752622362644659,-24.511009973172328,34.831591870401574,0.04259142404441507,-5.938705800766486,2.000679782205539,0.006266653507174584,129.91639400035115,24.338173760875918,0.1321764583126249,58.82620489481535,141.77960862222304,0.15349911987825055,-48.5657711496748,10.033365676678223,0.04959135563951171,-75.02515531255023,16.414979240807064,0.07679990542408507,1.1247789099893084,-5.163348124244055,7.85499626386025,7.45108449474025,8.022445094158307,177.6841258298281,11.435595310015273
62,2.086928104575163,876.5439195547134,469.5343226200352,878.0051003953074,469.4343704953505,894.7079188181457,709.1361445394276,862.6139156322741,942.2191177008348,969.5433594569122,974.1320649079548,950.690860994816,986.271360073534,841.1851359812484,976.4467256483615,880.9037543375068,469.5958295689302,893.3041430139572,693.9408554996247,866.1342490770434,906.068582921144,961.0948533084428,934.0651189495408,950.9478905131392,930.5175632470368,829.6419951683487,932.782179533832,872.5387700264481,130.9280286519579,919.1639970964602,-19.9179174802308,934.6380256401632,73.1051841784416,849.6746815620926,176.8088577594579,992.1056017840097,257.3024328804608,1159.4714873088587,218.719485430172,868.5099268787432,175.40709978476622,982.4181858777991,263.6206295209848,1063.6051143058717,242.50432103050989,7,1,baseline,person0,11.81529283494791,10.454598328995289,6.732204880368463,8.878049570925219,2.4784693538190057,59.84149579062457,51.46606164591783,42.39173531845848,77.405867967177,1.1110955597662868,-1.184534383181276,-97.8406522627826,-97.29553965068004,-86.02535942783467,-86.84094132168472,-7.172199889551223,90.6805893244963,21.271439251203994,72.82194903715988,-29.47791488487916,-37.85334902958591,12.91382043357931,41.24028802992592,-77.60984642905224,31.40506165646354,0.08372315187800414,892.196098794606,704.3685984442005,1.1367273205032777,6.850320832953684,-10.435552424868808,0.012483094565314504,44.3099830803788,19.488629984651553,0.04840641795528889,-3.8825417765022223,32.69279594938001,0.032922530850985364,22.249073354014946,31.8128901473779,0.03882114429845508,166.27515559899018,761.5716429715196,0.7795118951932729,19.160210981346857,10.146769190099594,0.021681111822203194,2.562318941887579,14.150851493105353,0.01438096228838244,-24.517607942812678,163.79847188472885,0.16562322449164482,45.70553978776055,21.801333666139563,0.05063886370084654,69.09292150331032,7.781839914748265,0.06952976941081691,-14.116796657592635,-0.04757252743368109,0.014116876815258573,53.51378213961877,38.96672868202679,0.06619766478558946,-4.817856962700002,9.820064037607482,0.010938254130150232,23.01670915796542,-9.602361588321273,0.024939411551502914,-13.429479678942753,49.36414471179489,0.051158280928645015,27.935942486478268,6.300400696892819,0.02863759646948796,97.11382591217696,26.257462050259026,0.1006009418277056,44.286521102020814,175.66896380161353,0.1811653410408634,-23.329349074654296,14.409777003764159,0.027420798703635233,-75.32336669363087,27.30413388136243,0.08011944393887507,11.28033423586351,4.860796275552561,7.332751059083349,7.2787808778116645,17.916448023123188,176.70594875233098,11.815292834947925
63,2.1205882352941177,874.0979044393674,470.6698034731169,875.6773381106358,470.3791132743521,895.1375583114195,709.6168263880737,862.4856781864237,942.2269541886335,969.7450643445073,974.0520825482564,951.1936888902902,986.0843597241889,841.0516684117697,976.4980583810122,880.1339488479234,470.60449711529316,893.9532003646094,694.6968885787022,865.9793708604955,907.851072875834,962.597505059455,935.0675529577692,952.549677843374,931.8950618990452,830.2023590818774,934.0393025683223,873.8337259378384,131.5336167411591,922.4348504040272,-18.8265803414879,936.5919940314554,74.25032501160291,851.851853868824,177.2503456349572,991.1238688754412,265.02783546101074,1160.464743471173,248.9136654546744,869.8653644544469,176.2629015967874,982.4359468055816,271.091487987036,1091.4621123674135,267.4024559445914,7,1,baseline,person0,12.62408817109566,10.990266556267413,7.020124626825511,9.079620004513872,3.4731649176476957,57.73133777990237,49.88491666898156,37.316412450234715,61.95458293924253,1.1861064998207471,-1.070764876128315,-97.98815646687255,-97.47034766302008,-85.3640682957769,-86.48008110675265,-12.480070027528036,90.04675397559966,25.43251168833319,72.07689248430991,-32.22190824449799,-40.0683293554188,5.094504205736718,23.219727146322843,-69.154879525197,28.067115570339695,0.0746335068088276,827.5962530904619,739.69216346688,1.1099820065314956,5.992397631468657,-2.3761749580305933,0.006446319632534743,58.049934731594405,34.02068882984043,0.06728448699959895,-22.869949496360572,29.9662397268997,0.03769628779251486,16.647704615511184,37.34753869456661,0.04088990970285289,29.508386958074176,897.030979368703,0.8975161964265836,38.47150571703134,17.991257795685733,0.04247048515388537,19.282674689279894,22.46078856288673,0.029602509455100234,-29.16604563319685,229.51196016002496,0.23135772750088682,44.64188697181722,29.781049176494353,0.05366385154326215,97.17292350635654,32.42224897624508,0.10243914921283681,-3.8097726631329323,0.2328121617858357,0.003816879517017846,47.58707990794453,40.92374636063823,0.06276370918257579,-3.965153034999427,1.5250306981657409,0.004248312279166052,14.938382137388064,-5.555544359186153,0.01593798400079257,-4.601236336277839,52.95552680923615,0.05315504863572238,64.68104134561253,13.116047563377204,0.06599748338563835,40.26833962770077,25.424791696939952,0.04762309533414059,0.5276547477096629,221.9497757875374,0.22195040299956859,12.764047081726135,14.280451037444882,0.019153385594650938,-72.66802187338634,33.73370301388268,0.0801161913848867,24.028288627301894,15.914026946142561,8.553732273384055,5.988403172633718,29.551149760347208,175.41082227137656,12.62408817109565
64,2.154248366013072,871.9235276193822,471.9653780422861,873.8987621608572,471.34318155649504,897.1380638507551,709.9751050380728,862.7694923156292,942.242359178347,969.8595546443298,974.183494653048,951.3008273193234,985.9767086860937,840.9903092516776,976.292640064882,878.5655903054258,471.5322984180112,895.1085245807209,695.6810242999513,866.1620326661758,909.4724781605428,963.5490251930324,935.981547162702,953.3348542289264,932.9962492165168,830.4854407522437,935.2871659884005,875.7385072241459,132.4470560266665,926.5473354799364,-16.743586408669,938.8890886307227,76.0321665881354,855.1979124058328,178.025888890641,988.83997812725,275.3397628085657,1156.009419141324,283.16903559850545,869.048176367801,177.123068735871,980.1768557699249,280.3584148104371,1110.3489157754111,293.609556597512,7,1,baseline,person0,13.958098219380194,11.908359638340327,7.398581829267186,9.340910548666448,4.848259587048006,54.62094576611528,47.95801652313381,32.92274650098482,48.637472040860416,1.0680052079892857,-1.0310713958211544,-98.40778399488026,-97.70282435506712,-84.44968577550007,-85.79446471672678,-18.21441180422223,89.35727569622522,26.34001802894274,71.16782270848155,-36.021778537659515,-42.684707780640984,-3.0990320366747004,6.845634965556824,-52.8392466633221,28.641251877255332,0.06010247330221759,561.1030915385727,778.5798834751193,0.9596995958560545,3.4013623054053506,3.9040877734208754,0.005177950064958793,68.24378129861776,52.93626431251896,0.08636817565109522,-46.593952815948114,27.56380569239962,0.05413649252826749,8.409999139037112,37.07244723727182,0.03801439766297643,-132.36206261492757,1017.6838120400324,1.026255356579448,56.58864792331204,27.13712828789018,0.06275905357398227,34.32322428447531,29.237430165265014,0.0450878148500362,-67.85151154820606,306.3543464419258,0.31377828669816504,28.268462220845205,27.15361424363374,0.03919725402146714,122.17674109011908,61.88312072258114,0.13695501704489524,8.431759566691845,0.4576628011980771,0.008444171044578617,23.326599415440967,32.71488535400935,0.04017952169967216,-1.8229032027391618,-6.102718906392084,0.006369156469815457,3.1829475033165715,-3.198176471562257,0.004512148884082129,5.4266517027376455,48.16990457484344,0.04847461454671247,99.4071759538527,23.040411285363376,0.10204237934955716,-24.277626651806468,25.554480054328426,0.035248185863836635,-67.1147433894093,275.3086998020152,0.2833712564232696,59.43249466375739,10.644006495120573,0.06037811106871198,-64.59799096266805,38.48988525881425,0.07519555640893702,39.63175483253092,27.27538671012746,11.243485820111939,7.762612282591125,40.85232707150452,173.8069614717253,13.95809821938019
