Frame#,time,Hip_X,Hip_Y,RHip_X,RHip_Y,RKnee_X,RKnee_Y,RAnkle_X,RAnkle_Y,RBigToe_X,RBigToe_Y,RSmallToe_X,RSmallToe_Y,RHeel_X,RHeel_Y,LHip_X,LHip_Y,LKnee_X,LKnee_Y,LAnkle_X,LAnkle_Y,LBigToe_X,LBigToe_Y,LSmallToe_X,LSmallToe_Y,LHeel_X,LHeel_Y,Neck_X,Neck_Y,Head_X,Head_Y,Nose_X,Nose_Y,RShoulder_X,RShoulder_Y,RElbow_X,RElbow_Y,RWrist_X,RWrist_Y,LShoulder_X,LShoulder_Y,LElbow_X,LElbow_Y,LWrist_X,LWrist_Y,participant_id,video_number,condition,person_tracked,right_knee,left_knee,left_ankle,right_ankle,left_hip,right_shoulder,left_shoulder,right_elbow,left_elbow,right_foot,left_foot,right_shank,left_shank,right_thigh,left_thigh,pelvis,trunk,shoulders,head,right_arm,left_arm,right_forearm,left_forearm,Nose_vel_X,Nose_vel_Y,Nose_velocity,LElbow_vel_X,LElbow_vel_Y,LElbow_velocity,LSmallToe_vel_X,LSmallToe_vel_Y,LSmallToe_velocity,LHip_vel_X,LHip_vel_Y,LHip_velocity,RHeel_vel_X,RHeel_vel_Y,RHeel_velocity,LBigToe_vel_X,LBigToe_vel_Y,LBigToe_velocity,RBigToe_vel_X,RBigToe_vel_Y,RBigToe_velocity,LShoulder_vel_X,LShoulder_vel_Y,LShoulder_velocity,LKnee_vel_X,LKnee_vel_Y,LKnee_velocity,RKnee_vel_X,RKnee_vel_Y,RKnee_velocity,RSmallToe_vel_X,RSmallToe_vel_Y,RSmallToe_velocity,LAnkle_vel_X,LAnkle_vel_Y,LAnkle_velocity,RWrist_vel_X,RWrist_vel_Y,RWrist_velocity,RShoulder_vel_X,RShoulder_vel_Y,RShoulder_velocity,RHip_vel_X,RHip_vel_Y,RHip_velocity,LHeel_vel_X,LHeel_vel_Y,LHeel_velocity,Head_vel_X,Head_vel_Y,Head_velocity,RAnkle_vel_X,RAnkle_vel_Y,RAnkle_velocity,Neck_vel_X,Neck_vel_Y,Neck_velocity,LWrist_vel_X,LWrist_vel_Y,LWrist_velocity,RElbow_vel_X,RElbow_vel_Y,RElbow_velocity,Hip_vel_X,Hip_vel_Y,Hip_velocity,right_knee_ang_vel,left_knee_ang_vel,left_ankle_ang_vel,right_ankle_ang_vel,left_hip_ang_vel,Trunk_Leg_Angle,Thigh_Leg_Angle
50,1.6835016835016834,936.4692648853525,1058.1975336816424,866.3275092623386,1059.4611304114383,615.9131871754794,1049.5483731991196,814.39306640625,1041.20849609375,685.7673339843747,249.04003906249991,0.0,-0.0,-1059.3010577378027,-0.0,-1058.401070042127,-0.0,0.0,-0.0,915.1449315316625,666.5248768113191,886.9810231488576,491.1299807743249,900.4092730747936,584.7054042179964,807.1734234273007,729.9588918352575,702.6122049699466,607.5789961598334,830.646878199349,441.7275890374966,1037.8435996758558,686.9213339575391,1125.3436660508312,536.8057189380512,1217.678911674293,350.62496176496,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,16,1,trajectory,person0,-179.10681967181205,0.0,0.0,0.0,-107.2811818573481,-142.68306727210418,146.55345883213275,-78.49441664028313,3.2830456840950824,0.0,0.0,61.69924423399365,0.0,-114.595675138642,144.07850870534313,-0.5241916372021562,93.12759916348908,10.625671592954076,99.12730778389049,130.4424945441634,59.68105783949101,51.948122132439515,62.964073152300735,-81.62396166422432,-24.602311254680004,0.08525106941754405,0.0,-0.0,0.0,-98.30468718404158,104.72692238169583,0.14363683299869157,6.3121143546803795,-0.0,0.006312114354680379,-269.35401840895855,-0.0,0.26935401840895856,-114.15075329334618,172.0818632002242,0.2065007557368715,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,1110.263624708153,41.04355444585718,1.1110220023526252,0.0,-0.0,0.0,-37.587476786706375,55.69621595002395,0.06719290797653345,0.0,-0.0,0.0,99.32043231317076,155.29356324850784,0.18433838195366,111.68496882028938,283.93954456956607,0.30511505572613357,54.786947473468196,49.48005908428942,0.07382334224650991,466.33434999380205,374.06222579560136,0.5978212732508783,0.0,-0.0,0.0,215.04706022460445,71.34648745911494,0.22657351871743156,0.0,-0.0,0.0,594.4383776949148,429.78258048130743,0.7335325837082725,41.32235216174215,249.96195592234952,0.2533545266947201,0.0,0.0,0.0,0.0,463.0418548436308,207.72327430213107,176.29491937263566
51,1.7171717171717171,937.7339474700952,1061.723567785768,869.2041362840085,1064.3728254719833,669.9515513449893,1051.6433643050505,814.39306640625,1041.20849609375,685.7673339843747,249.04003906249991,0.0,-0.0,-1063.3597140048805,-0.0,-1058.5258498652286,-0.0,0.0,-0.0,913.7955600375706,666.3618077245617,884.5453005779757,494.52856605199304,898.6486762996456,585.9949354383753,808.6269609576531,729.9495679784598,707.8537078172991,609.6059962291441,836.3742554442169,448.2305835957145,1034.4706523707853,684.7744343086921,1126.7981586824396,539.8867886195324,1228.5309449791143,362.3496971487295,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,16,1,trajectory,person0,-179.10681967181205,0.0,0.0,0.0,-81.37491599523439,-143.52822843493507,143.95501410078154,-78.80950683084232,1.9052069422370093,0.0,0.0,61.69924423399365,0.0,-75.51084802038025,120.56321776757956,0.1260400200935501,93.48695351162922,11.366272087644797,99.65176409182274,129.95808367934487,57.44196731586126,51.1485496408789,59.34714311899891,-100.17653496059481,-63.762919570754455,0.11874783395455167,0.0,-0.0,0.0,-52.28972422190057,38.29907724525302,0.06481538842775127,-3.7059607461193447,-0.0,0.0037059607461193446,-120.54209113221366,-0.0,0.12054209113221366,-72.34096035519471,100.93798274674297,0.12418410085873971,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,1604.939415834441,62.22123584614823,1.6061450777215671,0.0,-0.0,0.0,-40.07633337452836,-4.843151876696262,0.040367915686186744,0.0,-0.0,0.0,43.19843115877122,91.50776953998971,0.10119178000590248,85.4358225435961,145.87734329818642,0.16905466293905583,43.17006465146554,-0.2769185468931562,0.04317095280270436,170.10310417257736,193.13893837907125,0.257366889026816,0.0,-0.0,0.0,155.67263456636817,60.201902058526755,0.1669078732843315,0.0,-0.0,0.0,322.3053891531958,348.2246408979535,0.4744904260421928,37.56107276686023,104.72321289252541,0.11125549652008467,0.0,0.0,0.0,0.0,769.4160961047758,168.99780153200948,137.2100922543739
52,1.7508417508417509,939.111485387166,1061.2332947339578,871.318987820258,1065.1933605962797,732.034761774882,1054.2236277629768,814.39306640625,1041.20849609375,685.7673339843747,249.04003906249991,0.0,-0.0,-1063.0928273442387,-0.0,-1059.2713383106561,-0.0,0.0,-0.0,913.0297282398689,664.6528627217932,884.1699556795996,496.0926180319186,898.9574577503887,585.7924089548645,810.063807753854,728.2723716401883,711.2998099802121,610.9299231993182,832.1520028698463,448.93545145747623,1031.022314688028,681.9241311177715,1125.8469218186706,541.3841729462241,1229.068016775405,370.5098999787723,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,16,1,trajectory,person0,-179.10681967181205,0.0,0.0,0.0,-46.3656385287731,-143.63983137492545,142.17004787172075,-77.09078695821398,2.0703541637232,0.0,0.0,61.69924423399365,0.0,-45.29174757749151,86.3782614958182,0.7636907327190635,93.79534842955152,11.880602002659742,99.69479095035372,130.1586766272532,55.965395874457066,53.067707096552155,58.03573739264277,-102.41562917788886,-84.65400477034197,0.13287310346176132,0.0,-0.0,0.0,9.170809087073044,-6.015036560268138,0.01096742468097702,-22.141006829201327,-0.0,0.022141006829201327,7.926533821064303,-0.0,0.007926533821064303,-11.147743481766714,46.45234380379011,0.04777125107845501,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,1843.8713497678102,76.63382470041364,1.845463166140896,0.0,-0.0,0.0,-22.74520439174141,-50.75566658222179,0.05561907957731554,0.0,-0.0,0.0,-28.251734853938267,44.47231450274563,0.05268725917608877,62.811090626612206,24.3698931916052,0.06737302724291626,42.67434984716754,-49.81273124666221,0.06559274600998685,-125.40090145880623,20.934575494322907,0.12713631478774556,0.0,-0.0,0.0,102.34923423851822,39.320631014168534,0.10964249984638011,0.0,-0.0,0.0,15.95103234983376,242.3580240522712,0.24288237329116066,40.912876137004105,-14.561109638761508,0.04342682751150345,0.0,0.0,0.0,0.0,1039.7755407538982,139.08709600704304,106.99099181148517
53,1.7845117845117844,940.7480730345183,1058.4011116807424,872.946451073019,1063.2981541444242,788.6449538664707,1056.940106921139,814.39306640625,1041.20849609375,685.7673339843747,249.04003906249991,0.0,-0.0,-1060.1495186102754,-0.0,-1060.968045336656,-0.0,0.0,-0.0,913.3899535608582,662.9968624202638,886.3809956564809,497.39834662564067,901.5254851838987,585.6512402548774,811.9477704386447,725.9655579370086,713.7786399178776,611.8897974138986,819.0100038928613,445.9911502344195,1028.05429568886,679.9612783113001,1122.3709167887178,542.9897347845742,1218.7795745102253,376.22772640671633,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,16,1,trajectory,person0,-179.10681967181205,0.0,0.0,0.0,-9.042637356845283,-143.2065681780637,141.46809329705258,-73.20792057693517,3.96738059254822,0.0,0.0,61.69924423399365,0.0,-37.827565120710915,46.24055955018738,1.2912572499544837,93.99504947101585,12.014426229130448,99.22792329227704,130.79878358729562,55.463142322492374,57.5904231506514,59.43056333517618,-88.15016427528633,-58.29672835219933,0.10568330047046263,0.0,-0.0,0.0,76.27041477524835,-4.192710389618334,0.07638556794578173,-50.392198672190325,-0.0,0.05039219867219032,87.41626939870747,-0.0,0.08741626939870747,65.66788731337232,38.780139233545874,0.07626382250566102,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,1681.3227051201916,80.67943099741768,1.6832573211897062,0.0,-0.0,0.0,10.698692033383388,-49.18320895542516,0.05033338906112119,0.0,-0.0,0.0,-103.2373493896026,47.685186598999515,0.1137181926077454,48.335658607001164,-56.28763162011131,0.07419321644445617,55.95369173828526,-68.51236698443905,0.08845767377086912,-390.317369616459,-87.44574632478505,0.39999300940717725,0.0,-0.0,0.0,73.62124914866453,28.508264173039084,0.07894814407172293,0.0,-0.0,0.0,-305.56673527584405,169.81944490993743,0.3495850019332309,48.6066531263604,-84.11583668049836,0.09714978491281695,0.0,0.0,0.0,0.0,1108.4931348062612,131.82261459172676,99.52680935470457
54,1.818181818181818,942.4481915086228,1054.7011182548306,874.297052141695,1060.0254693166312,830.1903625093818,1059.6249259059327,814.39306640625,1041.20849609375,685.7673339843747,249.04003906249991,0.0,-0.0,-1056.1251820166701,-0.0,-1063.7979770082513,-0.0,0.0,-0.0,915.073014063547,663.111765568199,891.3384567243246,500.0684234566211,906.2637555156764,587.1115618450245,814.732610285607,724.4118948590261,716.378882099446,613.3759706539479,798.8083168473689,442.41176891819276,1025.8973886847996,680.5058103414281,1116.764480760433,546.4005525790598,1198.1049955087824,381.9301170702364,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,16,1,trajectory,person0,-179.10681967181205,0.0,0.0,0.0,20.872517615095912,-142.4436844386689,141.92568099933845,-67.16218903020007,7.791600704065026,0.0,0.0,61.69924423399365,0.0,-54.065504517376766,7.680097327885407,1.6378940646230655,94.0266787963542,11.699375474546152,98.22871122931856,131.60386593893605,55.95235960965476,64.44090103274644,63.744102863953735,-64.06013802059925,16.172601294799957,0.06607007125664986,0.0,-0.0,0.0,140.72662885379683,43.37155122737191,0.1472585329426544,-84.04897064638371,-0.0,0.08404897064638371,119.5227968300761,-0.0,0.1195227968300761,147.236593714961,79.30128188011709,0.16723429025356695,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,1233.8986366944625,79.73912384837233,1.2364724717956965,0.0,-0.0,0.0,49.98689692985904,3.412623493674376,0.05010325202804634,0.0,-0.0,0.0,-166.51115004005965,101.30128849621944,0.1949048848506818,40.11285173967456,-97.19873938545499,0.10515053881369657,82.70974345478119,-46.14379341607859,0.09471088286560028,-599.9901052511241,-106.30762509193359,0.6093352423354012,0.0,-0.0,0.0,77.22719279257859,44.13934522946421,0.08895122879369305,0.0,-0.0,0.0,-614.0349963428561,169.36100270654697,0.6369632061363814,50.49351868090571,-109.88980474958315,0.12093537371952212,0.0,0.0,0.0,0.0,888.4801026666576,148.09218331373097,115.76474875137042
55,1.851851851851852,943.590508520222,1051.073218223568,875.2673489743249,1056.37600092908,854.9994787670222,1062.2549743503946,814.39306640625,1041.20849609375,685.7673339843747,249.04003906249991,0.0,-0.0,-1052.1937815589288,-0.0,-1067.5503616441688,-0.0,0.0,-0.0,917.9559694096699,665.8354676359136,898.8179517957341,504.99816043166425,912.8561668385948,590.8534621438961,818.6065128501716,724.4946248372291,719.9732992263388,616.1630004464923,773.9184638996497,440.8977652220417,1024.7125114696644,684.1878471314559,1109.896781585866,552.296251087405,1168.6922917918528,389.98451235220483,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,16,1,trajectory,person0,-179.10681967181205,0.0,0.0,0.0,37.13944312843829,-141.47075798063793,143.46650041964276,-59.17739068143455,13.637141420077006,0.0,0.0,61.69924423399365,0.0,-81.6367853575565,-24.174421631832193,1.7645464078801818,93.80701659264766,10.985957169503088,96.7119635268379,132.36909174119532,57.273517584926566,73.19061814973172,70.91095578680628,-35.190853289510436,109.35649266382295,0.1148792350382636,0.0,-0.0,0.0,195.79461629067453,111.13443887648361,0.22513639259969354,-111.44582368674918,-0.0,0.11144582368674918,116.76259359491537,-0.0,0.11676259359491538,222.14100362085688,146.41318815878006,0.2660515873970683,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,736.8307528519111,78.11243880051747,0.7409595882662419,0.0,-0.0,0.0,85.62377377984967,80.89395141112422,0.11779330206428631,0.0,-0.0,0.0,-203.9706654846328,175.10224569785154,0.26882118373869784,28.817815929108974,-108.38921111026906,0.11215474845065848,115.05490616756528,2.457080352629722,0.11508113953679174,-739.2286325472514,-44.965909775686015,0.7405949663747616,0.0,-0.0,0.0,106.75418866871755,82.77478483856787,0.13508560916466028,0.0,-0.0,0.0,-873.5573003927962,239.21553987445904,0.9057187375708745,33.926815244494826,-107.74863092849985,0.11296369443144183,0.0,0.0,0.0,0.0,483.1276877462612,175.44380195020415,143.33602959155016
56,1.8855218855218856,943.4347755475943,1047.8591506090736,875.5009308872487,1052.8761293935731,866.5055039935093,1064.6282630576861,814.39306640625,1041.20849609375,685.7673339843747,249.04003906249991,0.0,-0.0,-1048.96130955171,-0.0,-1071.4935262536571,-0.0,0.0,-0.0,921.7974297641456,670.7337582062212,908.2658880281477,511.96576860587186,920.8348121331668,596.3654730122313,823.3594213035226,726.0762026523404,724.8527954631288,620.2305619123825,747.0010132401503,443.0593606583762,1024.6010418663245,690.2840755288647,1102.8051812854978,560.0928708469182,1133.328350336888,401.5908638289384,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,16,1,trajectory,person0,-179.10681967181205,0.0,0.0,0.0,39.862304695942825,-140.2976072423864,145.9318074130853,-49.801217515250265,21.35882015894504,0.0,0.0,61.69924423399365,0.0,-106.35726266320096,-48.49846699536496,1.663608433393775,93.24385342013312,9.996317765038778,94.78563166600289,132.9865950395001,59.17566287329672,83.18425855475515,80.53495944895374,-3.3106472191969534,181.0579834030441,0.18108824848395597,0.0,-0.0,0.0,236.96576524878736,163.70672278955598,0.28801504298636893,-117.11198890180282,-0.0,0.11711198890180281,96.00441861439784,-0.0,0.09600441861439783,280.60370610268785,206.93796277396686,0.348657081264103,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,341.72894922666626,70.48667460656047,0.3489226934962135,0.0,-0.0,0.0,114.09137252792685,145.47922993813492,0.18488117164465104,0.0,-0.0,0.0,-210.62052892093834,231.5596068575458,0.313018943086448,6.937382813836144,-103.94618460455224,0.10417742833334562,141.1613810645244,46.972861108804544,0.1487715872900162,-799.4482845871345,64.19938445913449,0.8020218953957826,0.0,-0.0,0.0,144.92103823266575,120.80657553694152,0.18866991285151039,0.0,-0.0,0.0,-1050.3090612124558,344.7086388589882,1.1054289528364123,-4.625269287040011,-95.45780815048043,0.09556979780700367,0.0,0.0,0.0,0.0,80.86898855488514,199.6011160833341,168.0565068971946
57,1.9191919191919191,941.658236407344,1044.9569723918796,874.749416706717,1049.6618377590303,869.6129733995372,1066.349023161489,814.39306640625,1041.20849609375,685.7673339843747,249.04003906249991,0.0,-0.0,-1046.4685816209571,-0.0,-1074.4175241130984,-0.0,0.0,-0.0,926.3618525139323,676.4796258259842,918.8311396157885,519.7373780845277,929.6552295593408,602.4255658904514,828.5900861188054,728.1412947604466,730.6776117343416,624.6969915450554,720.8077234684414,449.1413697804348,1025.6041938336919,697.1642857261766,1096.2834964560736,568.4284972529205,1095.554551207066,416.4868766598836,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,16,1,trajectory,person0,-179.10681967181205,0.0,0.0,0.0,33.372415135519645,-138.87016026907023,149.1186518489525,-39.92512705568096,30.41189474464799,0.0,0.0,61.69924423399365,0.0,-120.8339407647784,-66.42745053767486,1.3973249983502558,92.30432947980844,8.862347507601603,92.67200574070722,133.4663513660706,61.42298559118876,93.54074933979004,91.8354805108635,29.793613430813217,204.34224286016396,0.20650281261616504,0.0,-0.0,0.0,261.9663975573693,179.9847584831369,0.31783786233773154,-86.84273642540722,-0.0,0.08684273642540723,74.03401954336286,-0.0,0.07403401954336286,313.7879721529322,230.81680151607978,0.38953727335129656,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,92.29184135902926,51.106575082941376,0.10549723218240634,0.0,-0.0,0.0,135.56335566866366,170.6522683069629,0.2179440755755023,0.0,-0.0,0.0,-193.69403943389537,247.56810425826532,0.3143363599048808,-22.31997116179022,-95.46446154592122,0.09803899495055944,155.3507450138993,61.33323561075551,0.16701981848528638,-777.9407062197603,180.6356709251408,0.7986369563226305,0.0,-0.0,0.0,172.9970432550172,132.6529600903843,0.21800179998275102,0.0,-0.0,0.0,-1121.8818341557228,442.4115810790749,1.2059630412585187,-52.763212465435124,-86.19469305065779,0.10106177170310128,0.0,0.0,0.0,0.0,-192.7497199445693,213.13827024458686,182.53318499877207
58,1.9528619528619529,938.6655191721508,1042.0519999281573,873.1866692439671,1046.642561438767,868.6686334574584,1067.1980584471473,814.39306640625,1041.20849609375,685.7673339843747,249.04003906249991,0.0,-0.0,-1044.331503345532,-0.0,-1075.0923189208443,-0.0,0.0,-0.0,931.3497318368414,681.6001958631628,929.4561127120212,526.7726422401831,938.6742060346992,607.8977247760483,833.9690829211253,729.4695867185811,736.7724189088856,628.3178751806536,697.9076549116498,458.0604036155513,1027.609990768196,703.1065882161944,1090.6121958003291,575.8742891423855,1059.0817533373665,433.1729792373302,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,16,1,trajectory,person0,-179.10681967181205,0.0,0.0,0.0,23.23258211277513,-137.19247297366886,152.78120769369875,-30.591215522581983,39.78340408198492,0.0,0.0,61.69924423399365,0.0,-124.5901556590462,-78.85738788171382,1.1086132724528066,91.08249725398328,7.7077141998002014,90.64508918586044,133.88138748229454,63.86371180713984,103.291567507341,103.64762357039986,59.57216895476804,176.48638395352873,0.18626939371503787,0.0,-0.0,0.0,267.86360131814484,162.5231189022286,0.3133124208977901,-20.041405790053314,-0.0,0.020041405790053316,63.47122478013152,-0.0,0.06347122478013152,315.56170095810967,208.94734542296715,0.37846820245679846,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-28.046896279735954,25.216347984057247,0.037715946184330766,0.0,-0.0,0.0,148.14001589040376,152.08093010420365,0.21230655573808538,0.0,-0.0,0.0,-168.43762947561143,221.14001911711114,0.27798227115857527,-46.41359964367103,-89.67250671182404,0.10097217781084603,159.75620502890075,39.450271156592855,0.16455506354884641,-680.132036136706,264.8953049029594,0.7298966427783412,0.0,-0.0,0.0,181.01577308395719,107.54024397726316,0.21055074015512737,0.0,-0.0,0.0,-1083.2420967300657,495.57724655016375,1.1912221654361501,-88.8837018852388,-86.27768217255674,0.12387150964565145,0.0,0.0,0.0,0.0,-301.1530407755115,215.67265291302948,186.28939989303984
59,1.9865319865319864,935.359824817506,1038.8494850559907,871.346282552257,1043.6235242888017,866.5021929824406,1067.341021034151,814.39306640625,1041.20849609375,685.7673339843747,249.04003906249991,0.0,-0.0,-1042.0756873210105,-0.0,-1073.2789784908464,-0.0,0.0,-0.0,936.2807353451241,685.1692578314181,939.0411985525379,532.141970627563,947.0904139797428,612.2253688452494,839.2361327629765,729.349866015634,742.5442544136082,630.1873767274926,680.4387927420039,467.7930209073888,1030.179327823965,707.0653039921173,1085.6033650821867,581.5551662313276,1027.2264080416483,449.3911388717675,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,16,1,trajectory,person0,-179.10681967181205,0.0,0.0,0.0,14.029002581304974,-135.44207586768331,156.5866707632773,-22.715342619007092,48.174797759161336,0.0,0.0,61.69924423399365,0.0,-120.87897235407176,-86.24098928541403,0.9218861614330168,89.78925026580242,6.636405800082529,88.93452503035607,134.24530015549774,66.37592969524127,111.53497219341152,114.55067923456068,76.3093105563431,117.57385854491017,0.1401667688531164,0.0,-0.0,0.0,249.9613759677963,128.53102885527187,0.2810710138991724,53.85621077094185,-0.0,0.05385621077094185,66.99773592828608,-0.0,0.06699773592828608,284.6770494633491,159.46905310518085,0.3262995577524142,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-64.3432821080288,4.24598883400473,0.06448322552115296,0.0,-0.0,0.0,146.45080419599304,106.00114045718435,0.18078738846467365,0.0,-0.0,0.0,-148.7622723288365,168.72204954157962,0.22493853309282108,-54.65948474379202,-89.66540335396712,0.10501211278269974,156.43138030298203,-3.5557048775282705,0.15647178589340724,-518.8252064384867,289.058733567575,0.5939145951124865,0.0,-0.0,0.0,171.423514490262,55.524195941120624,0.1801914472307191,0.0,-0.0,0.0,-946.1037552828416,481.6793411427897,1.0616625186206994,-98.17912233295053,-95.11469170334864,0.13669654216508742,0.0,0.0,0.0,0.0,-273.3463120846649,210.6682226198742,182.5782165880654
60,2.0202020202020203,932.5877985314972,1035.3880051590365,869.7721929389148,1040.4871101926983,864.274309022129,1067.169691494167,814.39306640625,1041.20849609375,685.7673339843747,249.04003906249991,0.0,-0.0,-1039.5303925586365,-0.0,-1070.1137598369844,-0.0,0.0,-0.0,940.5229264417239,687.1626496064906,946.6575422207773,535.9865617913426,953.9695200186314,615.5478641713531,844.0529212964594,727.9902864663957,747.7458223222819,630.3068878629643,670.0465455456242,476.1338372338131,1032.519119213871,709.0647688137284,1080.987208704479,585.4755745715026,1002.6234190219448,462.838734472816,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,16,1,trajectory,person0,-179.10681967181205,0.0,0.0,0.0,7.946757305026596,-133.9601552321273,160.0687289164134,-16.959636175423167,54.38336361968643,0.0,0.0,61.69924423399365,0.0,-114.29175422657435,-89.45006424558777,0.8368604403021601,88.66308054614646,5.727731279050265,87.6588901779149,134.4417744858397,68.73181684002208,117.49264242035272,123.1138171035179,69.49180428020526,59.384105201848065,0.09140887710032604,0.0,-0.0,0.0,204.3094493549908,98.67811118528012,0.22689142937280388,94.00699401970029,-0.0,0.09400699401970028,75.59525444250305,-0.0,0.07559525444250305,226.20540694670427,114.18435756425507,0.2533909107373146,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-66.16815362125378,-5.088487337528047,0.06636352354290738,0.0,-0.0,0.0,125.99307556901762,59.203735719653245,0.13920968865169814,0.0,-0.0,0.0,-137.09984441791528,116.43612770320101,0.17987145180359418,-46.750461516261616,-93.15149865427121,0.10422479241293862,143.05861944444376,-40.379512612379436,0.14864815382695976,-308.6497417324731,247.7222448947997,0.3957663119660913,0.0,-0.0,0.0,154.4865668876095,3.5494807235096375,0.1545273379118608,0.0,-0.0,0.0,-730.708773885187,399.3935893511361,0.8327367840125578,-82.32918069446096,-102.80595293953623,0.13170861002086137,0.0,0.0,0.0,0.0,-180.64268470546628,202.9548347727208,175.990998460568
61,2.0538720538720536,930.7359289937755,1032.2532684585974,868.7266817275282,1037.44298144696,862.0572314120857,1067.0750190358576,814.39306640625,1041.20849609375,685.7673339843747,249.04003906249991,0.0,-0.0,-1036.9838348313908,-0.0,-1067.1124792498067,-0.0,0.0,-0.0,943.4344013083504,688.2573334008276,951.7037215080616,539.2395494443542,958.3731941755719,618.4699762174306,847.9396613921788,726.4058012952762,752.4569459464619,629.573140738071,667.9022267562162,481.4575978742,1033.7599495455636,709.9911686840132,1076.7764168438512,588.3335792938667,987.0994556405927,471.8974406972289,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,16,1,trajectory,person0,-179.10681967181205,0.0,0.0,0.0,4.834248155353778,-133.15335571634276,162.68615256836048,-13.737631740304757,57.64160178021126,0.0,0.0,61.69924423399365,0.0,-108.79162734536096,-90.0587967321771,0.7622588403481447,87.88083382842605,5.0478586542091675,86.81605074312284,134.25118134711408,70.56698582962805,120.5304859293488,128.204929509413,36.852660851271935,27.514076147460838,0.045990683818216326,0.0,-0.0,0.0,130.7891224611355,86.78672776850294,0.1569641063138899,89.13803343917346,-0.0,0.08913803343917345,75.63276449919687,-0.0,0.07563276449919687,149.87152483234678,96.61373329444648,0.1783134527080421,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-65.8472050182902,-2.8117720117861604,0.06590721106652143,0.0,-0.0,0.0,86.47080353880689,32.51210869180838,0.09238093459277677,0.0,-0.0,0.0,-125.06051826064655,84.8827402542109,0.15114632916708676,-31.05168297818324,-90.41062374842969,0.0955943926303092,115.43618084286513,-47.05920958224733,0.12465986143940855,-63.68626804541883,158.1156910194933,0.17045970926915488,0.0,-0.0,0.0,139.9203716381483,-21.792289609333636,0.14160725364816099,0.0,-0.0,0.0,-461.061712426159,269.04357486506626,0.5338186469593551,-55.000525270336944,-93.10168000304132,0.10813408620505227,0.0,0.0,0.0,0.0,-92.44152174528371,196.672461173787,170.49087157935463
