Frame#,time,Hip_X,Hip_Y,RHip_X,RHip_Y,RKnee_X,RKnee_Y,RAnkle_X,RAnkle_Y,RBigToe_X,RBigToe_Y,RSmallToe_X,RSmallToe_Y,RHeel_X,RHeel_Y,LHip_X,LHip_Y,LKnee_X,LKnee_Y,LAnkle_X,LAnkle_Y,LBigToe_X,LBigToe_Y,LSmallToe_X,LSmallToe_Y,LHeel_X,LHeel_Y,Neck_X,Neck_Y,Head_X,Head_Y,Nose_X,Nose_Y,RShoulder_X,RShoulder_Y,RElbow_X,RElbow_Y,RWrist_X,RWrist_Y,LShoulder_X,LShoulder_Y,LElbow_X,LElbow_Y,LWrist_X,LWrist_Y,participant_id,video_number,condition,person_tracked,right_knee,left_knee,left_ankle,right_ankle,left_hip,right_hip,right_shoulder,left_shoulder,right_elbow,left_elbow,right_foot,left_foot,right_shank,left_shank,right_thigh,left_thigh,pelvis,trunk,shoulders,head,right_arm,left_arm,right_forearm,left_forearm,LKnee_vel_X,LKnee_vel_Y,LKnee_velocity,RElbow_vel_X,RElbow_vel_Y,RElbow_velocity,RSmallToe_vel_X,RSmallToe_vel_Y,RSmallToe_velocity,LSmallToe_vel_X,LSmallToe_vel_Y,LSmallToe_velocity,RWrist_vel_X,RWrist_vel_Y,RWrist_velocity,LHip_vel_X,LHip_vel_Y,LHip_velocity,LBigToe_vel_X,LBigToe_vel_Y,LBigToe_velocity,LElbow_vel_X,LElbow_vel_Y,LElbow_velocity,RBigToe_vel_X,RBigToe_vel_Y,RBigToe_velocity,RHeel_vel_X,RHeel_vel_Y,RHeel_velocity,Hip_vel_X,Hip_vel_Y,Hip_velocity,LHeel_vel_X,LHeel_vel_Y,LHeel_velocity,RKnee_vel_X,RKnee_vel_Y,RKnee_velocity,LShoulder_vel_X,LShoulder_vel_Y,LShoulder_velocity,LWrist_vel_X,LWrist_vel_Y,LWrist_velocity,RHip_vel_X,RHip_vel_Y,RHip_velocity,Head_vel_X,Head_vel_Y,Head_velocity,Nose_vel_X,Nose_vel_Y,Nose_velocity,RAnkle_vel_X,RAnkle_vel_Y,RAnkle_velocity,LAnkle_vel_X,LAnkle_vel_Y,LAnkle_velocity,Neck_vel_X,Neck_vel_Y,Neck_velocity,RShoulder_vel_X,RShoulder_vel_Y,RShoulder_velocity,right_knee_ang_vel,left_knee_ang_vel,left_ankle_ang_vel,right_ankle_ang_vel,left_hip_ang_vel,right_hip_ang_vel,Trunk_Leg_Angle,Thigh_Leg_Angle
65,2.1848739495798317,910.7733685939642,1034.3089538857143,590.4690365719792,1002.3098298352425,1346.942302806847,987.7624547466406,783.4348332526947,929.4310702188744,0.0,-1449.3984375,0.0,-1040.8401007040725,0.0,-1572.4459872818154,0.0,-1484.386868085864,0.0,-1182.79962464761,0.0,-1306.0441695504835,0.0,-1251.8084469569394,0.0,-990.0435775211799,0.0,-915.865280578938,0.0,-939.0716180628752,0.0,-939.1087261309181,0.0,-569.6757937390752,0.0,-288.82399834320233,0.0,-552.2907792372971,0.0,-1211.5430699255892,0.0,-1568.1993966454002,0.0,-950.35235478026,0.0,-0.0,2005,1,baseline,person0,0.0,-138.64568016009585,-152.71440247042645,0.0,-8.731672877081731,93.47648266326244,-55.4586077056059,71.25361277938349,150.52769217866867,-29.711543388487964,0.0,91.9057768920932,90.0000000308716,154.58202505400791,3.888718459273144,-98.8869966556468,0.9839108046319844,89.84453410742007,-6.061553960151016,87.34356641740962,-138.80847013867563,-23.52207710217125,12.104083015567356,87.60577434776337,0.0,-0.021195619202552047,2.119561920255205e-05,0.0,4085.187189550558,4.085187189550558,0.0,-66.18268959895735,0.06618268959895736,0.0,28.34391038407307,0.02834391038407307,0.0,331.60261960540686,0.3316026196054069,0.0,-459.2795527920558,0.45927955279205585,0.0,0.24112971187223528,0.0002411297118722353,0.0,-1042.65435837664,1.04265435837664,0.0,-0.0,0.0,0.0,2797.739138091353,2.797739138091353,172.5399648891279,-40.224015083243,0.17716661895898575,0.0,22.768568964522085,0.022768568964522087,3491.254689443194,88.19527919305597,3.4923684962831505,0.0,977.1384504495768,0.9771384504495768,0.0,-0.0,0.0,119.35363161145122,-9.261195991194882,0.11971240173862244,0.0,-38.768185535084875,0.038768185535084876,0.0,101.76219150173296,0.10176219150173296,-206.6213142678657,-49.93428757224123,0.21256951941688962,0.0,-735.4861359065768,0.7354861359065769,0.0,-46.16508596691185,0.04616508596691185,0.0,2987.325558930098,2.987325558930098,0.0,0.11313733384019327,-0.927684664689213,0.0,610.6783926720855,-101.87430412410774,85.95581564814692,86.11128157159845
66,2.2184873949579833,915.1292997316189,1032.4577463570722,598.344631765114,1001.4836268534617,1435.5616564623606,990.243286786498,774.4496096054089,927.2596056505924,0.0,-1449.3984375,0.0,-1041.076694295269,0.0,-1436.698799262129,0.0,-1499.6655154400405,0.0,-1182.8007578213749,0.0,-1327.966624594103,0.0,-1251.8032962449809,0.0,-991.1188540043164,0.0,-915.3974584379904,0.0,-938.9463365624227,0.0,-939.2264851911768,0.0,-566.5671670393174,0.0,-230.2405129871506,0.0,-456.71932583568656,0.0,-1204.8148715122222,0.0,-1547.9676604088925,0.0,-1062.319422973354,0.0,-0.0,2005,1,baseline,person0,0.0,-138.64443566058685,-152.71883661119773,0.0,20.581056951412354,91.0435486893909,-58.395896510968846,70.30064622480248,163.16389119101026,30.24343852826252,0.0,91.90927905581162,90.00000000022732,154.59684057129076,2.0641659475282883,-68.87586572540641,1.160907552007518,90.54401926438544,-6.155741296491728,87.3548062981455,-145.06336967109462,-22.07878766810223,19.280455517915104,129.44874233048995,0.0,-0.03371191950346487,3.371191950346487e-05,0.0,2843.250738697885,2.843250738697885,0.0,-7.038659338097096,0.007038659338097096,0.0,-31.98947537330859,0.03198947537330859,0.0,200.16390279766378,0.20016390279766377,0.0,-454.53975878674316,0.4545397587867432,0.0,0.1532336807720232,0.00015323368077202321,0.0,-3331.0202787445105,3.3310202787445107,0.0,-0.0,0.0,0.0,4038.478843585636,4.038478843585636,129.58895134522444,-55.073423977108426,0.14080617294464504,0.0,13.917708693192425,0.013917708693192426,2636.4257712515027,73.80475318575645,2.637458623165848,0.0,601.8941530360967,0.6018941530360967,0.0,-0.0,0.0,234.29895699575633,-24.5795387079759,0.23558470869815842,0.0,-3.5033320426990584,0.0035033320426990583,0.0,92.48164431779232,0.09248164431779232,-267.3104035067506,-64.60107090638854,0.27500572754979863,0.0,-652.1930375476788,0.6521930375476789,0.0,3.727124638459886,0.003727124638459886,0.0,1742.8586893425222,1.7428586893425222,0.0,0.03702386039272873,-0.131915687945599,0.0,872.0537123976906,-72.37978572267767,88.47985331685715,87.93583405269902
67,2.2521008403361344,917.9073430598592,1030.6555734494532,606.9879211843302,1000.5191749495478,1492.1932369313322,992.032849585438,767.046686223769,925.4705363806908,0.0,-1449.3984375,0.0,-1040.428786071898,0.0,-1301.7140009401235,0.0,-1512.2329358171226,0.0,-1182.8017589131803,0.0,-1343.343915701032,0.0,-1251.8007549213153,0.0,-992.7411611947472,0.0,-915.6014824826332,0.0,-937.7600806758652,0.0,-938.6578732079493,0.0,-566.0256390917618,0.0,-208.98805166425691,0.0,-405.729012368845,0.0,-1202.325053559644,0.0,-1541.046134563011,0.0,-1201.2320581186232,0.0,-0.0,2005,1,baseline,person0,0.0,-138.64458307980215,-152.71103248841416,0.0,49.60881541054404,89.56244764982705,-60.73571569270874,69.38517041211597,167.41942616171255,76.4390711927333,0.0,91.9106914178572,89.99999998751596,154.6017264124053,0.8692618423421445,-39.39620122768528,1.2747521516141298,90.99611867666978,-5.415971886261297,87.55044269983772,-147.6686773022653,-22.192814488681705,21.91031741510542,155.6795053361839,0.0,-0.029782481212215044,2.9782481212215045e-05,0.0,1516.9618256385422,1.5169618256385422,0.0,19.275269645287878,0.019275269645287876,0.0,-48.26363891531563,0.04826363891531563,0.0,74.07208408920467,0.07407208408920467,0.0,-373.88075621819166,0.37388075621819167,0.0,0.07560437904879952,7.560437904879951e-05,0.0,-4132.650895571773,4.132650895571773,0.0,-0.0,0.0,0.0,4015.797750079675,4.015797750079675,82.64678901515181,-53.614644001664566,0.0985140689746406,0.0,-6.069715328123747,0.006069715328123748,1684.7895189519127,53.2394932684666,1.6856304953380798,0.0,205.91539391497415,0.20591539391497415,0.0,-0.0,0.0,257.13786022168335,-28.692444141435946,0.25873371544929236,0.0,16.91620650101972,0.01691620650101972,0.0,16.11045643977843,0.01611045643977843,-220.23697060378592,-53.22481077957377,0.22657714735439294,0.0,-457.4744104311388,0.4574744104311388,0.0,35.29111262508631,0.035291112625086316,0.0,632.2607243560893,0.6322607243560894,0.0,-0.004385721655040713,0.23217265281115912,0.0,863.5758141591707,-44.062755927024796,90.12685683432764,89.13073814517382
68,2.2857142857142856,919.3154827067473,1029.3115683958038,613.8781523224138,999.7277421813636,1520.9556447878706,993.083116282422,762.2944038176092,924.3220491314956,0.0,-1449.3984375,0.0,-1039.5905733926043,0.0,-1199.7519611075388,0.0,-1520.5689123507404,0.0,-1182.8024353656542,0.0,-1351.8702311530053,0.0,-1251.7999764600431,0.0,-994.1515445959149,0.0,-916.4983725504247,0.0,-936.187131865294,0.0,-937.9454734423648,0.0,-569.0219092889354,0.0,-214.7597762360351,0.0,-389.28948484532674,0.0,-1202.8755282698194,0.0,-1544.4401880153557,0.0,-1321.739340604984,0.0,-0.0,2005,1,baseline,person0,0.0,-138.6452653084771,-152.70028210783656,0.0,71.48269631558938,88.85536340168278,-62.24684164594109,68.7076644121919,165.874180362718,98.27633658821352,0.0,91.9108608079982,89.99999998563713,154.60119496432674,0.2431623375261046,-17.288781698829492,1.3331230281113813,91.22943085512996,-4.362169704349187,87.85906309669703,-147.33546094450315,-23.45191599541672,21.95818794979326,168.75857206921344,0.0,-0.020124461102555353,2.012446110255535e-05,0.0,489.07594382467096,0.48907594382467096,0.0,24.93682720898547,0.02493682720898547,0.0,-41.95890618473667,0.04195890618473667,0.0,-16.376622627719442,0.016376622627719443,0.0,-247.9953018751349,0.2479953018751349,0.0,0.023159222845292673,2.3159222845292674e-05,0.0,-3585.0916539692494,3.5850916539692492,0.0,-0.0,0.0,0.0,3033.370685019405,3.033370685019405,41.892154494918685,-39.98415034606648,0.057911008341445615,0.0,-26.682479516799873,0.026682479516799872,855.6816337320166,31.245434235272235,0.8562519112193817,0.0,-100.97309020725429,0.10097309020725428,0.0,-0.0,0.0,204.98437635798854,-23.545124853482257,0.20633217745964774,0.0,21.193893026137744,0.021193893026137743,0.0,-89.13903836591263,0.08913903836591262,-141.38040158325362,-34.16749566355554,0.1454504579290184,0.0,-253.65788469620486,0.25365788469620487,0.0,46.795227114494544,0.04679522711449455,0.0,-171.70880601040164,0.17170880601040164,0.0,-0.020296303079668194,0.31982382218374394,0.0,650.7479569251012,-21.035756382292096,90.98626851760386,89.75683764811103
69,2.3193277310924367,919.7781789005212,1028.5193354148453,618.1855866454395,999.221276910386,1530.4524520635264,993.5447776689488,759.9185762873299,923.7478812519704,0.0,-1449.3984375,0.0,-1038.899970193217,0.0,-1138.9332780261057,0.0,-1524.908921379949,0.0,-1182.8027952853456,0.0,-1355.2678665588057,0.0,-1251.8001357564576,0.0,-995.0938867655619,0.0,-917.9087178599555,0.0,-934.6449207673496,0.0,-937.3874048175171,0.0,-575.1733375449359,0.0,-236.4197770580572,0.0,-393.89507201302285,0.0,-1205.1018072814377,0.0,-1554.154641037408,0.0,-1405.6735377621899,0.0,-0.0,2005,1,baseline,person0,0.0,-138.64598422766318,-152.69121618679824,0.0,84.5014105182604,88.65858810986212,-63.00814842396022,68.3111989824771,161.0864954869553,96.1679372185488,0.0,91.91047224204178,89.99999998873696,154.5985706465147,0.0207987705457671,-4.1896848090402585,1.352844491260231,91.3094749319528,-3.339008287089825,88.21647606293904,-145.08101506076625,-25.36916875599333,20.96063857282299,173.35531572421348,0.0,-0.010707610818672145,1.0707610818672146e-05,0.0,-137.01621823896116,0.13701621823896115,0.0,20.545445181768834,0.020545445181768835,0.0,-28.03467954700341,0.02803467954700341,0.0,-66.23180059564511,0.06623180059564511,0.0,-129.11526861896002,0.12911526861896003,0.0,-0.0047390683314829825,4.739068331482982e-06,0.0,-2497.042365426883,2.497042365426883,0.0,-0.0,0.0,0.0,1809.355821672645,1.809355821672645,13.765211764774348,-23.568931183519965,0.027294240639053908,0.0,-41.957772958537234,0.04195777295853723,282.5300164507619,13.734426249172724,0.28286365029826954,0.0,-289.0049774060574,0.2890049774060574,0.0,-0.0,0.0,128.1461711100122,-15.067341811584866,0.1290289345822233,0.0,16.60254158921737,0.01660254158921737,0.0,-183.00499061601425,0.18300499061601425,-70.68086902581325,-17.08149441587609,0.0727156289783962,0.0,-101.07965332256566,0.10107965332256566,0.0,45.88078016384577,0.04588078016384577,0.0,-644.3850244551597,0.6443850244551598,0.0,-0.021387845786016234,0.26971115088983405,0.0,387.30674752946425,-5.85406493166457,91.28867616140704,89.97920121819119
70,2.3529411764705883,919.7257499090213,1028.1686345478504,620.264599679221,998.9691013299704,1529.433524761933,993.6388385397103,759.1648015146901,923.565715932349,0.0,-1449.3984375,0.0,-1038.4566397348829,0.0,-1111.508802040732,0.0,-1526.4283655505342,0.0,-1182.8029274258731,0.0,-1355.631612407021,0.0,-1251.8006391792105,0.0,-995.5887511493944,0.0,-919.6114990761333,0.0,-933.289040936324,0.0,-937.0606263350805,0.0,-583.5112198314469,0.0,-265.20705047094276,0.0,-408.7108390099156,0.0,-1207.9252882215897,0.0,-1566.8601612775767,0.0,-1455.4797909939948,0.0,-0.0,2005,1,baseline,person0,0.0,-138.64652431318848,-152.68529179009647,0.0,90.35197391182008,88.72557122568152,-63.254512297115056,68.13772307225649,154.95609421628598,76.63769780365374,0.0,91.90995864134509,89.99999999305558,154.59579048503923,0.025093871026713,1.656349450242652,1.3512900638178322,91.30465227542524,-2.477947818452589,88.58253527486148,-141.83011184958036,-27.56931118751582,19.835633033504436,173.69415982741714,0.0,-0.003931180690419606,3.931180690419606e-06,0.0,-440.76906815755484,0.44076906815755484,0.0,13.189081135443022,0.013189081135443021,0.0,-14.722215419013581,0.014722215419013581,0.0,-83.99855796951958,0.08399855796951958,0.0,-45.20346407490412,0.045203464074904116,0.0,-0.014976826896328921,1.4976826896328921e-05,0.0,-1481.7360336461807,1.4817360336461807,0.0,-0.0,0.0,0.0,815.878160564859,0.815878160564859,-1.5597624971229314,-10.433350793093275,0.010549297029621037,0.0,-50.65774118129355,0.05065774118129355,-30.31308722239899,2.798310905153701,0.03044197432616142,0.0,-377.9892271450148,0.3779892271450148,0.0,-0.0,0.0,61.85063775500056,-7.502223517363137,0.06230397056692918,0.0,9.721659852487647,0.009721659852487647,0.0,-248.05199802369987,0.24805199802369987,-22.4247994860313,-5.419418258734852,0.023070364675310585,0.0,-10.821438984405136,0.010821438984405136,0.0,40.33742497301079,0.040337424973010794,0.0,-856.421384033338,0.856421384033338,0.0,-0.016067544377719244,0.17625080187771944,0.0,174.05426095839886,1.9927476956270473,91.27955840439853,89.97490612202887
71,2.3865546218487395,919.4748226271034,1028.0948243856112,620.8627542228218,998.8899390411062,1524.3485444821517,993.5557084845759,759.2839970475567,923.5945219420264,0.0,-1449.3984375,0.0,-1038.2350037691822,0.0,-1105.2692102560522,0.0,-1526.3735021209288,0.0,-1182.802929884496,0.0,-1354.6448097914622,0.0,-1251.8011488237871,0.0,-995.7653733303785,0.0,-921.4249999483663,0.0,-932.114538682692,0.0,-936.9364357711331,0.0,-593.1095092213899,0.0,-295.71553391928177,0.0,-427.8975294002318,0.0,-1210.6530213812084,0.0,-1580.3784250310853,0.0,-1481.460057801849,0.0,-0.0,2005,1,baseline,person0,0.0,-138.64684484942467,-152.68226274686987,0.0,91.66490771149022,88.88336494893075,-63.22183260918914,68.103105194552,148.60758494953467,46.982165344868065,0.0,91.90953118602476,89.99999999671206,154.59369613726557,0.1217937789182032,2.930924509041769,1.3413722877453158,91.26609780406211,-1.7819884543006623,88.93916003553167,-138.2251467791655,-29.823913632510248,18.97751140630504,172.66810294443349,0.0,-7.314403011049491e-05,7.31440301104949e-08,0.0,-570.8040391119082,0.5708040391119082,0.0,6.593669979598672,0.006593669979598672,0.0,-5.254509884274635,0.005254509884274635,0.0,-81.15006149865712,0.08115006149865713,0.0,1.6321870307596855,0.0016321870307596856,0.0,-0.01516192615208528,1.516192615208528e-05,0.0,-772.9129375336636,0.7729129375336636,0.0,-0.0,0.0,0.0,185.62785559422503,0.185627855594225,-7.465086637053946,-2.195852326618738,0.007781342168227684,0.0,-53.95165094893123,0.05395165094893123,-151.2781633234983,-2.473119140244626,0.15129837744276328,0.0,-402.1683466668796,0.40216834666687956,0.0,-0.0,0.0,17.795097672123653,-2.3550780937092535,0.0179502616690646,0.0,3.6946692774355436,0.0036946692774355435,0.0,-285.5491093508054,0.2855491093508054,3.5460671027797277,0.856978787901533,0.003648150838483765,0.0,29.357377812875445,0.029357377812875445,0.0,34.9414420455529,0.0349414420455529,0.0,-907.6273825880887,0.9076273825880887,0.0,-0.009535953026599521,0.09011403599147659,0.0,39.05978054018662,4.694363266664534,91.14430402514391,89.87820621779386
72,2.4201680672268906,919.2096583492794,1028.1552315714944,620.688215220557,998.9035569204639,1518.9579642493368,993.4218222008776,759.7313946483632,923.702644784501,0.0,-1449.3984375,0.0,-1038.1646857034098,0.0,-1109.4583460365166,0.0,-1525.6835698244342,0.0,-1182.8028781468329,0.0,-1353.366758112969,0.0,-1251.8015235238843,0.0,-995.7629884024776,0.0,-923.2326778954867,0.0,-931.0384981399252,0.0,-936.9644944998092,0.0,-603.32416312388,0.0,-325.3212995899583,0.0,-450.6952675986065,0.0,-1212.9381436883762,0.0,-1593.5382629731969,0.0,-1494.3431707938498,0.0,-0.0,2005,1,baseline,person0,0.0,-138.64698826792505,-152.68124620994675,0.0,90.75044363714017,89.03606170445089,-63.082779910479125,68.13514725744577,142.57912483855333,12.936657798934965,0.0,91.90925127342676,89.99999999910861,154.59244999369474,0.2305493298453538,1.97448664170014,1.3306782144936549,91.22402134606855,-1.193162717571316,89.2848851179651,-134.6369240940222,-32.023708876892385,18.420627056907197,171.8205922851812,0.0,0.0015391954755195113,1.5391954755195114e-06,0.0,-678.2327114016502,0.6782327114016502,0.0,2.0919624567289428,0.0020919624567289426,0.0,0.07095160504980184,7.095160504980184e-05,0.0,-67.98238863824287,0.06798238863824287,0.0,20.525485820714746,0.020525485820714746,0.0,-0.01114732789087029,1.114732789087029e-05,0.0,-383.2726115120331,0.3832726115120331,0.0,-0.0,0.0,0.0,-124.62678946881711,0.12462678946881711,-7.888637265266452,1.797113780024679,0.008090748781250419,0.0,-53.77841892683344,0.05377841892683344,-160.36976192624422,-3.9831169400265236,0.16041921880135865,0.0,-391.50517877782204,0.39150517877782204,0.0,-0.0,0.0,-5.192535317375365,0.40513191088884104,0.005208315935829059,0.0,-0.8347471781128297,0.0008347471781128298,0.0,-303.88595359908487,0.3038859535990849,13.310078623996016,3.216654563620369,0.013693248685341818,0.0,38.022037435178035,0.038022037435178034,0.0,32.01220614731171,0.032012206147311706,0.0,-880.7715287026297,0.8807715287026296,0.0,-0.004266700386480708,0.030241973462743595,0.0,-27.205306211914092,4.542728476724166,90.9934720162232,89.76945066926325
73,2.4537815126050417,919.0101588111493,1028.2547495078609,620.2418092424987,998.9518016394434,1514.8982123490896,993.3031513819536,760.1935572765151,923.8143359184992,0.0,-1449.3984375,0.0,-1038.1758052060923,0.0,-1116.822160099883,0.0,-1524.9176407701868,0.0,-1182.8028179967691,0.0,-1352.3133404875675,0.0,-1251.801741416694,0.0,-995.687403098022,0.0,-924.983760456078,0.0,-929.9575126884588,0.0,-937.1230310041376,0.0,-613.7853320941354,0.0,-353.06085373547927,0.0,-480.2884764166109,0.0,-1214.7266805159015,0.0,-1605.7996540446452,0.0,-1502.0193049852385,0.0,-0.0,2005,1,baseline,person0,0.0,-138.64701987460415,-152.68133472194816,0.0,89.16324830950876,89.14542230975185,-62.937333033078694,68.1860564977486,137.1012637690338,-21.735275584829616,0.0,91.90910049179512,90.00000000033842,154.5918902259979,0.3149470112615696,0.3551500888861082,1.3225495035167207,91.19184330174669,-0.6362862231478797,89.62960932071921,-131.26183564252074,-34.1308098767284,17.98765922456451,171.68712325193414,0.0,0.0017894643986049515,1.7894643986049516e-06,0.0,-880.3979623356331,0.880397962335633,0.0,-0.33080520480799464,0.00033080520480799466,0.0,2.248662807554599,0.002248662807554599,0.0,-53.208970618882155,0.053208970618882155,0.0,22.78638936386137,0.022786389363861372,0.0,-0.006482311091404758,6.482311091404758e-06,0.0,-228.36499219380755,0.22836499219380754,0.0,-0.0,0.0,0.0,-219.07346838514763,0.21907346838514763,-5.935111259371788,2.960658606904375,0.006632574541440053,0.0,-52.09470617758837,0.05209470617758837,-120.77761903235493,-3.5304568629898183,0.12082920749879185,0.0,-364.77638437558494,0.36477638437558496,0.0,-0.0,0.0,-13.28057784723565,1.4352803896423068,0.013357910680693223,0.0,-4.716461003769895,0.004716461003769895,0.0,-311.2197768650958,0.31121977686509583,13.749338187515995,3.3228112364439406,0.014145153767553174,0.0,31.33917435569006,0.03133917435569006,0.0,32.159317181125466,0.03215931718112547,0.0,-825.2517358292522,0.8252517358292522,0.0,-0.0009402987032700627,-0.002633232042001064,0.0,-47.2190609970345,3.2534780077036816,90.87689629048512,89.68505298907685
74,2.4873949579831933,918.8915857722916,1028.3435713905549,619.8036429772941,999.001326040415,1512.4880940150333,993.2229999420056,760.5371137048978,923.8973634248013,0.0,-1449.3984375,0.0,-1038.2175419907824,0.0,-1123.5095742358128,0.0,-1524.326999648049,0.0,-1182.8027706038092,0.0,-1351.6369346517818,0.0,-1251.8018357871285,0.0,-995.602086143757,0.0,-926.6890689470532,0.0,-928.7895981764251,0.0,-937.43967395453,0.0,-624.256665081793,0.0,-378.52222253316796,0.0,-521.6861185357783,0.0,-1216.25658067968,0.0,-1616.885276839091,0.0,-1508.83463294163,0.0,-0.0,2005,1,baseline,person0,0.0,-138.64699679703597,-152.6818555175064,0.0,87.72660820768937,89.20731774529659,-62.82848666547493,68.23100887443415,132.34646858270764,-54.7042847777645,0.0,91.9090316104207,90.00000000075477,154.59176483249195,0.3665393967184002,-1.1009011498652146,1.3176737993969316,91.17243198526694,-0.0453320893458805,89.99026423288268,-128.23146699846276,-36.13429905978356,17.403464001932463,172.1942331325527,0.0,0.0014099405600265101,1.40994056002651e-06,0.0,-1231.5798530452187,1.2315798530452187,0.0,-1.241669344530615,0.0012416693445306151,0.0,2.538179389382142,0.002538179389382142,0.0,-45.514529872403905,0.045514529872403904,0.0,17.57157338359616,0.01757157338359616,0.0,-0.0028075204286936726,2.8075204286936723e-06,0.0,-202.75600670264856,0.20275600670264857,0.0,-0.0,0.0,0.0,-198.95057054391205,0.19895057054391205,-3.527547906015054,2.6424510101461816,0.004407509678974486,0.0,-50.73292760651069,0.05073292760651069,-71.70102043816925,-2.384505338452835,0.07174065930547248,0.0,-329.7972781347595,0.3297972781347595,0.0,-0.0,0.0,-13.035446389838318,1.4733509289054505,0.013118446003321255,0.0,-9.420127774172443,0.009420127774172442,0.0,-311.5221563828129,0.3115221563828129,10.22080374438809,2.4700683124865326,0.010515040021305088,0.0,20.123073614626314,0.020123073614626313,0.0,34.74545673300181,0.034745456733001806,0.0,-757.4757217312308,0.7574757217312308,0.0,0.000686557653565949,-0.015493667857363242,0.0,-42.74004302912652,1.8413892074560394,90.80589258854855,89.63346060403637
75,2.5210084033613445,918.8383997786952,1028.404030876257,619.4871328693324,999.03802111784,1511.4166734099076,993.1808783120496,760.7390105325802,923.9461559670716,0.0,-1449.3984375,0.0,-1038.2606561734444,0.0,-1128.113364293488,0.0,-1523.9680673818693,0.0,-1182.8027412646225,0.0,-1351.2987611306023,0.0,-1251.801853704195,0.0,-995.5359019969876,0.0,-928.4213920535827,0.0,-927.5150891670663,0.0,-937.9849174664876,0.0,-634.4393660777442,0.0,-401.01653666186223,0.0,-578.2425684839052,0.0,-1218.118588915651,0.0,-1626.547349447102,0.0,-1516.116822151251,0.0,-0.0,2005,1,baseline,person0,0.0,-138.64695737253786,-152.68241423877964,0.0,86.73975497270388,89.23280596444935,-62.76411161280395,68.26135953726852,128.58666322486812,-84.3006996942459,0.0,91.908999337026,90.00000000072298,154.59185258315932,0.3907053281044876,-2.09667496054885,1.315457707510405,91.16352574574556,0.6166368810441398,90.38603935217098,-125.6903290874184,-38.01978734870466,16.395697127997433,172.98626261891877,0.0,0.0008728408024127918,8.728408024127918e-07,0.0,-1682.5543859567817,1.6825543859567818,0.0,-1.2826469341947246,0.0012826469341947245,0.0,1.96897836638963,0.00196897836638963,0.0,-55.39474502013883,0.05539474502013883,0.0,10.678234918845158,0.010678234918845158,0.0,-0.0005330327282893085,5.330327282893085e-07,0.0,-216.6451289862217,0.21664512898622168,0.0,-0.0,0.0,0.0,-136.96275421583752,0.13696275421583753,-1.5822833094923994,1.7986696996375513,0.0023955861829398793,0.0,-51.53661241925574,0.05153661241925574,-31.87476300248854,-1.2531184911904794,0.03189938592540263,0.0,-287.44666008833474,0.28744666008833475,0.0,-0.0,0.0,-9.416175711858576,1.0916785533933477,0.009479247180052558,0.0,-16.220994480739137,0.016220994480739135,0.0,-302.93535462954924,0.30293535462954924,6.006430623549824,1.4515781325448502,0.0061793436472168724,0.0,10.060662255093037,0.010060662255093037,0.0,37.916643028423564,0.03791664302842356,0.0,-669.2058453286559,0.6692058453286559,0.0,0.0011728788188420977,-0.016621957879209562,0.0,-29.358883740818396,0.7582745197946954,90.77282041764107,89.60929467261849
76,2.5546218487394956,918.8265425035884,1028.4364949374537,619.3062806613342,999.0595258486508,1511.195751192557,993.1666824557228,760.8279540274732,923.9676510042684,0.0,-1449.3984375,0.0,-1038.292705832191,0.0,-1130.6148317182435,0.0,-1523.8015937629257,0.0,-1182.8027272943934,0.0,-1351.1915966671347,0.0,-1251.8018352267866,0.0,-995.495612373503,0.0,-930.3184679135268,0.0,-926.2273709652007,0.0,-938.8339220764652,0.0,-643.7799647197678,0.0,-419.17582344147144,0.0,-646.2425102337637,0.0,-1221.3316223199467,0.0,-1634.539227876825,0.0,-1523.1185259167512,0.0,-0.0,2005,1,baseline,person0,0.0,-138.6469218375622,-152.68283786106258,0.0,86.20485041525703,89.23624064095281,-62.73545733527072,68.27747715790572,126.21447561960328,-108.98217381394224,0.0,91.90897645994195,90.00000000051477,154.59200464310086,0.3970765482850414,-2.633765191104206,1.3149390204675466,91.16135586567088,1.3340911335722492,90.83059848907703,-123.81165379533716,-39.75755272399109,14.82186100001958,173.66402682613582,0.0,0.00041561431196601863,4.1561431196601865e-07,0.0,-2022.9982670582963,2.022998267058296,0.0,-0.9534773477077907,0.0009534773477077907,0.0,1.1986162986659155,0.0011986162986659154,0.0,-95.58774377780355,0.09558774377780355,0.0,4.952590163575983,0.004952590163575982,0.0,0.0005497029026413378,5.497029026413377e-07,0.0,-208.30068702363633,0.20830068702363633,0.0,-0.0,0.0,0.0,-74.41865588648099,0.07441865588648099,-0.35275393442654857,0.9658058206058507,0.0010282102029106454,0.0,-56.438006833335116,0.056438006833335115,-6.572435966180202,-0.4223267257217626,0.006585990767743146,0.0,-237.75838328425476,0.23775838328425475,0.0,-0.0,0.0,-5.380353187947625,0.6397657416198378,0.005418256235285348,0.0,-25.257887146834005,0.025257887146834003,0.0,-277.8828096002041,0.2778828096002041,2.6460689730658054,0.6394773566026658,0.002722243982421315,0.0,3.1881427881608304,0.0031881427881608306,0.0,38.30961650550094,0.03830961650550094,0.0,-540.2387816933758,0.5402387816933758,0.0,0.0010571655260633898,-0.012602762917396194,0.0,-15.91341058404386,0.10218162597793104,90.76427931738584,89.60292345222973
