Frame#,time,Hip_X,Hip_Y,RHip_X,RHip_Y,RKnee_X,RKnee_Y,RAnkle_X,RAnkle_Y,RBigToe_X,RBigToe_Y,RSmallToe_X,RSmallToe_Y,RHeel_X,RHeel_Y,LHip_X,LHip_Y,LKnee_X,LKnee_Y,LAnkle_X,LAnkle_Y,LBigToe_X,LBigToe_Y,LSmallToe_X,LSmallToe_Y,LHeel_X,LHeel_Y,Neck_X,Neck_Y,Head_X,Head_Y,Nose_X,Nose_Y,RShoulder_X,RShoulder_Y,RElbow_X,RElbow_Y,RWrist_X,RWrist_Y,LShoulder_X,LShoulder_Y,LElbow_X,LElbow_Y,LWrist_X,LWrist_Y,participant_id,video_number,condition,person_tracked,right_knee,left_knee,left_ankle,right_ankle,left_hip,right_shoulder,left_shoulder,right_elbow,left_elbow,right_foot,left_foot,right_shank,left_shank,right_thigh,left_thigh,pelvis,trunk,shoulders,head,right_arm,left_arm,right_forearm,left_forearm,RBigToe_vel_X,RBigToe_vel_Y,RBigToe_velocity,RWrist_vel_X,RWrist_vel_Y,RWrist_velocity,LShoulder_vel_X,LShoulder_vel_Y,LShoulder_velocity,LHip_vel_X,LHip_vel_Y,LHip_velocity,Hip_vel_X,Hip_vel_Y,Hip_velocity,LHeel_vel_X,LHeel_vel_Y,LHeel_velocity,Nose_vel_X,Nose_vel_Y,Nose_velocity,RSmallToe_vel_X,RSmallToe_vel_Y,RSmallToe_velocity,LElbow_vel_X,LElbow_vel_Y,LElbow_velocity,LAnkle_vel_X,LAnkle_vel_Y,LAnkle_velocity,LBigToe_vel_X,LBigToe_vel_Y,LBigToe_velocity,RAnkle_vel_X,RAnkle_vel_Y,RAnkle_velocity,RHip_vel_X,RHip_vel_Y,RHip_velocity,Head_vel_X,Head_vel_Y,Head_velocity,RElbow_vel_X,RElbow_vel_Y,RElbow_velocity,LKnee_vel_X,LKnee_vel_Y,LKnee_velocity,RKnee_vel_X,RKnee_vel_Y,RKnee_velocity,RHeel_vel_X,RHeel_vel_Y,RHeel_velocity,RShoulder_vel_X,RShoulder_vel_Y,RShoulder_velocity,LSmallToe_vel_X,LSmallToe_vel_Y,LSmallToe_velocity,Neck_vel_X,Neck_vel_Y,Neck_velocity,LWrist_vel_X,LWrist_vel_Y,LWrist_velocity,right_knee_ang_vel,left_knee_ang_vel,left_ankle_ang_vel,right_ankle_ang_vel,left_hip_ang_vel,Trunk_Leg_Angle,Thigh_Leg_Angle
55,1.8509615384615383,343.2381771414711,549.7683239000526,318.1548984832639,552.475080756381,326.91076600502737,670.4608556969721,316.0596065762411,791.3649020455637,354.401023264539,813.025107226747,338.6120439892303,817.4417008742681,304.53557329390617,806.5159024456232,368.393747346377,550.0592591622659,407.6359338090794,644.6521527307401,322.796331722318,702.8752976475059,342.8531743085614,759.1099259112533,345.21345584346943,750.1757020593143,304.0757329283954,703.7797069832015,328.6053234882968,389.5533717803409,360.4504651480949,316.19753109554887,358.5584493671755,369.0486673582425,283.4838642241094,394.5515760903377,211.3966646125418,428.1898652839679,250.71729474340933,469.95138191146043,367.8483346739559,405.628687612692,376.9714562679674,463.63663424685956,406.66155921519083,510.7717384330408,1,2,trajectory,person0,9.470662566434068,77.85263730133045,-0.022222499842992,-2.234933700936651,17.24926471320831,-70.4827078886447,3.660049394870279,107.84153461903888,23.414262109885662,-8.372779569702194,-55.36186631002807,-95.30969082229907,-145.33964586699037,-85.83902801174897,-67.48700818024095,3.141946514476631,95.26372717119683,-7.488450175109213,66.57543151063349,-155.1998385030894,-81.076222110622,-46.65009002806823,-57.66196539083049,40.34369271838504,-22.335855068346106,0.04611403217882423,-316.90218737468024,13.814340725563108,0.3172031405464626,-134.29832486419633,-38.384478809132546,0.1396760834029146,-65.64441828362149,-94.60125100914631,0.11514593498812958,-80.03859988890346,-86.78944792488969,0.11806178782012033,-0.038759896611522585,120.58570431372769,0.12058571054302972,-74.33600683523852,-15.75621646052211,0.07598750074426358,6.598210912636658,-27.11155773969622,0.027902920103826397,-102.86025088606351,-45.13700241112548,0.11232800273754483,-25.9894917807232,99.2846194982413,0.10262986578930539,27.823700066025783,119.71579984068616,0.12290659468417224,67.47990541244825,-65.71494110816238,0.09419124757280908,-94.37203042092786,-80.56265440142828,0.12408231707206513,-83.02610187165618,-16.89515131672861,0.08472767983379333,-223.0681773947035,-38.2527006827651,0.22632428255872175,-166.33042401949876,-17.543746974534727,0.16725308072622383,-73.21397593033056,-75.47283184698475,0.10514958211296067,79.07250096949718,-65.05743587277226,0.10239594900146688,-192.4571666586101,-78.49095480631811,0.20784751859155665,49.7344855313581,111.44807159071301,0.1220417621650784,-165.69534231794853,-45.58064431883151,0.17185034652971162,-83.48989457789207,-39.37388489966982,0.09230853323891557,-54.80906115649981,-166.85595480471534,-74.65252677532501,-116.80908022575534,-103.05937850015198,181.1027551829458,9.47066281055011
56,1.8846153846153848,340.1280634536173,547.4568888517869,314.6266571162106,550.5039355600962,325.4741615907695,667.5750791537861,320.77268966220566,788.5182688254811,358.3967528618927,811.7563467792831,341.6303729106886,816.0822341992484,309.8427092013917,803.9002339073808,365.75549440557796,547.4175491932901,402.51390821309406,643.3995855098896,322.3625312867524,706.5706627575375,343.5355519550923,762.628737616914,346.3403236954067,753.7055212906133,304.1651304057453,708.5771044955467,324.0835366381303,388.7033272555107,359.30009039333487,316.5627780341807,357.7056978416283,369.0962452222502,277.9085602563376,393.2977292284292,206.7267196290988,430.7530447829106,242.7638379327278,476.296587972719,363.7863201031582,405.7993047985807,373.9545140530586,464.8540940484928,403.6017105110145,514.2351568179978,1,2,trajectory,person0,7.670679125001811,72.57107888229818,-2.530642392415956,-6.7853608766256235,15.098475425357975,-68.2908440830753,3.864345596237499,100.7074665106837,21.449646084325643,-9.735954399363896,-54.2100314192366,-92.4915712927166,-141.6793897621181,-84.8208919656469,-69.10831096912332,3.697314360132208,95.79321362585095,-8.284817956245343,64.03820831905102,-152.52479762650654,-80.34244042526215,-51.01350307266082,-58.89279151524027,118.73025089279527,-37.70031043892468,0.12457201083813893,-236.33128808882,188.54326582025377,0.30232605050820166,-120.69986153227303,5.0697678092635075,0.12080628758284781,-78.3938016694553,-78.49652479242408,0.11093823752285566,-92.41480672479773,-68.68264143418007,0.11514252792238786,2.656382184110484,142.5512403668242,0.14257598849886383,-25.338902473402324,1.4137422448007966,0.025378310536584757,89.68748795190331,-40.395581200586115,0.09836487419631026,-89.64628295729024,36.17594839138724,0.09667034338448818,-12.890070085376747,109.80513469808245,0.11055913129574578,20.27636435406072,104.5589763967743,0.10650685657064445,140.04589741151747,-84.58567282531091,0.16360803595516882,-104.83917204958334,-58.57117154674535,0.12009094109215902,-34.18256414144091,10.853051890774115,0.03586413844814284,-138.76407950801934,76.1630479685821,0.15829175479971297,-152.19733199499169,-37.219140276701474,0.15668213768432732,-42.68767402366331,-85.74878871181183,0.09578670199507594,157.69775267956746,-77.72272227920396,0.17581070149076902,-165.6661750423616,-37.257163896709116,0.1698039393382634,33.48407331470726,104.8860571585986,0.11010117234626297,-134.36166640494673,-25.25846588066777,0.13671520580300878,-90.92121863838075,102.91300343872149,0.13732353867952332,-53.48522225970084,-156.93773587981437,-74.53590537931021,-135.21269322047104,-63.90916741040929,180.61410559149783,7.670679327069706
57,1.9182692307692304,336.4482456614474,545.5050595125952,310.7089822806775,548.8648268950275,325.29917178368265,664.0147309453508,328.6002349336935,784.4563907926905,365.9977094778536,808.7816852928438,348.7426415227327,813.2255556115318,318.6648347389966,800.3103186337834,362.4643378710023,545.098875169933,397.72632253836423,641.6127867348126,321.8461999080496,710.160040864263,343.278317257728,765.0927865554956,346.1911857708046,756.4504586204143,303.6942197148173,713.4743118215207,320.6919759332975,388.3304463467246,359.25854176518953,317.5252640021507,357.8725634048382,369.4522255362222,273.1824657694688,393.05049097829084,205.1439640853832,436.21849617454325,238.1186720296438,487.0355778805557,360.311908884015,407.01625155764197,371.67844504600976,468.33096974249275,400.9898815455938,521.6692970555255,1,2,trajectory,person0,5.802500125511091,67.95611201271154,-4.695350082779379,-11.48050853597303,14.291926424119254,-63.432608420422866,4.55992312737391,91.04033368653666,18.388594413825253,-10.399098590003684,-52.64453120462886,-88.73580032153627,-137.9491802493542,-82.93330006583702,-69.9930693680535,4.284082341445476,95.7150042043806,-9.0926479634916,61.46859308915078,-147.75655769751927,-79.72507281143895,-55.9296283017732,-61.33647294285852,225.85699658855583,-88.38994131134136,0.24253693457497413,-138.02778683449841,319.10141440429504,0.3476742478430799,-103.23964765454295,36.1607036978224,0.10938931090264661,-97.79436559882181,-68.8977424083285,0.11962707407539654,-109.34315725305073,-57.997214650268354,0.12377238361304464,-13.992774816145705,145.51701768608655,0.1461882354476864,4.958291021093769,10.577700758025113,0.011682140350816888,211.3359816150287,-84.884163749293,0.22774595140332246,-67.63176478087969,103.31287776457195,0.12348119824237867,-15.342418110027142,106.65580659984337,0.10775365829022271,-7.6435452931099395,73.21745417499892,0.07361534745225272,232.58991663849923,-120.69580440292172,0.26204111609129654,-116.41090939869886,-48.704943190615936,0.1261890301025933,-1.2345878077481998,28.599583048251755,0.028626218010573624,-47.030450441835505,162.40198420851502,0.16907474011106657,-142.25968862054697,-53.09344931657239,0.15184443805008604,-5.199697124865018,-105.79320390779401,0.10592090843297376,262.1431588316934,-106.67176812975373,0.2830157271923,-140.43252189553183,-7.346508004112371,0.14062455114877173,-4.431526902461968,81.56385208551912,0.08168415022337984,-100.77780380074667,-11.079889861073518,0.10138505658249301,-77.60863211536002,220.9001670579679,0.23413667714618192,-55.51160455629663,-137.1304441248624,-64.32274279937137,-139.512959020611,-23.966027465379554,178.64830427021764,5.8025002556992575
58,1.9519230769230769,332.252720238417,543.670151538875,306.5632769385914,547.1693704123213,326.6588699568979,659.4949049202169,339.8377897813449,778.4757985313611,377.9741889476741,802.5602257273786,360.9559361725389,807.4905249512935,331.4226019290801,794.972305038044,358.4975401288379,542.8159363897552,393.3114234867861,639.4851344837231,321.1874839591673,713.3310965437197,342.68221943157226,766.2359677471302,345.47308523425016,758.054069600525,302.7909435057402,717.9710294523043,318.3837899394297,388.2318310292519,359.8045217968726,318.83489496579057,358.4239304022902,369.91264543282523,269.2248348882612,393.34280266413566,206.476228817828,443.2939099074581,236.7682949553899,500.0004894038861,357.3898182462873,408.8106955220896,370.2471066548008,473.223984431344,399.5737631455618,531.1768203823169,1,2,trajectory,person0,3.850734782289398,64.19216371469939,-5.989069551829407,-15.493224945956385,14.709688316313269,-56.42792246568269,5.8697283983245425,80.18699103544142,15.125320190314072,-9.446758546685745,-50.416338104654265,-83.93409361053841,-134.42726582550307,-80.08335876286044,-70.23510481205828,4.847249047617963,95.05520685929582,-9.92600068189083,59.177932092923555,-141.40602402532568,-79.07506505162121,-60.80637223497749,-63.94973979308025,355.87253281752004,-184.86622708810583,0.40102466449303087,-40.12549020640105,385.2430852646711,0.3873271094418084,-86.82783609247917,53.32062065787138,0.10189289331372944,-117.87056148145554,-67.8358951824261,0.13599697768389815,-124.66704114147254,-54.52297979054293,0.13606846244523219,-26.840207355433492,133.61675245756945,0.13628585131329685,16.383476495716636,13.681048356203409,0.021344539962493345,362.9093267370949,-170.41233961850733,0.4009283538576749,-42.53119791020864,145.39243646872077,0.15148552200784185,-19.573273909644776,94.2256544752853,0.09623713946724431,-17.71262112005542,33.9688125514275,0.038309491945164864,333.91591547306626,-177.70902719378645,0.37825961580953615,-123.18667302198523,-50.379278343269235,0.13309030053544135,16.223406655726304,38.91474863387082,0.042161079027397005,39.58729490693079,210.24086520661126,0.2139354466208739,-131.1855718183195,-63.22166688951484,0.14562497525351975,40.4024600041096,-134.3034018896917,0.14024893059673477,379.08793936247685,-158.61526113053668,0.41093365259321035,-117.59817475588173,8.685832950818924,0.11791850745308996,-21.337844514759446,47.65015483757275,0.052209585945309965,-68.58609810350086,-2.9302837191882776,0.06864866652556322,-42.07894674380682,282.50926456751614,0.28562584323822476,-57.99531305572974,-111.84303514093146,-38.441949937486164,-119.23500189664712,12.413496225193473,175.13856562215625,3.8507348476779697
59,1.985576923076923,327.7803631303355,541.7637578441836,302.48840764445214,545.1260241319432,329.7499420145754,653.8274791731989,354.2197110117087,769.8147323706969,394.42718456066626,791.5737625730392,378.41790028267604,797.4600430629242,347.8734624776182,787.0345306629798,354.00457152819394,540.3295434257408,389.4343514761521,637.2096159391762,320.5045782417158,715.9165930583731,342.9327235765335,766.0556523530349,345.5170333080921,758.4337780019961,301.9744054825603,721.8527854218871,316.9204550603743,388.2676358031596,360.5482777374826,320.30414923663244,358.91199234673337,370.4120072127625,266.01001646439846,393.7413030803636,210.05763681321278,450.52434127121836,238.0519397811322,512.8007071776603,354.7887428347899,410.7615600107254,369.52022952750406,478.3524741949657,399.8722749162186,539.9430756265459,1,2,trajectory,person0,1.9157555972151392,61.38196483322277,-5.804344414532006,-17.934557280991598,16.08666998731542,-48.25069808470319,7.84563737057756,69.71020384192032,12.875443262973716,-6.046595946115089,-47.1211308936752,-78.16527502905492,-131.316781864873,-76.2495194108438,-69.93482154475906,5.354518779006053,93.97850845525234,-10.837906154897269,57.278426572931075,-134.2941804434632,-78.17585446851669,-65.25308205734707,-65.30040766439011,488.88901250034087,-326.4549051575174,0.5878650114141529,38.14258910777158,380.3493281350082,0.3822570712447272,-77.2890979416373,57.96854480517811,0.09661240524623091,-133.50535270484974,-73.88139093071139,0.1525848587727594,-132.89289692585155,-56.647126927972224,0.14446251777723798,-24.262844117345097,115.34360595331924,0.11786786262156945,14.502412063454376,14.838178603851636,0.020748289084597492,518.8697907012191,-298.04860468297795,0.5983801721780201,-21.598634639674735,152.38941011904475,0.1539124209891085,-20.29205560427317,76.82618214969953,0.07946086951667296,7.4435517359898045,-5.357943138830094,0.009171369424752952,427.3485165593831,-257.3573944883085,0.4988582795777937,-121.0818304544255,-60.71657518838002,0.1354522505121286,22.10017652098268,43.657841190728654,0.04893286114354522,106.41898043429109,214.84710338030627,0.2397587896774215,-115.20442545884018,-67.61540818082523,0.13358107301845223,91.84899828527466,-168.40350791139443,0.19182278270026082,488.8255705851343,-235.86529571619616,0.5427548951240981,-95.5260331662072,11.84115522505792,0.09625713464224475,1.305885622730537,11.282763929425741,0.011358085188393548,-43.481950691931054,1.063913281828457,0.04349496462174414,8.870064042372386,260.4830129713744,0.26063399256958214,-57.49652435649246,-83.50305247816281,5.488975508265657,-72.54244652676087,40.91602679549267,170.22802786609614,1.9157556182111222
60,2.019230769230769,323.3782432909632,539.7035637972459,298.80220967633767,542.6262668371073,334.5742921184581,646.8323330136756,370.9139264829928,757.7852478396748,414.4195634176699,774.8370754253739,400.0583123610062,782.093532729593,367.1627766638243,775.7070016622338,349.2584174419427,537.5832014143822,386.2497342171935,634.9146634298774,319.8290050364392,717.9089336263293,344.6523188071,764.7630492351748,346.9848903082542,757.7966513599713,301.528210799089,725.126218103085,315.8806049660445,388.3868035584308,361.1970398922017,321.7472241685164,359.13310172274083,371.017775441219,263.6442913810201,393.9126714509465,214.8306166593803,456.4937756128301,240.9035482421041,523.3292820581526,352.23985010155127,412.5110857719116,369.2157704386021,482.34258723109656,401.9176963185574,544.8885498435064,1,2,trajectory,person0,0.2238247157180934,59.542139489937725,-3.8519362008431592,-18.387793991113824,18.028857492850793,-40.2659301256889,10.444592971675824,61.218241891105265,12.805261212700028,0.0089864990467587,-42.60349961660624,-71.67209249485697,-128.75155758116907,-71.44826778213339,-69.20942387473333,5.748308972487115,92.76171862302162,-11.879376760429624,55.74413655081754,-127.51559680575038,-76.79368861407956,-69.11754701090163,-63.98842544608299,594.0592574652484,-497.31870381633877,0.7747466002156611,84.7335085545935,312.84908216319565,0.3241208350018945,-75.73852693051835,51.98590833238976,0.09186326320542115,-141.02857856289327,-81.6055911946551,0.16293720411771934,-130.80584665563293,-61.21719453757692,0.14442200118523665,-13.258356308862812,97.2677139555927,0.09816716452133964,6.570107172792618,17.999970216992565,0.019161556201796357,643.0293874703802,-456.60487847612393,0.7886537948927453,-9.046784355944403,118.56335878788904,0.11890800794836598,-20.074175242505035,59.20097687641154,0.06251182427979698,51.096543993976695,-38.408778359273484,0.0639225395551537,496.0566882895842,-357.44754035037136,0.6114253691983675,-109.53273962397112,-74.27850247511945,0.1323431788173421,19.27750402593879,42.879940833124536,0.047013949922574544,141.82568685754836,177.37747757931956,0.22710635174960955,-94.62862712334031,-68.19287456202088,0.11663980972326596,143.35211737251447,-207.85577159726122,0.2524952501364649,573.1681929615512,-336.58943316502183,0.6646910740646068,-70.29583104895796,5.092088725891952,0.07048002007984956,43.616322290531116,-18.931763077306936,0.04754782038502673,-30.898402802943444,3.5409847280588016,0.031100640967949338,60.778235955210484,146.95123387539923,0.15902408340666366,-50.27451762162635,-54.66909591475538,58.0144154924684,-13.467605100774684,57.71071445019375,164.209986405155,0.22382471272358373
61,2.0528846153846154,319.3003365433427,537.473597469238,295.6703733352458,539.7340880076482,340.8287588350924,638.1731717410631,388.7224687845051,741.9676578873604,436.1241476658422,752.2099377546039,423.8348638352598,761.0612573517689,388.0450940525989,760.446392080107,344.5076624160487,534.7031981166181,383.74880226377303,632.6618082259661,319.0861271104885,719.4133841966785,347.3018975785205,762.7291628966441,349.2258755001086,756.5371416843482,301.2657209442886,727.8123347288372,314.7519592382663,388.5679347182842,361.46330862693134,322.9413214848007,358.97309337923787,371.7859827890884,262.2685399673789,393.61956556273657,219.5567810858268,460.0790297544934,244.2501164470974,530.0311364836557,349.5679916352013,413.7344200269215,369.0772663005391,483.9324070827003,405.0952586963059,543.4790351065485,1,2,trajectory,person0,-0.8905448771118641,58.55372014991307,-0.5810131345601597,-17.125545993820715,20.116648566581716,-33.891681546592764,13.612660693893222,56.12426340844912,15.659923151974828,8.148353831067467,-37.33165733282592,-64.78284459803088,-126.75063926372673,-65.67338948723258,-68.19692409457251,5.939095710556176,91.68642733333984,-13.053080217167327,54.5184670121844,-122.2091895495247,-74.70091208988825,-72.2747133113622,-59.04098816484116,644.9362176599745,-672.3492336457339,0.9316631455808262,99.44088380551473,199.14081721495148,0.2225883070897045,-79.39236585725646,36.350503577437586,0.08731842226440974,-141.16529219799284,-85.57724084784927,0.16507908369165217,-121.17208621500835,-66.26185660366224,0.13810614801036813,-7.7996985426396614,79.81603687949502,0.08019622834338884,-4.754533635515845,22.826732622405572,0.02331663166724659,706.503243806391,-624.9590397982014,0.9432500383962052,-4.115551531014524,47.24036130479624,0.047419294602641715,-22.07408694253443,44.70367409037947,0.049856632372488156,78.7303406364937,-60.43547977348477,0.09925176951666713,529.1681141020781,-470.0083871544807,0.7077618080808727,-93.06027984958688,-85.9390280753569,0.12667174993746794,7.911985260537387,35.481748826732826,0.03635318432498476,140.43460010012396,106.5332659237084,0.17627028579330467,-74.313406615923,-66.94198320193482,0.10001855586775703,185.8470110085605,-257.3007921004837,0.3174000773729464,620.5031452664435,-453.4581132974815,0.7685365403159832,-40.8794705767657,-8.709432106808736,0.04179695350452905,66.58927427224467,-37.4254303613738,0.07638582516303837,-33.53690162540793,5.382183035644147,0.03396603693193341,94.41899636738437,-41.88272361246437,0.10329138111295744,-33.1126964726615,-29.37017467501826,97.19314254098026,37.506797633852266,62.037220476575804,157.3598168205724,0.8905448892017063
62,2.0865384615384612,315.5543117268964,534.965159801599,293.04895746750583,536.5225100711567,347.882619215379,627.3297345453732,406.3513240639706,722.3571256765198,457.4225865489496,724.3907442952639,447.398014011495,734.8521290814997,409.0124092979552,741.1371885168425,339.8485310903633,531.8080201192905,381.74149904753256,630.5708565773222,318.2652129264944,720.5474284800789,349.8272775297972,760.4270833252074,351.020798824996,755.0784874667546,300.8562871067061,729.8373143276746,313.0868806816879,388.744304179611,361.0634785720897,323.6516612128312,358.20428940420527,372.6022282846324,261.8193063782287,392.7015026334933,223.088964535689,460.649399942324,247.3477463162267,531.8642287422601,346.6946196378263,414.1453669707759,369.0157046341674,482.3330912241803,408.3231700565164,534.3634325022757,1,2,trajectory,person0,-1.0526466902839409,58.16057273487797,2.988201532591205,-14.861408126443836,22.015080550858023,-30.137739273276583,17.430850010500926,55.19710888360828,21.5826346203725,17.329603536817217,-32.23206487414923,-57.84541522748241,-125.2202667884233,-58.898061930348675,-67.05969378956048,5.846188113376692,90.92522565716628,-14.291270010406183,53.5712078268004,-119.21231175743236,-71.6439243800167,-74.33745000010981,-50.06128968318721,632.8678982409119,-826.6274627918265,1.0410738392955237,92.04385896841404,54.469027112816896,0.10695301252612792,-85.38019649343032,12.210994903102494,0.08624897883326135,-138.44275939179633,-86.02814620630447,0.16299459981149103,-111.3104516886916,-74.53643355270171,0.13396154889331813,-12.166034031023514,60.17082236545168,0.061388437414376024,-22.844460972397332,24.25415186759303,0.03331866263726159,700.1621766652806,-778.7855257451505,1.047250671397643,-1.8292609436169405,-47.522528367452594,0.04755772174983973,-24.392878610110756,33.69731584961102,0.04159953872768357,75.03986140936611,-68.40465012269085,0.1015390415492712,523.8288425898374,-582.7129571221277,0.7835502834707058,-77.89350006998956,-95.42974439860603,0.1231837386554603,-11.880664486722578,21.10723763290571,0.024221182240716947,104.95630822447778,16.948142724110223,0.10631587923686844,-59.64558128257339,-62.131134702562946,0.08612707626504043,209.60042272851834,-322.2049909576466,0.3843805320330242,623.0287958620214,-573.7591915941539,0.8469737247471478,-13.348655220463874,-27.279584183229485,0.030370418327786034,53.334864510940385,-43.34286817992165,0.06872562836717051,-49.47661996690261,5.240692565138187,0.0497533997020465,95.91508041768441,-270.8636202412517,0.2873443986259831,-4.8167395913989,-11.682094618186012,106.05666439535592,67.27723948777081,56.41055038992513,149.82328758751495,1.0526467028662623
63,2.1201923076923075,312.00228537777804,531.9820310152776,290.7705031557029,532.9836416998796,354.881310806822,613.8409275554696,422.66700019315476,699.4397685201282,476.5451838632261,692.8423054530998,468.74829541095767,704.7269751774905,428.50016890014217,718.2048522752718,335.2935319202734,528.8897957790487,379.9983803768166,628.8860829563497,317.4721847021242,721.3864328642608,351.6688220854688,758.3263004471125,351.7721255802027,753.7696660483984,300.19153631771064,731.0946557498046,310.6393534711493,388.7946088569575,359.7380138112754,323.6726734955815,356.4834931934806,373.1485550808932,261.9106848652076,391.09569165296136,224.6171239062281,458.06956739159483,249.8605840299706,528.0697229678002,343.6421149488667,413.5589266919497,369.2073190141938,477.4125641015568,410.61781066685035,517.7240101426951,1,2,trajectory,person0,0.0244268346634387,58.06665417640562,5.9203349031430035,-12.473714805735655,23.494121157056412,-29.398058589535115,22.13000345701949,57.97319668147506,30.07046821429922,26.36797792556953,-28.123847941540156,-51.17651830611871,-124.04419573539224,-51.15209148084592,-65.97752875267051,5.428409522094163,90.5283500897854,-15.456741577725184,52.94620081634617,-118.86785326611452,-67.34164645934904,-74.49765710751453,-37.271178476786424,568.2143201956433,-937.4393255957297,1.0962025373300197,74.66717777981896,-112.75102872680942,0.13523306517474523,-90.70299647194116,-17.425653999407203,0.09236171818614045,-135.3485467683849,-86.71295182433091,0.1607431651001137,-105.5459258023746,-88.64154107926579,0.1378305672134724,-19.752594873008245,37.36100225757929,0.0422612055425308,-51.13223026153332,16.233710517462693,0.05364735155329891,634.408361584033,-895.1474302905552,1.0971612876890624,5.6936844350703275,-146.20994878652564,0.14632076806319946,-23.564267238429263,24.930415987117147,0.03430452348852578,54.720181082812864,-62.42326266338776,0.08301181806994792,484.808662124328,-680.9728983613497,0.8359207660857805,-67.70264240785747,-105.1549458893745,0.12506482492692939,-39.38523860705333,0.6243649731520692,0.039390187252083785,45.40816415316171,-76.65788150738138,0.0890973185284507,-51.795526215560116,-50.06184473746583,0.07203446976597322,207.96112157430585,-400.81026484284934,0.45154921823632715,579.0648567506981,-681.417991178094,0.8942296053167194,2.715246470229479,-47.71552627866258,0.04779271923048356,22.32513786899982,-38.89069357401264,0.044843035440719194,-72.7265228274322,1.4947675554392454,0.07274188238294231,68.18360670706451,-494.42855011325065,0.4991077993687084,32.00447045557918,-2.7907228803211326,87.12624872496745,70.9486015296143,43.94863515560913,141.68044157063133,0.02442682527279061
64,2.1538461538461537,308.5938212854935,528.4543157035685,288.6788059735968,529.1270001381996,360.99305253198486,597.7497491274169,436.9106716759564,674.2027266390025,492.3761967627821,659.5534727762785,486.5885293543418,672.4608988078818,445.3419993605158,692.6362917975376,330.96390396258266,525.9205328098083,378.3917569299429,627.7583427169451,316.8202043670379,721.9399631316303,352.8990295341689,756.7461219482724,351.72701962876727,752.8254292896041,299.41243069566843,731.5268002457116,307.3945221498865,388.54948973615063,357.18286908993593,322.8531854119786,353.5033814252439,372.99455804197765,261.950131663734,388.8700894472548,223.7488585851196,452.5468117792425,251.6275389415315,517.99194216225,340.53016665395467,411.9437347221832,370.0625766065193,469.5962029192564,411.7597728564727,495.25449036757004,1,2,trajectory,person0,2.3593293897299885,58.04085100221674,7.725156234842999,-10.719250116028045,24.402941456472274,-31.6091616141154,27.94893031625237,62.249557905003265,39.89161393337187,34.301122176767244,-25.414960779560193,-44.98540548919867,-123.1401516819884,-42.62607610500801,-65.09926586802385,4.660181193655841,90.49779267594349,-16.36846664053832,52.80797968057377,-121.10933176988408,-61.55327699515399,-71.53188019991376,-21.661663358214103,470.4072404439488,-989.1538852541177,1.095312001475108,52.50380308638079,-299.4540582220627,0.30402200960489023,-92.46932076309959,-47.99427567306172,0.1041826558490944,-128.6518021713806,-88.22952822885681,0.15599915337408307,-101.28007588502523,-104.82354069078572,0.1457588023216069,-23.15056705496809,12.840865021236691,0.02647331806669111,-88.55189254189035,-4.575912013489092,0.08867004366473319,530.1098086034126,-958.7634121255114,1.095556337943467,25.41336845767252,-232.2575894169252,0.233643803979747,-19.37312995684966,16.447756516125065,0.0254135172445437,36.55473561851762,-46.95387539410804,0.05950558890276732,423.2405240603888,-749.9006730391561,0.861094397050342,-62.153287696867125,-114.59734926135076,0.13036711099528725,-75.92430029123054,-24.350503055628412,0.07973359626766573,-25.799883827224154,-164.10473819561147,0.166120435539245,-47.739668135674876,-33.509995685166665,0.05832662963453537,181.60603983341068,-478.1378732907086,0.5114651303646575,500.44296225109895,-759.7515113383871,0.9097612420012288,1.1721334419276137,-66.13217982670889,0.06614256651686452,-1.340291128366767,-28.0573208327446,0.028089315275035505,-96.4178449746657,-7.283539589690137,0.09669255803066362,33.93259077735031,-667.6657304608572,0.6685274477152701,69.37996163626298,-0.7667228901838608,53.628976713371145,52.132665065597415,27.004946039785512,133.1238687809515,2.3593293841906586
