Frame#,time,Hip_X,Hip_Y,RHip_X,RHip_Y,RKnee_X,RKnee_Y,RAnkle_X,RAnkle_Y,RBigToe_X,RBigToe_Y,RSmallToe_X,RSmallToe_Y,RHeel_X,RHeel_Y,LHip_X,LHip_Y,LKnee_X,LKnee_Y,LAnkle_X,LAnkle_Y,LBigToe_X,LBigToe_Y,LSmallToe_X,LSmallToe_Y,LHeel_X,LHeel_Y,Neck_X,Neck_Y,Head_X,Head_Y,Nose_X,Nose_Y,RShoulder_X,RShoulder_Y,RElbow_X,RElbow_Y,RWrist_X,RWrist_Y,LShoulder_X,LShoulder_Y,LElbow_X,LElbow_Y,LWrist_X,LWrist_Y,participant_id,video_number,condition,person_tracked,right_knee,left_knee,left_ankle,right_ankle,left_hip,right_shoulder,left_shoulder,right_elbow,left_elbow,right_foot,left_foot,right_shank,left_shank,right_thigh,left_thigh,pelvis,trunk,shoulders,head,right_arm,left_arm,right_forearm,left_forearm,RHip_vel_X,RHip_vel_Y,RHip_velocity,LElbow_vel_X,LElbow_vel_Y,LElbow_velocity,LHip_vel_X,LHip_vel_Y,LHip_velocity,LAnkle_vel_X,LAnkle_vel_Y,LAnkle_velocity,RWrist_vel_X,RWrist_vel_Y,RWrist_velocity,LShoulder_vel_X,LShoulder_vel_Y,LShoulder_velocity,RAnkle_vel_X,RAnkle_vel_Y,RAnkle_velocity,LSmallToe_vel_X,LSmallToe_vel_Y,LSmallToe_velocity,RElbow_vel_X,RElbow_vel_Y,RElbow_velocity,LWrist_vel_X,LWrist_vel_Y,LWrist_velocity,RHeel_vel_X,RHeel_vel_Y,RHeel_velocity,LBigToe_vel_X,LBigToe_vel_Y,LBigToe_velocity,RBigToe_vel_X,RBigToe_vel_Y,RBigToe_velocity,Neck_vel_X,Neck_vel_Y,Neck_velocity,RShoulder_vel_X,RShoulder_vel_Y,RShoulder_velocity,RKnee_vel_X,RKnee_vel_Y,RKnee_velocity,Nose_vel_X,Nose_vel_Y,Nose_velocity,LHeel_vel_X,LHeel_vel_Y,LHeel_velocity,RSmallToe_vel_X,RSmallToe_vel_Y,RSmallToe_velocity,LKnee_vel_X,LKnee_vel_Y,LKnee_velocity,Head_vel_X,Head_vel_Y,Head_velocity,Hip_vel_X,Hip_vel_Y,Hip_velocity,right_knee_ang_vel,left_knee_ang_vel,left_ankle_ang_vel,right_ankle_ang_vel,left_hip_ang_vel,Trunk_Leg_Angle,Thigh_Leg_Angle
21,0.7162790697674418,1000.8616341282499,798.6949024866047,1008.3026545865332,800.0960618544639,1026.9326458004346,1040.6481110751613,1019.4781168830132,1159.2026115009207,1072.405736885738,1065.64207111045,0.0,-995.0222417680444,0.0,-1007.3264742527639,0.0,-1016.2704833079555,0.0,-1004.9585606382514,0.0,-1026.5175640161337,0.0,-1044.1674291291943,0.0,-935.1478846451284,0.0,-1026.2082797394587,0.0,-1072.5837333828395,0.0,-1090.89982268122,0.0,-1004.7385069907386,0.0,-1020.6377698245417,0.0,-1075.654736947666,0.0,-1006.8721980885664,0.0,-1008.5563692414372,0.0,-1067.9665002125928,0.0,-0.0,5,1,baseline,person0,8.20954787410576,10.20712803586743,13.781972644201996,3.379787066202917,6.654768294803744,9.379246842023871,4.930099541790804,14.39315764326546,21.79130105507677,7.524453146002235,4.572721378541184,-93.78259618656892,-97.99810010629704,-85.57304831246319,-87.7909720704296,7.549184292675635,85.55425963476662,-25.635100239284835,70.53019030181406,-85.06649352320947,-89.51561517739414,-70.67333587994402,-67.29042217368479,77.1655283709409,-8.78534833941852,0.07766402715679512,0.0,-451.92788340166595,0.45192788340166595,0.0,-191.1352223263087,0.1911352223263087,0.0,-0.0640020691911048,6.400206919110479e-05,0.0,22.754345605369274,0.022754345605369274,0.0,-189.95807713380916,0.18995807713380916,53.29023847743651,10.205890723979431,0.05425872945851076,0.0,-18.87734938281948,0.018877349382819483,0.0,-639.4990273359775,0.6394990273359775,0.0,-0.0,0.0,0.0,53.856609019406974,0.053856609019406976,0.0,-0.15773598301455602,0.000157735983014556,0.05030968084629443,-0.015206850015578071,5.255770423308358e-05,0.0,-128.4941851482248,0.1284941851482248,0.0,-412.94801690837875,0.41294801690837873,15.70350770053677,26.292514585634862,0.030625095548204247,0.0,-172.46797590978113,0.17246797590978113,0.0,-117.27383050618357,0.11727383050618358,0.0,0.044876888118938786,4.4876888118938785e-05,0.0,-309.4105946540561,0.3094105946540561,0.0,-129.72048544304616,0.12972048544304615,50.150560228031146,4.069948076343602,0.050315436682289785,-36.67707716342716,-51.08938832207315,0.04967054247455304,-0.014109428708626921,72.7358086395982,171.1273079472298,8.209547874105738
22,0.7503875968992249,1002.8331946061248,798.6543610924717,1011.1251775266927,799.6181159692692,1027.8537159741843,1040.4688211132805,1022.3685567523366,1156.0355023922996,1072.407012738468,1065.6416854649678,0.0,-995.0255352045511,0.0,-1006.1552116095704,0.0,-1020.9823986871105,0.0,-1013.4942675085612,0.0,-1026.519556416069,0.0,-1044.1703866431042,0.0,-935.3069214135068,0.0,-1030.151495924126,0.0,-1076.4965865194458,0.0,-1094.906365834333,0.0,-1010.2152018151131,0.0,-1034.7639448932805,0.0,-1098.0921951187258,0.0,-1006.9519525358297,0.0,-1016.1935793483809,0.0,-1084.6612254198747,0.0,-0.0,5,1,baseline,person0,6.732913587289024,8.48227884430144,13.783474713478478,3.379429251308544,8.463771492119385,12.40728847093932,7.8367286751334175,14.806906186087057,21.82879487030903,7.524069534682052,4.573521105929549,-92.77072104587651,-94.80390237931282,-86.03780745858754,-86.32162353501138,8.031258042596134,85.21460497286921,-30.91787392092407,70.60242303397888,-82.37810655619145,-86.94864835489123,-67.57120037010439,-64.3086785008041,82.75124074558514,-14.0125043613893,0.08392924474467611,0.0,-489.45898903166886,0.48945898903166885,0.0,-138.14479179795458,0.13814479179795458,0.0,-0.05841354355642154,5.841354355642154e-05,0.0,-2.3382553856731203,0.00233825538567312,0.0,-223.90911449903174,0.22390911449903175,84.74244162334696,-92.85388068456844,0.12571047915933833,0.0,-4.662668891092881,0.004662668891092881,0.0,-657.8254781969854,0.6578254781969853,0.0,-0.0,0.0,0.0,34.33929112998968,0.03433929112998968,0.0,-0.08670893054305753,8.670893054305754e-05,0.037405682308709894,-0.011306424358425965,3.907710711852837e-05,0.0,-114.71773968686878,0.11471773968686878,0.0,-414.15376906074727,0.41415376906074725,27.00410282129648,-5.2564557005985035,0.02751094138184855,0.0,-160.56673462370705,0.16056673462370705,0.0,-115.60792905047309,0.11560792905047308,0.0,-0.09655757031109322,9.655757031109321e-05,0.0,-250.25140597044583,0.2502514059704458,0.0,-117.46456062535475,0.11746456062535475,57.802568555878935,-1.1885999643573812,0.057814787913926954,-43.29223249985424,-50.56944220727551,0.044037940151397434,-0.010490482130469027,53.03668464857207,171.25241243145675,6.7329135872889765
23,0.7844961240310078,1005.0629144443848,798.4153379695141,1013.8566169738126,799.0333388709164,1029.062588642255,1039.688317994161,1025.729034211448,1150.0528803355683,1072.4077626502137,1065.6414587929785,0.0,-995.0299314072955,0.0,-1006.7613126975976,0.0,-1024.4133635214544,0.0,-1020.1098746975985,0.0,-1026.5209325377257,0.0,-1044.1715460926005,0.0,-935.222903230662,0.0,-1033.9693330070756,0.0,-1079.9903992167642,0.0,-1098.473079041673,0.0,-1015.0797528033595,0.0,-1048.5460244951933,0.0,-1120.9269728143595,0.0,-1008.5798859293549,0.0,-1025.1301042841912,0.0,-1101.846027392502,0.0,-0.0,5,1,baseline,person0,5.249715116795683,6.928248533066038,13.784492185429444,3.379218937386061,9.448240236626884,15.460852973979076,10.59407850571264,15.410030753752933,21.737475083353974,7.523844058317807,4.573959259994976,-91.6484419362604,-92.54139038790883,-86.39872681946474,-85.61314185484281,7.870613392277278,84.93861790853029,-31.84414675219708,70.80742605728051,-79.60052911749065,-84.46731588151134,-64.19049836373767,-61.53491993484481,80.08083833601364,-17.144601292616393,0.08189553114841822,0.0,-503.8271487429367,0.5038271487429367,0.0,-100.58965082507959,0.10058965082507959,0.0,-0.0403453849329161,4.0345384932916096e-05,0.0,-47.72804721926108,0.04772804721926108,0.0,-262.0026628907995,0.2620026628907995,98.52308914212942,-175.39960120871592,0.2011760900263363,0.0,2.4632603606758727,0.0024632603606758725,0.0,-669.474164258352,0.6694741642583519,0.0,-0.0,0.0,0.0,-17.76978189897831,0.01776978189897831,0.0,-0.033992951138322534,3.399295113832254e-05,0.021986048911308457,-0.006645610598336617,2.2968467231297168e-05,0.0,-102.43223589865673,0.10243223589865673,0.0,-404.0655156015347,0.4040655156015347,35.44194867752358,-22.882932356002954,0.042187205634761145,0.0,-142.61979033722238,0.14261979033722239,0.0,-111.93204175011284,0.11193204175011284,0.0,-0.1288886713697465,0.0001288886713697465,0.0,-193.95757440586672,0.19395757440586672,0.0,-104.5695463061056,0.1045695463061056,65.37133162171149,-7.007723377618731,0.06574586819666314,-43.484682430372985,-45.56134321576523,0.029830427653331746,-0.006166021818256373,28.862833645788058,171.33734472799503,5.249715116795656
24,0.8186046511627907,1007.5366010738005,797.9610281158537,1016.2493075796739,798.2966972376676,1030.5456583602559,1038.9013249525951,1029.12719087319,1141.770856836405,1072.408093110672,1065.6413589063852,0.0,-995.0335966454647,0.0,-1009.8558627420493,0.0,-1027.0842687504223,0.0,-1025.0558025196249,0.0,-1026.521682952071,0.0,-1044.1716504542994,0.0,-935.0612214536717,0.0,-1037.4878284135523,0.0,-1083.017536225111,0.0,-1101.3881332565113,0.0,-1019.1896114521151,0.0,-1061.7206580459142,0.0,-1143.6936148932489,0.0,-1011.9910668903862,0.0,-1035.2335525161284,0.0,-1117.7418393268968,0.0,-0.0,5,1,baseline,person0,3.958535301130316,5.451191682314525,13.785035079433491,3.3791262592334705,9.5324419725411,18.503242286174277,13.085081250514165,16.104983660634517,21.50776799947982,7.52374469859571,4.574129932804911,-90.57013052909473,-91.16550586823412,-86.61159522796439,-85.7143141859196,6.051955693573935,84.7532438415393,-29.44336081804923,71.07422609004921,-76.74351387228646,-82.16175255036286,-60.63853021165189,-59.310491047892576,70.14933821729832,-21.596993338431464,0.07339863604717164,0.0,-466.03630444021223,0.4660363044402122,0.0,-78.30608512201516,0.07830608512201516,0.0,-0.02200078421534601,2.200078421534601e-05,0.0,-100.00962363023662,0.10000962363023662,0.0,-296.21473225452615,0.29621473225452616,99.62777485561885,-242.8138707709208,0.26245812877760005,0.0,4.740215734490853,0.0047402157344908534,0.0,-667.476551858344,0.667476551858344,0.0,-0.0,0.0,0.0,-90.72658084869747,0.09072658084869746,0.0,-0.003059695267906082,3.059695267906082e-06,0.009688499801066824,-0.002928493307700773,1.0121417956418956e-05,0.0,-88.75015319925146,0.08875015319925146,0.0,-386.2563018279573,0.38625630182795734,43.48090764139449,-23.073205082270647,0.04922359314483246,0.0,-120.49358311124297,0.12049358311124297,0.0,-103.15588805351977,0.10315588805351977,0.0,-0.10745811905132917,0.00010745811905132917,0.0,-145.0056111457711,0.1450056111457711,0.0,-85.46408948048945,0.08546408948048945,72.5239943624154,-13.319538891409003,0.07373696409915055,-37.855044595643726,-43.30462130612394,0.015916665118652352,-0.0027171549282217285,2.4686418029395423,171.3648390695037,3.9585353011303397
25,0.8527131782945736,1010.2380820994692,797.3367908973595,1018.2094654883072,797.3896062278111,1032.2485604407223,1038.52436005324,1032.3266610031462,1132.489317785247,1072.4081612557657,1065.6413383085162,0.0,-995.0359711817108,0.0,-1015.250754170268,0.0,-1029.3021911162484,0.0,-1028.7388222923364,0.0,-1026.5219725958173,0.0,-1044.1712911150823,0.0,-934.9111051751053,0.0,-1040.5274577284345,0.0,-1085.3631901986641,0.0,-1103.4205686101525,0.0,-1022.5161815412989,0.0,-1074.2952728113048,0.0,-1165.7432288937896,0.0,-1016.9581867640607,0.0,-1046.1210046657689,0.0,-1129.896659746072,0.0,-0.0,5,1,baseline,person0,2.918618510369463,3.835078856118756,13.785235582647688,3.3791071478353505,8.80908739112031,21.53356541896114,15.268402093807763,16.69481738197585,21.21715816125829,7.523724209374108,4.574144137800561,-89.59330436718845,-90.3379776412586,-86.67468585681897,-86.50289878513986,2.632849037738473,84.68801382373984,-25.831132992235396,71.3905256472203,-73.77842075729906,-80.04376927556721,-57.083603375323165,-58.001357487710315,57.46826595765646,-26.594259152611954,0.06332342546053728,0.0,-356.3572350167295,0.3563572350167295,0.0,-65.02545117990088,0.06502545117990088,0.0,-0.008491828017128977,8.491828017128977e-06,0.0,-145.626923569093,0.14562692356909301,0.0,-319.20030165990806,0.31920030165990804,93.80264699189924,-272.11784945440604,0.2878316531835539,0.0,4.401136348879301,0.0044011363488793,0.0,-646.4545922885843,0.6464545922885843,0.0,-0.0,0.0,0.0,-158.16840778186645,0.15816840778186644,0.0,0.010535172499836041,1.0535172499836042e-05,0.001997890243243818,-0.0006038920674128988,2.087163398762317e-06,0.0,-68.77030967917788,0.06877030967917788,0.0,-368.66484198531793,0.36866484198531796,49.925992813674554,-11.051925458369446,0.051134624421896736,0.0,-97.52898670561603,0.09752898670561604,0.0,-89.11640491359242,0.08911640491359242,0.0,-0.06961708539628263,6.961708539628262e-05,0.0,-107.9794433363166,0.10797944333631661,0.0,-59.587309231752556,0.05958730923175256,79.20251188892317,-18.301500269487278,0.08128949994697385,-30.488469547306853,-47.381489677103275,0.005878389688956229,-0.0005603114448833733,-21.207441137109576,171.36269968055882,2.918618510369484
26,0.8868217054263565,1013.1014472673617,796.662207228068,1019.8514630361777,796.4268536376626,1033.9369969997235,1038.6986507248278,1035.1002053209143,1124.7878391951215,1072.4081027296736,1065.6413559988987,0.0,-995.0371722141688,0.0,-1021.8589463646429,0.0,-1031.075213852351,0.0,-1031.558433417921,0.0,-1026.521993880731,0.0,-1044.170837316687,0.0,-934.8062676915147,0.0,-1042.9876584943802,0.0,-1086.8518287954173,0.0,-1104.6105016048527,0.0,-1025.1467485317357,0.0,-1086.5547920258043,0.0,-1186.627051037095,0.0,-1022.7571485452569,0.0,-1057.3415346633137,0.0,-1136.4309571052618,0.0,-0.0,5,1,baseline,person0,2.0622435368001657,1.8999510639564732,13.78524064639975,3.37912356156942,7.544065214626523,24.61145556999616,17.27004636119019,16.98808656783931,21.0940123859663,7.523741806445371,4.574089919824936,-88.73432253208605,-89.60431721055005,-86.67207899528586,-87.70436614659359,-1.5982447477469282,84.75156863877989,-22.546976043903577,71.77219003361571,-70.63697579122397,-77.9787096831313,-53.64888922338464,-57.7775820476432,48.140382653477026,-28.226155483897504,0.055805127859582485,0.0,-191.57371803079073,0.19157371803079074,0.0,-51.9818029448257,0.051981802944825704,0.0,-0.0006240349736952316,6.240349736952316e-07,0.0,-170.01501585779812,0.17001501585779813,0.0,-328.96553856438686,0.3289655385643869,81.31527658910395,-225.79334957414034,0.2399891891704133,0.0,3.073644405269302,0.003073644405269302,0.0,-612.2756946560003,0.6122756946560003,0.0,-0.0,0.0,0.0,-193.74018024417063,0.19374018024417064,0.0,0.013304543862371152,1.3304543862371152e-05,-0.0017158786055651843,0.0005186498503400638,1.7925504334032255e-06,0.0,-43.64417704116657,0.04364417704116657,0.0,-359.42681333418767,0.3594268133341877,49.501890025265574,5.109885598824339,0.04976492788004982,0.0,-77.12344131053808,0.07712344131053808,0.0,-72.12861336522845,0.07212861336522845,0.0,-0.035212087971172416,3.5212087971172414e-05,0.0,-82.66587163645436,0.08266587163645435,0.0,-34.88667189006965,0.03488667189006965,83.948660604119,-19.77756666786496,0.08624691159993733,-25.10735717964533,-56.73442845203061,0.00014846000361299564,0.0004812208397703641,-37.088150174476965,171.42364763406573,2.062243536800196
27,0.9209302325581395,1016.0059885097941,796.0614183345651,1021.4317399986943,795.5978115911316,1035.3116408701183,1039.336126030577,1037.1580830935231,1120.5865901112174,1072.408007705088,1065.6413847214944,0.0,-995.0375647584943,0.0,-1028.3573296059935,0.0,-1032.3126735072522,0.0,-1033.6133954316324,0.0,-1026.5218986435714,0.0,-1044.1704669697722,0.0,-934.7484087315217,0.0,-1044.874026304701,0.0,-1087.5585257698183,0.0,-1105.2843088011193,0.0,-1027.2377976307585,0.0,-1098.7675001055227,0.0,-1206.262680502645,0.0,-1028.5769545220244,0.0,-1068.6318661424327,0.0,-1137.1477656057855,0.0,-0.0,5,1,baseline,person0,1.364672418729301,-0.1588010808557189,13.78516366612239,3.37915021136312,6.066285233555006,27.809892948473856,19.33131078037846,16.92478469873357,21.329751802847053,7.523770377538147,4.574022085891006,-88.09754031127895,-88.85067527907316,-86.73286789254963,-89.00947635992887,-5.603384185206737,84.9242384065161,-19.496699777578524,72.19771674229794,-67.26586864501004,-75.74490118282401,-50.341083946276456,-58.5259770955613,46.330847310146055,-24.30600545511345,0.0523194926739554,0.0,-21.015521947175063,0.021015521947175063,0.0,-36.28006715505738,0.03628006715505738,0.0,0.0027921803643436013,2.7921803643436015e-06,0.0,-170.62612977341234,0.17062612977341235,0.0,-331.0119910923536,0.3310119910923536,60.333234696946064,-123.17298450536248,0.13715569007866585,0.0,1.6963195088822975,0.0016963195088822976,0.0,-575.680954785441,0.575680954785441,0.0,-0.0,0.0,0.0,-190.52078139414706,0.19052078139414708,0.0,0.01085789818722202,1.0857898187222021e-05,-0.002785948075870427,0.0008420942876341521,2.910434584510053e-06,0.0,-20.719070385852653,0.020719070385852655,0.0,-358.0543959735585,0.3580543959735585,40.30205892747628,18.68961691855611,0.04442474236679543,0.0,-61.305757675892366,0.061305757675892365,0.0,-55.30487443894764,0.05530487443894764,0.0,-0.011508685909645693,1.1508685909645693e-05,0.0,-60.24774994745302,0.06024774994745302,0.0,-19.754801890544634,0.019754801890544633,85.15586824404195,-17.6140380140623,0.0869584741791015,-20.45151687071394,-60.35886970017549,-0.002256921768045599,0.0007813234971082925,-43.325822172323896,171.65710629906573,1.364672418729313
28,0.9550387596899224,1018.7894557260781,795.5455161153568,1023.1316764288574,795.0149962820022,1036.2930303323653,1040.1244032862,1038.3994144902324,1118.3559811748278,1072.4079232535037,1065.6414102482427,0.0,-995.037517640887,0.0,-1033.8160948039956,0.0,-1033.0751838052793,0.0,-1034.6904299030648,0.0,-1026.521781002908,0.0,-1044.170230999172,0.0,-934.7255541491037,0.0,-1046.304822919201,0.0,-1087.7809074273127,0.0,-1105.7869327450849,0.0,-1028.9111457473703,0.0,-1110.8795465433118,0.0,-1224.7402492040053,0.0,-1034.1090327801562,0.0,-1079.7898498135671,0.0,-1133.331714382857,0.0,-0.0,5,1,baseline,person0,0.910082366936107,-1.665700401490907,13.785073588841366,3.37917389594206,4.670667900291146,31.169656665927967,21.564341648883502,16.58782612449184,21.862391442277637,7.523795769640985,4.573966934294098,-87.82472059139448,-88.50643842364319,-86.91463822445837,-90.17213882513408,-8.692124275762895,85.15719327457474,-15.439280311769403,72.61655714516891,-63.673150059497296,-73.27892554158544,-47.08532393500544,-59.9960716080601,49.83904533887247,-17.08708519947575,0.052686800253045625,0.0,111.87968358131643,0.11187968358131643,0.0,-22.355415555794526,0.022355415555794525,0.0,0.003449010359737138,3.449010359737138e-06,0.0,-162.19047620432067,0.16219047620432067,0.0,-327.13179399462376,0.3271317939946238,36.393579585339026,-65.39739836233498,0.07484191571303035,0.0,0.6700548027133689,0.000670054802713369,0.0,-541.7287187444293,0.5417287187444293,0.0,-0.0,0.0,0.0,-160.0410705777876,0.1600410705777876,0.0,0.006918228959555585,6.918228959555586e-06,-0.0024759669060469207,0.0007483978470279626,2.5866022997893685e-06,0.0,-6.519825867450698,0.006519825867450698,0.0,-355.10317965336935,0.35510317965336935,28.77255468861237,23.11085590349663,0.03690489891466138,0.0,-49.059524327936906,0.04905952432793691,0.0,-41.94835528874908,0.04194835528874908,0.0,0.0013814025797496392,1.3814025797496391e-06,0.0,-31.576692457903697,0.0315766924579037,0.0,-14.736020175355376,0.014736020175355377,81.60619793196557,-15.125315063151765,0.08299606434446603,-13.327753791209602,-44.17954826407728,-0.002640902102760599,0.0006943887916460247,-40.916962725236054,172.07183149903312,0.9100823669361091
29,0.9891472868217054,1021.2624046444132,795.0219106293807,1024.9199655036969,794.675784136046,1037.0821017603596,1040.6833381712202,1039.072269646647,1114.296573506231,1072.4078659532902,1065.6414275680854,0.0,-995.0373017434559,0.0,-1037.8370075677703,0.0,-1033.5459544524358,0.0,-1034.571422734606,0.0,-1026.5216858559756,0.0,-1044.1701141691753,0.0,-934.723316078126,0.0,-1047.4831061955383,0.0,-1087.8680089610818,0.0,-1106.3128941776722,0.0,-1030.2290791044804,0.0,-1122.5374831443607,0.0,-1242.109512400432,0.0,-1039.453494427545,0.0,-1090.3404416282287,0.0,-1126.7595262634388,0.0,-0.0,5,1,baseline,person0,0.7968249534328756,-1.92342722591292,13.785002409846976,3.379189965876569,3.5700395457595633,34.6922986479674,23.851128082283086,16.10499380195688,22.292053436587892,7.52381299812669,4.573931899050477,-87.95556252244273,-89.12669373793638,-87.15873756900984,-91.0501209638493,-10.893425171041466,85.37983949039112,-9.855730351508978,72.99660722725285,-59.92786186164148,-70.76921637246754,-43.822868059684595,-62.01367905823959,52.42938423961313,-9.945083370080201,0.053364267211148314,0.0,192.68460622839282,0.1926846062283928,0.0,-13.80213942800399,0.01380213942800399,0.0,0.002789535061578886,2.789535061578886e-06,0.0,-156.68989829843676,0.15668989829843677,0.0,-309.32416911166763,0.30932416911166766,19.72688981306365,-119.01445210204562,0.1206382608911736,0.0,0.06561617184491254,6.561617184491254e-05,0.0,-509.23521644068836,0.5092352164406884,0.0,-0.0,0.0,0.0,-117.88585148339425,0.11788585148339426,0.0,0.003425243087647307,3.425243087647307e-06,-0.001679938076527449,0.0005077862964956854,1.7550039498176491e-06,0.0,-2.5536586036855087,0.0025536586036855086,0.0,-341.7895048943894,0.34178950489438936,23.134139593463757,16.386954583544497,0.028349968170229355,0.0,-38.639409787999305,0.038639409787999304,0.0,-34.54512332898277,0.03454512332898277,0.0,0.006329720137426311,6.329720137426311e-06,0.0,3.4890738025455357,0.0034890738025455358,0.0,-15.420232909949602,0.015420232909949603,72.50236601482287,-15.351160838843988,0.07410972417198299,-3.32050144134473,-7.556081897827181,-0.0020868386991391556,0.00047114126175024475,-32.26842221240315,172.53857705940095,0.7968249534328891
30,1.0232558139534884,1023.2746095365901,794.4478254659297,1026.656120931312,794.5802777037203,1037.889115468854,1040.9047229121452,1039.4326122778723,1106.74861277886,1072.4078353220125,1065.6414368268452,0.0,-995.037074427126,0.0,-1040.4162436487202,0.0,-1033.9383864693018,0.0,-1033.356679794362,0.0,-1026.5216256671406,0.0,-1044.1700780438077,0.0,-934.730192414738,0.0,-1048.6386497203343,0.0,-1088.0876239446025,0.0,-1106.9877733303342,0.0,-1031.2917815013475,0.0,-1133.365930833084,0.0,-1258.3422257669,0.0,-1044.529330991691,0.0,-1099.4920422124217,0.0,-1119.0176447514816,0.0,-0.0,5,1,baseline,person0,1.1496547234905683,-0.6841145412082493,13.78495823768979,3.3791985564663545,2.884780748032922,38.33961755149154,25.97594380667527,15.574135528921175,21.84795249637679,7.523822208049308,4.573914621117449,-88.53075745965718,-90.90715735072074,-87.38110273616661,-91.59127189192898,-12.668339537119268,85.52394736003808,-3.672222439324647,73.34174431687303,-56.13643508847037,-68.49950268414796,-40.56229955954919,-64.6082381364906,50.900920491445,-2.8000749477306908,0.05097787879648696,0.0,226.97788978238114,0.22697788978238115,0.0,-11.505393221746841,0.01150539322174684,0.0,0.001764627208749638,1.764627208749638e-06,0.0,-148.81429926701085,0.14881429926701084,0.0,-268.30828985474733,0.2683082898547473,10.564590779105588,-221.2924849615572,0.2215445203086526,0.0,-0.20160168703378367,0.00020160168703378366,0.0,-475.91364188053564,0.47591364188053564,0.0,-0.0,0.0,0.0,-75.61851237330039,0.07561851237330039,0.0,0.0010591300951419515,1.0591300951419515e-06,-0.0008980533700020365,0.00027145000202167646,9.38181730247175e-07,0.0,-6.438712016851649,0.006438712016851649,0.0,-317.4703981466521,0.31747039814665207,23.660174635408747,6.4905980862079735,0.024534296959455068,0.0,-31.15650208997105,0.03115650208997105,0.0,-33.878435158793984,0.03387843515879398,0.0,0.006664501492639988,6.664501492639988e-06,0.0,35.614054384420946,0.035614054384420946,0.0,-19.786229703040398,0.0197862297030404,58.99418888427731,-16.831133201181213,0.061348197748179144,10.344327349418691,36.33439461975048,-0.0012950473357128671,0.00025186047325103647,-20.090542024258298,172.9050500962047,1.1496547234905705
31,1.057364341085271,1024.764313446633,793.8671286819382,1028.218801014397,794.7713321843577,1038.7276285521498,1040.924304138913,1039.3761943018562,1097.47299246493,1072.407823964679,1065.6414402597684,0.0,-995.036903731798,0.0,-1041.8213866600156,0.0,-1034.4661041167114,0.0,-1031.4500649820745,0.0,-1026.5215961492815,0.0,-1044.1700849808255,0.0,-934.7389758126418,0.0,-1049.966317492679,0.0,-1088.5824001130345,0.0,-1107.93185896958,0.0,-1032.2476185741184,0.0,-1143.1678670481585,0.0,-1273.4472298575715,0.0,-1048.9419793587074,0.0,-1106.4595453442043,0.0,-1111.3227241222928,0.0,-0.0,5,1,baseline,person0,2.2204756558549525,1.839450316387084,13.784937132578024,3.3792017416483415,2.646015213434552,42.056447011105654,27.75141475301155,15.070150659242817,19.40625035218236,7.523825622864862,4.573909335381414,-89.77099150492471,-93.64912677221378,-87.55051584906974,-91.80967645582668,-14.293996370955435,85.54430833073877,1.8102576669277135,73.67497272982689,-52.39924465815556,-66.70215298603009,-37.32909399891275,-68.02563569076331,45.814938799538474,5.601370000505253,0.046156082622857156,0.0,225.601082083042,0.225601082083042,0.0,-15.471721935419824,0.015471721935419824,0.0,0.0008654099583918811,8.654099583918811e-07,0.0,-129.37082712389028,0.12937082712389028,0.0,-204.27452363635575,0.20427452363635576,-1.654072478653166,-271.9443228402202,0.27194935315383734,0.0,-0.2575132567243933,0.0002575132567243933,0.0,-442.851256294697,0.442851256294697,0.0,-0.0,0.0,0.0,-41.19623828571142,0.04119623828571142,0.0,-0.00020338075057413512,2.033807505741351e-07,-0.000332976369053144,0.00010064706886096734,3.478549910783513e-07,0.0,-14.50593766539181,0.014505937665391811,0.0,-287.37494812378446,0.28737494812378445,24.58367903298905,0.5740859666019259,0.02459038123929913,0.0,-28.023405088056588,0.028023405088056588,0.0,-38.924805143739974,0.03892480514373997,0.0,0.005004476661332026,5.004476661332026e-06,0.0,55.89847972388358,0.055898479723883586,0.0,-27.678874423341533,0.027678874423341535,43.67541008989069,-17.024973894294,0.04687633926216421,31.39452278977422,73.98633332495463,-0.0006187635040162847,9.3383744620424e-05,-7.000171355270442,173.0948241798085,2.220475655854969
