Frame#,time,Hip_X,Hip_Y,RHip_X,RHip_Y,RKnee_X,RKnee_Y,RAnkle_X,RAnkle_Y,RBigToe_X,RBigToe_Y,RSmallToe_X,RSmallToe_Y,RHeel_X,RHeel_Y,LHip_X,LHip_Y,LKnee_X,LKnee_Y,LAnkle_X,LAnkle_Y,LBigToe_X,LBigToe_Y,LSmallToe_X,LSmallToe_Y,LHeel_X,LHeel_Y,Neck_X,Neck_Y,Head_X,Head_Y,Nose_X,Nose_Y,RShoulder_X,RShoulder_Y,RElbow_X,RElbow_Y,RWrist_X,RWrist_Y,LShoulder_X,LShoulder_Y,LElbow_X,LElbow_Y,LWrist_X,LWrist_Y,participant_id,video_number,condition,person_tracked,right_knee,left_knee,left_ankle,right_ankle,left_hip,right_shoulder,left_shoulder,right_elbow,left_elbow,right_foot,left_foot,right_shank,left_shank,right_thigh,left_thigh,pelvis,trunk,shoulders,head,right_arm,left_arm,right_forearm,left_forearm,RBigToe_vel_X,RBigToe_vel_Y,RBigToe_velocity,RShoulder_vel_X,RShoulder_vel_Y,RShoulder_velocity,LHeel_vel_X,LHeel_vel_Y,LHeel_velocity,LSmallToe_vel_X,LSmallToe_vel_Y,LSmallToe_velocity,Head_vel_X,Head_vel_Y,Head_velocity,Hip_vel_X,Hip_vel_Y,Hip_velocity,LShoulder_vel_X,LShoulder_vel_Y,LShoulder_velocity,LBigToe_vel_X,LBigToe_vel_Y,LBigToe_velocity,RWrist_vel_X,RWrist_vel_Y,RWrist_velocity,RAnkle_vel_X,RAnkle_vel_Y,RAnkle_velocity,LKnee_vel_X,LKnee_vel_Y,LKnee_velocity,RElbow_vel_X,RElbow_vel_Y,RElbow_velocity,RHip_vel_X,RHip_vel_Y,RHip_velocity,RSmallToe_vel_X,RSmallToe_vel_Y,RSmallToe_velocity,RHeel_vel_X,RHeel_vel_Y,RHeel_velocity,LElbow_vel_X,LElbow_vel_Y,LElbow_velocity,LWrist_vel_X,LWrist_vel_Y,LWrist_velocity,Neck_vel_X,Neck_vel_Y,Neck_velocity,LHip_vel_X,LHip_vel_Y,LHip_velocity,RKnee_vel_X,RKnee_vel_Y,RKnee_velocity,Nose_vel_X,Nose_vel_Y,Nose_velocity,LAnkle_vel_X,LAnkle_vel_Y,LAnkle_velocity,right_knee_ang_vel,left_knee_ang_vel,left_ankle_ang_vel,right_ankle_ang_vel,left_hip_ang_vel,Trunk_Leg_Angle,Thigh_Leg_Angle
50,1.6826923076923077,1080.3035947928872,627.1833453119726,1077.1766875285618,628.7771486482287,1134.0462029593891,752.2812323760336,1177.5491681372553,877.6306308244169,1237.6789710648186,867.3820811052524,1220.2081599323892,871.08747149287,1173.9119100977332,876.8821303057562,1083.3840080753441,625.268808760544,1139.9872956710865,741.3442656550541,1177.8048291866987,860.0299532183107,1244.0790577046766,849.009223237656,1231.1104833305951,846.7551622440111,1169.6376200066466,834.0142507954197,1114.0898203752379,445.1879479568134,1154.9673422477076,358.1414800708008,1158.296184204246,411.4256751343297,1104.5175847217242,459.43552761765835,1158.0988039181543,488.6052069046772,1213.0838334027633,487.6519885947888,1106.7228285567323,457.0918622232906,1157.1716318156643,478.5567332074081,1208.6310674670335,486.6775090177407,3,2,trajectory,person0,6.180877613813176,8.674355376890036,-4.985726209263292,-11.762298846969356,36.977401711924394,74.3601632584241,78.60657940917584,33.41890688926802,16.770627176509155,5.6099619869598865,11.486906910859398,-71.24410133254426,-72.46435650800203,-65.06322371873111,-63.79000113103564,-13.383914335858387,78.85628198595347,-12.480970515917306,64.46207365560618,-26.412254123875066,-22.165838080393776,7.008721751254933,-5.395212649291253,55.91004643336075,1300.0368866930119,1.3012385792215966,292.90493153882124,1447.9027588213478,1.477232445460846,24.347267174446518,437.0303201956093,0.43770799648754494,174.67995088512072,1056.661354146594,1.0710024755284846,110.3784577840914,1444.546275585818,1.4487571729767734,420.21412528901686,1624.370545080659,1.6778437289622805,96.19002231976162,1430.935025425464,1.4341644143483858,187.4711906359066,1114.5934440928763,1.1302495268449637,430.1517229399877,-150.60536742753976,0.45575484796787863,204.84469371679097,1645.83679491856,1.6585355299334783,220.21990603854317,1772.631913015865,1.786258857516992,621.7080908567502,656.6074007666084,0.9042423507988478,473.5344335403502,1617.386881203152,1.6852819298967279,0.7370629256361206,1218.5897847589022,1.2185900076648026,105.89858523738155,1270.7720556429958,1.2751769005743494,344.8232643091549,655.9035925213261,0.7410213264752933,351.8923203060584,-83.12670447515853,0.3615774524044357,146.04172807195428,1482.657153193755,1.48983234635809,374.3115346983677,1615.545165220497,1.6583411307314218,364.3512723565713,1774.1202120767944,1.811147254247225,129.87527987886386,1435.173214207853,1.4410377313253506,171.1255289864151,1675.576653979557,1.6842924538310466,-15.825862116894447,-79.07149832831219,76.18642087089977,2.3698073653264577,-179.90176609092794,143.91950570468458,6.180877613813152
51,1.7163461538461535,1094.4263727400128,679.6103042637666,1092.579424182706,680.6289714158137,1146.5419674140492,809.8309255851344,1182.4791422810601,929.5144470266033,1236.1672978667332,904.3632930761609,1216.6140731279922,905.148591991726,1174.1309730105313,913.210596249026,1096.4851094958813,677.3717585265036,1148.4113651354005,798.9836783704769,1180.9995469767525,914.4577935194009,1246.808682715424,880.2989702543861,1235.4308255821873,874.3806747158923,1167.0520865966705,824.984807882745,1117.355659129999,492.35848001750384,1157.4897265016473,404.13252291588594,1161.7269685348524,456.76007024272843,1112.3984280988936,505.04110144223347,1170.3541674825615,503.2745908940335,1212.9852787862635,475.7946682995584,1109.4606372142055,503.4333525677005,1162.5122592794428,494.7579427679507,1207.47283366539,477.7916879168251,3,2,trajectory,person0,6.74261489999093,7.857959509449298,-1.4296447988995449,-11.201019798831336,30.72254167590256,98.43123987476358,102.44675213422607,32.70772608922188,17.376793393061593,2.049694406859202,12.26088444469726,-73.93767598903267,-74.59133453095022,-67.19506108904177,-66.73337502133157,-16.5384571723033,83.2150456707833,-8.301882592318346,65.75901856499489,0.964818747287732,4.980331329457269,33.67221794390572,22.35712324399464,-44.91828931454219,1098.870298564147,1.0997879731027262,234.17363177874796,1355.1370507873876,1.3752213335449635,-76.82727846785984,-268.303446548048,0.27908631307597176,128.37588404731477,820.8723705930486,0.830850056513196,74.95084640278016,1366.590987396828,1.368644788179435,419.64825900030706,1557.8296374247502,1.6133622781387067,81.35202867920434,1377.0042845196217,1.379405289302465,81.1088574622081,929.7524827828449,0.933283625699974,-2.9284800331360112,-352.33180305827835,0.3523439731875684,146.49066027306185,1541.6905385792688,1.548634634215596,250.3152069396139,1712.7139778297244,1.7309092618270143,364.15937448524477,435.8902671123059,0.5679897666232395,457.68131772314194,1540.7398765225394,1.6072807955362003,-106.79572218780065,1012.1018662517318,1.0177207445796967,6.509297980291621,1079.4744166000303,1.0794940421577934,158.6929303522738,481.4073697989852,0.5068890429281032,-34.41609010598141,-264.0358269986384,0.2662693846408895,97.04206585575797,1401.6386669462445,1.4049939911702107,389.289870781678,1548.2019359028195,1.5963946372455822,371.3027152241849,1710.0480267847286,1.749894271161317,101.94330582373723,1347.0791689352895,1.3509310585598593,94.92875719016979,1617.284397518124,1.6200679897452548,16.69162221785344,-24.258620061096458,105.66641905080955,16.678006001815636,-185.85869821322214,150.41010675982506,6.7426148999908975
52,1.75,1107.8917815132331,724.9669218446738,1106.6729336597807,725.2472063040088,1159.6073934562971,858.9945380838687,1186.2247281617315,972.8193333728033,1233.313649317187,932.0370854884812,1212.4535157303635,930.4611081245372,1172.8757046356698,941.8160819207424,1109.5228106772486,722.4673720860734,1158.6183119589423,848.3988206856568,1182.7072152173873,961.3337573458429,1247.1075169350343,904.1150044196407,1239.415580672419,892.4681910088032,1163.128845467824,794.0937802242928,1118.5714822107282,532.9611375073564,1157.340631768704,443.23676905931956,1163.5136086251039,495.0161577230046,1117.07483633523,544.0823610672331,1171.1358699561972,512.0535171271847,1196.795024077593,462.7864293303951,1111.9285900574534,544.0466889921389,1160.4221665099226,505.692700924192,1192.1981055943572,467.3727632982303,3,2,trajectory,person0,9.054907736419516,9.638013507672774,3.096210422527763,-9.163666195249826,25.19125754652779,121.87344601182627,125.68854938591733,31.655594568099943,18.32095021645378,-1.1097561007389207,12.478231898663646,-77.48315552104607,-78.33877864372425,-68.42824778462659,-68.70076513576754,-15.394109566610064,88.8773711028656,-3.176128468627347,68.20355928363986,27.9644858475791,31.779590375053026,59.61885344790535,50.10053962660468,-84.79412832936788,822.3069745375118,0.8266672877114307,138.95613045113785,1160.0831431428373,1.168375669549019,-116.57630782858256,-917.9048218511455,0.9252779568997239,118.40415125259682,537.4576269893453,0.5503455676598714,-4.430243493169994,1161.954742547732,1.161963188223523,400.1150035471179,1347.7394938326597,1.4058782875127647,73.33345591364987,1206.796282326159,1.2090223582682322,8.879645382702671,707.676443767561,0.707732150722026,-481.08185420049097,-386.5305293694203,0.6171268917942134,111.29740902566398,1286.7737657156415,1.2915780415405949,303.29213418524364,1468.33565736533,1.4993317582673673,23.22773064517266,260.85952235649154,0.2618916147473637,418.7785673187925,1325.7989795349292,1.3903662907958607,-123.62799124382188,752.1433365178101,0.7622358420378342,-37.299403138746506,849.9915742452788,0.8508095684478837,-62.105613722885735,324.91852807116817,0.3308007816493649,-453.8776341106847,-309.5909029525277,0.5494100781173149,36.127314398813645,1206.478965412751,1.2070197499747437,387.4059779606269,1339.9839457700582,1.3948621317826089,388.2298023982234,1460.8616285338035,1.5115684163122092,53.0887341103308,1136.7523136996247,1.1379913164830773,50.74214200743808,1392.8857822714058,1.3938097314301292,68.70812999673444,52.89303309006849,134.4825551509816,60.538507077849985,-164.35815698713438,157.3056188874922,9.05490773641948
53,1.783653846153846,1119.9685808647125,758.2686383460174,1118.8184240574851,757.8989079819556,1173.5929833380012,893.4287069062358,1188.933420415802,1003.053926518878,1230.6417199030416,950.446553807382,1209.839688617715,947.5156258703784,1171.5557034026099,962.6297469035283,1121.6822903223924,755.6261609451468,1170.9749180200029,883.3591729978405,1183.736111712559,995.1547260312724,1245.972349789877,921.071249133214,1243.513745323189,902.0028402893188,1159.3827557621044,752.9163219713281,1116.6878429982403,563.5133476994557,1151.6070255751572,471.73947048200233,1161.6447443766529,522.3789074161584,1117.313994586267,573.3511295502249,1160.4623251169644,516.3454628794874,1167.1769931898116,452.3672641882099,1112.98218256784,574.8707078026486,1150.6100939024077,511.70932259758496,1165.1335571041016,458.2724846242159,3,2,trajectory,person0,14.00326738164702,14.557072647193154,8.216177165386034,-5.261285667743408,20.974771438806265,141.90267032531892,145.508902869099,30.361585179259496,19.51654051205358,-3.214346915079061,12.167071396644973,-82.1310336300371,-83.54366415533077,-68.1277662483901,-68.9865915077617,-9.308999668559348,96.08124760091968,-0.7187405922236034,73.061193255059,51.91985692547702,55.52609188103828,82.28017587946216,75.04263190704262,-79.3944740203241,547.0242014759108,0.5527557864964615,7.106416602236949,869.7005492088978,0.8697295823709705,-111.3123798270955,-1223.5587595166699,1.2286116082362006,121.77403533716145,283.31529290675076,0.3083771568666107,-170.37001260825144,846.9374137025759,0.8639033070461902,358.85346644396145,989.536718897071,1.052596184880236,31.306748880062795,915.9137017980048,0.9164485919388843,-33.73068088467651,503.8427000604645,0.5049705191762813,-880.0786320940846,-309.598049939219,0.9329465961108182,80.48685554952205,898.3993391976543,0.901997509191146,367.16772295722706,1038.821897276321,1.1017999233265403,-317.1567609372035,127.5321023541357,0.34183745865402787,360.89457181750697,970.2219927161349,1.035169361562353,-77.66800563298635,506.7628130192836,0.5126800832470704,-39.2228937823504,618.4631880599233,0.6197056965866181,-291.55872890901287,178.779615437961,0.34200678838172854,-804.2037265675989,-270.4082805992865,0.8484481551879736,-55.97099374249806,907.837102850954,0.9095608596753361,361.3102523128473,985.2897260981852,1.0494479228532543,415.57181362777936,1023.1867307217675,1.1043600038968184,-55.53196623968728,813.0645623108595,0.8149587607727127,30.572924427958682,1004.9659266527691,1.0054308615917538,147.0369723153321,146.16632871717752,152.13615464493202,115.95644996019112,-125.28987291515435,164.20901384930977,14.003267381646992
54,1.8173076923076923,1130.137772978154,775.6364408310112,1128.778286034497,774.8654848201239,1189.0197205791435,908.1861893168938,1190.729853141942,1016.8367875845887,1229.1141591950793,960.8217568321305,1209.5957539618246,957.5219929445772,1171.1136641009778,975.22521804755,1132.1189773623146,772.9409579352127,1185.4131359828325,899.0021226248994,1184.961452618206,1011.5161150696861,1244.4449732607366,932.2070056485308,1247.7017586040793,905.3407075647444,1157.124018652164,719.2151753832283,1110.277893145078,581.6578888529693,1136.8334487706595,487.8052763724474,1153.012324050883,536.3392792508023,1112.100994333735,590.5124821364205,1140.489597507478,516.4695454117829,1129.1953722005642,444.95393379591803,1110.3795134366248,592.9710981976815,1133.4772937172827,512.5393906666964,1130.501646103754,450.7997345332771,3,2,trajectory,person0,22.315329343786907,22.63933016667764,13.14314817464781,-0.0650756921929171,18.16176382082883,156.4604456819338,159.84768762008537,28.98405309500891,20.549166357696503,-4.5382965441324865,11.01929555891017,-88.11126453787762,-89.74140436465524,-65.79593519409075,-67.10207419762456,1.146633985758332,104.75838914549344,-2.680898570843203,81.16470149473693,71.17824540920172,74.56549123114631,100.16135933795788,95.11465743860852,-45.39037532230276,308.2917470211001,0.31161528757944706,-154.90057893237622,509.93733398981254,0.532944907049709,-67.11675983822555,-1001.4054986178213,1.0036521469678572,124.44382320360211,99.18234189836102,0.15913328400423576,-438.98628219078586,477.3839464589385,0.6485401978970917,302.17027994226,516.0718452683859,0.5980276143783836,-77.3364541846835,537.8401717381178,0.5433718593018483,-45.384902580170774,330.891050740839,0.33398903700958216,-1128.596737966205,-220.2818173709575,1.1498933324496714,53.379715291015216,409.5478716668308,0.4130119286308578,429.02133375265373,464.81907463260325,0.6325472922692938,-593.4753346818774,3.6870238167792317,0.5934867875701968,295.9501844597723,504.14971176271604,0.5845968213668313,-7.2483440607449054,297.33205020476265,0.29742038694512934,-13.134882105636601,374.2654282795043,0.37449584234430394,-509.08891978656914,24.664879767883185,0.5096860646941604,-1029.0624982960358,-222.04743127360894,1.0527462596155288,-190.4670813511058,539.1520799901169,0.571806500869025,310.11870061482944,514.4968248476737,0.6007333778385949,458.39447802251254,438.50804877383626,0.6343617314442674,-256.506203965728,414.8224773722724,0.4877223804647241,36.410129767798736,486.16698857000455,0.48752850001300935,246.98698401787016,240.15850915039547,146.40142427520658,154.4016678449284,-83.58651207704348,170.55432433958418,22.31532934378687
55,1.8509615384615383,1138.3071437433841,775.3202058111411,1136.769329912059,774.4306809592119,1206.4491630882662,900.9161855702098,1192.5119903290679,1012.1578394016404,1229.619737624175,963.6215657736636,1212.0305255281446,960.6428562610264,1172.4171834751098,977.7001061725657,1140.3150677492004,772.608312290602,1201.6566486184192,892.9432768850489,1187.535324550173,1007.8476042795824,1243.7862065025472,937.4148859932218,1251.9136067197492,904.3099332215761,1157.804849580822,709.4910133960259,1098.2107698807588,587.0053586454479,1110.6728117305656,492.5770048459457,1134.6833757476377,536.9559973626671,1100.840347426156,595.0085611227253,1114.2223905011167,512.086506823196,1088.080414401671,438.5220145103804,1101.9394897180277,597.6848914454016,1110.2847465613677,507.89538338490416,1092.6840228648564,443.61021296890306,3,2,trajectory,person0,34.03648240389647,33.39150104950521,16.745337763640595,5.107914491696767,16.37518594788844,164.38138739370666,167.49472604514685,27.669860807632755,21.1729948861722,-5.977849923998797,8.466050742409612,-95.19415095787342,-96.21199606492496,-61.15766855397696,-62.82049501535287,13.812903994180658,113.91618518254649,-7.381114666482949,91.92241327280212,85.18682744029879,88.30017100285973,112.8561389703231,109.4731659216411,15.022901893129719,83.19432283412635,0.08453983045357637,-334.6020795394881,133.59777559305664,0.3602872704878187,20.230404737263207,-288.9465276197257,0.2896538711968656,125.15205829419118,-30.628723339859327,0.12884547484759515,-777.3446434770808,141.78850321252057,0.7901700287822594,242.74701702397635,-9.396697733283112,0.24292882126731968,-250.78927620974295,140.06699936082765,0.2872525463277094,-19.574783671914652,154.74844452796157,0.15598157980872568,-1221.7016031671096,-191.1198873416894,1.2365603982493478,52.954933560317215,-139.03160315046543,0.14877503709616785,482.6643754574337,-180.03427341269773,0.5151477835912259,-780.5112939033138,-130.23886091800813,0.7913027491446275,237.44816093327495,-12.91988615281352,0.237799395686356,72.34749797065149,92.734224260206,0.11761716206300678,38.73314711706464,73.53953285761047,0.0831163015208674,-689.1499726329089,-137.99335923039914,0.7028298883596436,-1123.7236619558182,-213.6314979128289,1.143850202316664,-358.5659484254874,158.89624526222113,0.39219581350226224,243.54097149603743,-9.884327725577318,0.24374147109554486,517.9034345567941,-216.02296847289563,0.561150506044114,-544.6316067250076,18.325338181125886,0.5449398178361681,76.48076597844195,-109.00717776308396,0.13316107677741942,348.2856909289712,319.4930776611631,107.03649064435746,153.71170832129403,-53.08688536737182,175.07385373652346,34.03648240389646
56,1.8846153846153848,1144.69845570163,757.9514632001913,1143.1188532685596,757.2222003865547,1225.8287452112625,872.171854443366,1196.1047542654776,988.7113882968404,1233.3992343116402,957.5546649802433,1217.7534371562574,955.2278305161562,1176.5921580936003,966.9874354162894,1146.2931891927597,755.3186107765616,1219.2944753747072,865.6333490714467,1192.86374287896,983.999289238038,1245.5896065461166,934.736965315078,1256.4571916059065,898.9427597889785,1163.0636963301226,729.0920643841042,1080.3390697367709,581.6870501759099,1073.1630435564832,490.3665498205675,1105.3732185094605,527.5357005559504,1083.6576457734016,588.6706808878481,1084.6562099195255,503.49804352144247,1047.9482728447492,430.92178250035215,1086.836198337853,591.073584891074,1083.0693425914242,498.5553674178778,1055.274946263683,435.48842086857456,3,2,trajectory,person0,48.17069838554432,45.88426912618985,17.72589593523628,8.518412401711018,14.91264862845,165.29087680017753,168.10466072036826,26.545151104034577,21.40344028235987,-8.58186062798283,3.938685928651256,-102.43952401301122,-102.121515343426,-54.268825627466896,-56.23724621790618,25.61597816813689,120.87617317868398,-12.530695137638116,102.62188341481271,94.1885678806978,97.00235599060632,120.73347903334816,118.405796365499,112.30504442753433,-180.2736235759195,0.2123935082837109,-510.5717062532745,-188.32558412206166,0.5441966490720939,156.26287483636096,582.4312293600351,0.6030292057487482,135.0093794743855,-159.48172485432465,0.20895442830571728,-1114.5759686012937,-65.68209218266587,1.1165096179688756,189.9132696164555,-516.099780439649,0.5499327534765196,-448.78351529661666,-196.45025190001888,0.4898972801246904,53.58674415177538,-79.57250015055678,0.09593394565532157,-1192.4979205485283,-225.83546544083697,1.2136939268050424,106.75641411045942,-696.6945471140515,0.7048263785728917,524.0954236154098,-811.4949978898893,0.9660228489300485,-878.5379372815524,-255.2000523949604,0.9148529794373059,188.67155116459165,-511.3377084446669,0.5450350505208782,170.05223123535617,-160.9036221332839,0.23411052296668267,124.0563886637159,-318.31935961506576,0.341638994077123,-808.6862893925987,-277.5319030202082,0.8549839015125302,-1111.583990434857,-241.33325098118692,1.1374799804041513,-531.0448042784981,-158.02973738055496,0.5540595473843543,177.63560860861594,-513.7511307029101,0.5435941811170094,575.8504402261632,-854.1172677690654,1.030106808350454,-870.9303865058317,-279.91739082815195,0.9148078944932853,158.3301446268105,-708.6356469487374,0.7261080600186189,419.9881320261035,371.21367999291147,29.136585670271515,101.34050932613677,-43.458251777598925,175.14499880615088,48.17069838554433
57,1.9182692307692304,1149.3586437032202,726.1925632751526,1147.7908291656975,725.8497620469428,1245.8641558088748,824.9245018220696,1203.8299583148257,948.1377664544016,1242.081711076626,940.0909161332328,1227.990574050977,938.4219001230432,1185.0955415128417,940.5697565310436,1150.1177854641135,723.9027334877755,1237.3347998709341,820.026123408285,1202.444173404745,942.3135689908439,1251.712645807842,920.8695835947324,1262.3935232393267,887.1364167308615,1174.3433697509395,764.9368497302167,1057.747206797937,569.8916959016756,1027.4337844920492,487.5382325564991,1066.4227230108402,513.9803221613203,1061.738492079172,575.318731364612,1054.6289050850867,492.3734442433718,1011.732556874016,421.6328430041041,1066.1060417435933,577.3876248860881,1054.3562481074036,486.8461464949735,1021.0349606803024,426.714454345557,3,2,trajectory,person0,62.70709464932223,58.65675814072412,15.050722235933018,8.369878506613645,12.963365651971465,159.42224520021827,162.09477844284726,25.7793234807078,21.311424051620214,-13.048527362535442,-2.6224418442165667,-108.27073684442864,-106.43684663833947,-45.5636421951064,-47.780088499632534,33.3807289332874,120.79165421093842,-18.235857121705557,108.04873668855193,98.80783312845928,101.48036607468674,124.58710600661357,122.7917901909834,257.99359530243925,-518.9228228826036,0.5795184132756515,-651.3119954856901,-396.74364297616654,0.7626354526938487,335.16743878999426,1065.1021931416487,1.1165929848696858,176.39385425020384,-350.81705086976837,0.39266702815261156,-1358.8122693432053,-84.04142727517682,1.361408735397302,138.47415776153255,-943.6930263440219,0.9537985218787585,-615.9817959437271,-406.6685258624449,0.7381143968662266,181.94173806269782,-412.0593425474199,0.45043944968207134,-1076.1241317017996,-276.01420217423373,1.1109576889480675,229.54892032348926,-1205.6161918896282,1.2272746672885122,536.0553564593206,-1355.1861339911122,1.457355414080761,-892.239915080483,-330.55952140553296,0.9515049465213948,138.824426657813,-932.2095963770548,0.9424897628167331,304.18921058595924,-499.3762173953681,0.5847287254248889,252.67196445746282,-784.9824583044605,0.8246457308860013,-853.1890932394834,-347.9311359948773,0.9214052877086704,-1017.4167144776119,-260.7121481125272,1.0502892911345267,-671.3010701824999,-350.49052700582786,0.7572903910317313,113.64514634879683,-933.5003537239435,0.9403925402146526,595.3379149004921,-1403.9213350328314,1.5249335552339431,-1157.3861519590255,-402.7883865832999,1.2254718230595505,284.6756499090497,-1238.6614016309304,1.270953301086016,431.9386318379794,379.5253878604533,-79.49087563644116,-4.413578597179148,-57.92155130107746,166.35529640604483,62.707094649322244
58,1.9519230769230769,1151.7147251721972,684.0369250758351,1150.1473644398159,684.1278893594189,1264.0587634525973,763.7001943920942,1217.73461112406,893.5716010637386,1257.325217896528,908.959729993868,1244.3623684842503,907.7331589979516,1199.5387492052264,898.2234483695244,1151.2993251556607,682.4475312475349,1253.9293691470148,760.7503601355262,1217.4907660133956,886.7451494667106,1263.9995323169012,892.631278470428,1271.7909948091453,865.2670607298691,1192.4160208095186,792.4768915614621,1032.578049513837,556.4736952664636,979.6139239327808,490.3653070833368,1022.067169853373,502.9708020201078,1037.3886506095587,559.5813769083503,1026.9115058673676,481.3052276154628,981.6124868413988,411.87045343295733,1042.3029858522636,561.6955057628188,1026.9949098426234,475.9617610383241,992.1858066343215,418.9452518549873,3,2,trajectory,person0,75.12398548394559,69.79640428921992,8.61689860070481,3.493077106315707,9.859192469206333,147.5060750041968,150.36558508902849,25.58476351043055,21.050686143858524,-19.064553640487013,-10.116737707514918,-110.86950936952236,-107.90811774375884,-35.74552388557677,-38.111713458501065,34.61556921342796,107.14675582063032,-25.445635395724192,100.998705895987,99.77719007363268,102.63668918830588,125.36198583666588,123.68737530776562,452.94991693423134,-925.0409595696889,1.0299827203076457,-723.5381465256446,-467.62424670034244,0.8614986277295094,537.0159171692035,818.3326715569973,0.9788025626400317,279.23915521746505,-649.8322926009134,0.7072881409394073,-1420.9329994753884,84.00450022603445,1.4234139752919213,70.0092779353136,-1252.6246779225635,1.2545795641319961,-707.2908036280721,-466.28011109142574,0.8471584402555856,365.0960562691868,-839.08106655075,0.9150694872780196,-894.9963666834767,-290.0824329712158,0.9408327770093494,413.1668263315248,-1621.394628751112,1.6732087044131165,493.09577277496516,-1761.3369658190998,1.8290575027290348,-823.6027196122167,-328.8841512292935,0.8868405858340338,70.0227624309457,-1239.7356455721306,1.2417115841291841,486.47617744582396,-911.8940220027121,1.0335423448444594,429.1696000022813,-1258.2902996565579,1.3294664432680912,-813.0226227248883,-323.42173928329277,0.874989946515665,-857.2320059377124,-230.85630257692515,0.887773250578932,-747.8835307275345,-398.7063045891538,0.8475237417633927,35.108607977405995,-1231.811723709997,1.2323119479350613,540.6397699848917,-1819.2365636335346,1.897870658224756,-1317.993579536152,-327.14002705316767,1.3579866247496206,447.0987517998959,-1651.175894431376,1.7106370533261228,368.95904194309054,331.00662841244343,-191.1764737324935,-144.9106701802802,-92.2382888593059,142.8922797062071,75.12398548394559
59,1.985576923076923,1150.6929458140517,636.0130506209198,1149.1817853014068,636.3058529665711,1277.4916615865209,693.6827698224421,1238.6717919365171,828.6388557358475,1280.293524675495,862.9626419193089,1268.1995386322699,861.9967956324322,1221.1957702100601,842.1195202437041,1148.9783011460906,635.3115381437732,1266.8322767193492,693.0290034882497,1238.4919846335438,821.4835037618344,1283.9255172620585,848.1075173884268,1287.4089704726875,829.5186112556221,1217.3211805518054,793.3575590147649,1007.7039636724867,545.5044391955971,937.3562558037992,502.7729260892929,978.646629825048,499.8043880317921,1013.6084675715701,545.6206742098348,1004.0317719449183,472.72576711029103,959.3204482046848,403.5545126285009,1018.7406151142695,548.2243466347801,1003.8513115704286,468.5683435876053,970.5528224484517,413.8669420221627,3,2,trajectory,person0,83.20841136848846,77.3930706655858,-0.2827537413227737,-5.608317298367636,5.269531738346413,130.72985879409788,134.09226885558834,26.03231652780457,20.827762924947855,-24.61517882288697,-15.993051544850449,-108.75198071975528,-105.33731810423926,-25.543569351266836,-27.944247444737393,28.682059294774653,74.17231649614018,-32.17953314869237,74.98049977826484,97.87359567145486,101.2359760763844,123.9059526123775,122.06373884719224,682.4868300035865,-1366.7706170726165,1.527694404264611,-706.6111531288022,-414.8323087558927,0.8193809651888186,740.0390323422356,26.168404326709794,0.7405015562272902,464.07699114526133,-1062.2396415204842,1.159189591795926,-1255.6564244040285,368.6835361769827,1.3086636718405056,-30.36144378489537,-1426.9951266603452,1.4273180825524066,-700.1390162146862,-400.28587123315305,0.8064883264715944,592.086409798965,-1322.9917578651825,1.4494390321941224,-662.3920052052192,-247.1022410467057,0.7069813902006866,622.1333727130165,-1929.430146885916,2.027251988568634,383.40068214936537,-2012.2917403762237,2.0484906959659277,-679.8549508384974,-254.93254072510513,0.7260808181601915,-28.691494398442277,-1420.9976528160498,1.4212872796023814,708.3044843983046,-1359.02336857544,1.5325272457456944,643.5229098579241,-1667.0881500243813,1.7869819908056501,-687.6954915166482,-219.69011853564538,0.7219340947998857,-642.8086729515583,-150.89834931821858,0.6602827438671304,-739.1156935715549,-325.9436089628887,0.8077940608270854,-68.96757057008402,-1400.6123665117816,1.4023093549627603,399.14897312230164,-2080.5177586411014,2.118460300965203,-1290.2103322702321,-94.08772993852358,1.2936364259025204,624.0362104272647,-1939.2031866591835,2.037137744747162,240.2229405692746,225.72951518344394,-264.44681244882054,-270.4414337391632,-136.37849028840952,99.71588584740702,83.20841136848844
